Time,Displacement,Force,Strain 1
1.5,0.0249,0.2685,0.0062
1.52,0.0253,0.2726,0.0063
1.54,0.0258,0.2773,0.0064
1.56,0.0261,0.2822,0.0065
1.58,0.0265,0.287,0.0066
1.6,0.0269,0.2912,0.0067
1.62,0.0272,0.2948,0.0068
1.64,0.0275,0.2982,0.0069
1.66,0.0278,0.3016,0.0069
1.68,0.0281,0.3049,0.007
1.7,0.0284,0.3079,0.0071
1.72,0.0287,0.3108,0.0071
1.74,0.0289,0.3135,0.0072
1.76,0.0292,0.3162,0.0073
1.78,0.0295,0.319,0.0073
1.8,0.0298,0.3222,0.0074
1.82,0.0303,0.3262,0.0075
1.84,0.0307,0.3305,0.0076
1.86,0.0311,0.335,0.0077
1.88,0.0315,0.3398,0.0078
1.9,0.0319,0.3444,0.0079
1.92,0.0322,0.3484,0.0079
1.94,0.0325,0.3519,0.008
1.96,0.0328,0.3552,0.0081
1.98,0.0331,0.3585,0.0082
2,0.0334,0.3617,0.0083
2.02,0.0336,0.3647,0.0083
2.04,0.0339,0.3675,0.0084
2.06,0.0342,0.37,0.0084
2.08,0.0344,0.3729,0.0085
2.1,0.0348,0.3762,0.0085
2.12,0.0352,0.3799,0.0086
2.14,0.0357,0.3845,0.0087
2.16,0.0362,0.3895,0.0088
2.18,0.0365,0.3945,0.009
2.2,0.0369,0.3991,0.0091
2.22,0.0372,0.4029,0.0091
2.24,0.0375,0.4064,0.0092
2.26,0.0379,0.4095,0.0093
2.28,0.0381,0.413,0.0094
2.3,0.0384,0.4162,0.0094
2.32,0.0387,0.4194,0.0095
2.34,0.0389,0.4222,0.0096
2.36,0.0392,0.4249,0.0096
2.38,0.0395,0.4276,0.0097
2.4,0.0398,0.4308,0.0098
2.42,0.0402,0.4341,0.0099
2.44,0.0406,0.4382,0.0099
2.46,0.041,0.4427,0.01
2.48,0.0415,0.4478,0.0101
2.5,0.0418,0.4525,0.0102
2.52,0.0422,0.4569,0.0103
2.54,0.0425,0.4607,0.0104
2.56,0.0429,0.4642,0.0105
2.58,0.0431,0.4676,0.0106
2.6,0.0434,0.4709,0.0107
2.62,0.0437,0.4739,0.0107
2.64,0.0439,0.4767,0.0107
2.66,0.0442,0.4794,0.0108
2.68,0.0445,0.4821,0.0109
2.7,0.0448,0.485,0.011
2.72,0.0452,0.4884,0.011
2.74,0.0456,0.4928,0.0111
2.76,0.0461,0.4977,0.0112
2.78,0.0466,0.503,0.0113
2.8,0.0469,0.5081,0.0114
2.82,0.0472,0.5126,0.0116
2.84,0.0476,0.5162,0.0117
2.86,0.0479,0.5195,0.0117
2.88,0.0482,0.5231,0.0118
2.9,0.0485,0.5263,0.0119
2.92,0.0487,0.5293,0.0119
2.94,0.049,0.532,0.012
2.96,0.0492,0.5348,0.0121
2.98,0.0495,0.5374,0.0121
3,0.0498,0.5403,0.0122
3.02,0.0501,0.5435,0.0123
3.04,0.0505,0.5471,0.0123
3.06,0.0509,0.5512,0.0124
3.08,0.0514,0.5561,0.0126
3.1,0.0518,0.561,0.0126
3.12,0.0522,0.5659,0.0128
3.14,0.0526,0.5702,0.0128
3.16,0.0529,0.5741,0.0129
3.18,0.0531,0.5775,0.013
3.2,0.0535,0.5808,0.0131
3.22,0.0537,0.5841,0.0132
3.24,0.054,0.5872,0.0132
3.26,0.0542,0.59,0.0133
3.28,0.0545,0.5926,0.0133
3.3,0.0548,0.5954,0.0134
3.32,0.0552,0.5986,0.0135
3.34,0.0556,0.6024,0.0136
3.36,0.056,0.6069,0.0137
3.38,0.0565,0.6121,0.0138
3.4,0.0569,0.6172,0.0139
3.42,0.0572,0.6219,0.014
3.44,0.0575,0.6261,0.0141
3.46,0.0579,0.6297,0.0142
3.48,0.0582,0.633,0.0142
3.5,0.0584,0.6364,0.0143
3.52,0.0587,0.6395,0.0144
3.54,0.059,0.6426,0.0144
3.56,0.0592,0.6454,0.0145
3.58,0.0595,0.6482,0.0146
3.6,0.0598,0.651,0.0147
3.62,0.0601,0.654,0.0148
3.64,0.0605,0.6574,0.0148
3.66,0.0609,0.6613,0.0149
3.68,0.0613,0.6659,0.015
3.7,0.0618,0.6708,0.0151
3.72,0.0621,0.6759,0.0153
3.74,0.0625,0.6806,0.0153
3.76,0.0628,0.685,0.0154
3.78,0.0632,0.6888,0.0155
3.8,0.0635,0.6921,0.0156
3.82,0.0637,0.6953,0.0157
3.84,0.064,0.6984,0.0157
3.86,0.0643,0.7013,0.0158
3.88,0.0646,0.704,0.0159
3.9,0.0648,0.7066,0.016
3.92,0.0651,0.7095,0.016
3.94,0.0655,0.713,0.0161
3.96,0.0659,0.7173,0.0162
3.98,0.0664,0.7221,0.0163
4,0.0669,0.7274,0.0164
4.02,0.0672,0.7324,0.0165
4.04,0.0676,0.737,0.0167
4.06,0.0678,0.7408,0.0167
4.08,0.0681,0.744,0.0168
4.1,0.0685,0.7473,0.0169
4.12,0.0687,0.7507,0.0169
4.14,0.0691,0.7539,0.017
4.16,0.0693,0.7571,0.0171
4.18,0.0696,0.7601,0.0172
4.2,0.0699,0.763,0.0173
4.22,0.0701,0.7659,0.0173
4.24,0.0704,0.769,0.0174
4.26,0.0708,0.7725,0.0174
4.28,0.0712,0.7765,0.0175
4.3,0.0717,0.7812,0.0177
4.32,0.0722,0.7864,0.0178
4.34,0.0725,0.7917,0.0179
4.36,0.0729,0.7966,0.018
4.38,0.0732,0.8006,0.0181
4.4,0.0735,0.8041,0.0182
4.42,0.0738,0.8075,0.0183
4.44,0.0741,0.8108,0.0183
4.46,0.0744,0.8138,0.0184
4.48,0.0746,0.8168,0.0185
4.5,0.0749,0.8197,0.0185
4.52,0.0752,0.8227,0.0186
4.54,0.0755,0.8257,0.0187
4.56,0.0759,0.8294,0.0187
4.58,0.0763,0.8336,0.0189
4.6,0.0768,0.8385,0.019
4.62,0.0771,0.8437,0.0191
4.64,0.0775,0.8485,0.0192
4.66,0.0778,0.8529,0.0193
4.68,0.0782,0.8566,0.0194
4.7,0.0785,0.8599,0.0195
4.72,0.0788,0.8634,0.0195
4.74,0.0791,0.8668,0.0196
4.76,0.0793,0.8699,0.0197
4.78,0.0796,0.8728,0.0197
4.8,0.0799,0.8759,0.0198
4.82,0.0802,0.8792,0.0199
4.84,0.0805,0.8824,0.02
4.86,0.0808,0.8856,0.02
4.88,0.0812,0.8893,0.0201
4.9,0.0816,0.8937,0.0202
4.92,0.0821,0.8988,0.0204
4.94,0.0826,0.9043,0.0205
4.96,0.0829,0.9095,0.0207
4.98,0.0832,0.9141,0.0208
5,0.0836,0.9177,0.0208
5.02,0.0838,0.9209,0.0208
5.04,0.0841,0.924,0.0209
5.06,0.0844,0.927,0.021
5.08,0.0846,0.9299,0.0211
5.1,0.0849,0.9327,0.0212
5.12,0.0852,0.9355,0.0212
5.14,0.0855,0.9385,0.0213
5.16,0.0858,0.9419,0.0214
5.18,0.0862,0.9459,0.0215
5.2,0.0867,0.9506,0.0216
5.22,0.0871,0.9558,0.0217
5.24,0.0875,0.9613,0.0218
5.26,0.0879,0.9662,0.0219
5.28,0.0882,0.9704,0.022
5.3,0.0885,0.9741,0.0221
5.32,0.0888,0.9775,0.0222
5.34,0.0891,0.9808,0.0223
5.36,0.0894,0.9842,0.0224
5.38,0.0897,0.9872,0.0224
5.4,0.0899,0.9905,0.0225
5.42,0.0902,0.9935,0.0226
5.44,0.0905,0.9963,0.0226
5.46,0.0908,0.9993,0.0227
5.48,0.0912,1.0029,0.0228
5.5,0.0916,1.0071,0.0229
5.52,0.0921,1.0122,0.023
5.54,0.0925,1.0174,0.0231
5.56,0.0929,1.0226,0.0233
5.58,0.0933,1.0275,0.0233
5.6,0.0935,1.0318,0.0234
5.62,0.0939,1.0352,0.0235
5.64,0.0941,1.0383,0.0236
5.66,0.0944,1.0416,0.0237
5.68,0.0947,1.0447,0.0237
5.7,0.0949,1.0477,0.0238
5.72,0.0952,1.0505,0.0239
5.74,0.0955,1.0533,0.024
5.76,0.0958,1.0564,0.024
5.78,0.0962,1.06,0.0241
5.8,0.0966,1.0643,0.0242
5.82,0.0971,1.0693,0.0244
5.84,0.0975,1.0748,0.0245
5.86,0.0979,1.08,0.0246
5.88,0.0982,1.0846,0.0247
5.9,0.0986,1.0885,0.0248
5.92,0.0988,1.0922,0.0249
5.94,0.0992,1.0956,0.025
5.96,0.0995,1.0992,0.0251
5.98,0.0997,1.1023,0.0251
6,0.1,1.1053,0.0252
6.02,0.1003,1.1082,0.0253
6.04,0.1006,1.1112,0.0253
6.06,0.1008,1.1145,0.0254
6.08,0.1011,1.1177,0.0255
6.1,0.1016,1.1215,0.0256
6.12,0.102,1.126,0.0257
6.14,0.1024,1.1311,0.0258
6.16,0.1029,1.1363,0.0259
6.18,0.1032,1.1415,0.0261
6.2,0.1036,1.1461,0.0262
6.22,0.1038,1.1501,0.0263
6.24,0.1041,1.1532,0.0263
6.26,0.1044,1.1563,0.0264
6.28,0.1047,1.1594,0.0265
6.3,0.1049,1.1624,0.0265
6.32,0.1052,1.1657,0.0266
6.34,0.1055,1.1687,0.0267
6.36,0.1058,1.1714,0.0268
6.38,0.1061,1.1747,0.0268
6.4,0.1065,1.1785,0.0269
6.42,0.107,1.1831,0.027
6.44,0.1074,1.1884,0.0272
6.46,0.1078,1.1937,0.0273
6.48,0.1082,1.1989,0.0275
6.5,0.1085,1.2034,0.0275
6.52,0.1089,1.2075,0.0276
6.54,0.1092,1.2112,0.0277
6.56,0.1095,1.2146,0.0278
6.58,0.1098,1.2179,0.0279
6.6,0.11,1.2209,0.0279
6.62,0.1103,1.2239,0.028
6.64,0.1106,1.2268,0.0281
6.66,0.1108,1.2297,0.0281
6.68,0.1111,1.2328,0.0282
6.7,0.1115,1.2362,0.0283
6.72,0.1119,1.2402,0.0284
6.74,0.1123,1.2447,0.0285
6.76,0.1128,1.2499,0.0286
6.78,0.1131,1.2553,0.0288
6.8,0.1135,1.2603,0.0289
6.82,0.1138,1.2646,0.029
6.84,0.1142,1.2684,0.0291
6.86,0.1144,1.2721,0.0292
6.88,0.1147,1.2755,0.0293
6.9,0.115,1.2788,0.0293
6.92,0.1153,1.2817,0.0294
6.94,0.1156,1.2847,0.0294
6.96,0.1158,1.2877,0.0295
6.98,0.1161,1.2907,0.0296
7,0.1165,1.2942,0.0297
7.02,0.1169,1.2984,0.0298
7.04,0.1174,1.3035,0.0299
7.06,0.1178,1.3088,0.03
7.08,0.1182,1.314,0.0301
7.1,0.1186,1.3188,0.0303
7.12,0.1189,1.3232,0.0303
7.14,0.1192,1.3271,0.0304
7.16,0.1195,1.3305,0.0305
7.18,0.1198,1.3339,0.0306
7.2,0.1201,1.3371,0.0307
7.22,0.1203,1.3402,0.0308
7.24,0.1206,1.3432,0.0308
7.26,0.1209,1.3461,0.0309
7.28,0.1211,1.3491,0.031
7.3,0.1214,1.3524,0.0311
7.32,0.1218,1.3563,0.0311
7.34,0.1222,1.3605,0.0312
7.36,0.1227,1.3654,0.0314
7.38,0.1231,1.3708,0.0315
7.4,0.1235,1.3761,0.0316
7.42,0.1239,1.3808,0.0317
7.44,0.1242,1.3849,0.0318
7.46,0.1245,1.3887,0.0319
7.48,0.1248,1.3923,0.032
7.5,0.1251,1.3956,0.0321
7.52,0.1254,1.3986,0.0322
7.54,0.1256,1.4017,0.0323
7.56,0.1259,1.4046,0.0323
7.58,0.1262,1.4076,0.0324
7.6,0.1265,1.4109,0.0324
7.62,0.1269,1.4146,0.0325
7.64,0.1273,1.4191,0.0326
7.66,0.1278,1.4244,0.0328
7.68,0.1282,1.4302,0.0329
7.7,0.1286,1.4358,0.033
7.72,0.1289,1.4402,0.0331
7.74,0.1292,1.4439,0.0332
7.76,0.1295,1.4473,0.0333
7.78,0.1298,1.4507,0.0334
7.8,0.1301,1.4541,0.0335
7.82,0.1303,1.4573,0.0335
7.84,0.1306,1.4604,0.0336
7.86,0.1309,1.4633,0.0337
7.88,0.1311,1.4662,0.0338
7.9,0.1315,1.4694,0.0338
7.92,0.1318,1.4728,0.0339
7.94,0.1322,1.4768,0.034
7.96,0.1326,1.4814,0.0341
7.98,0.1331,1.4866,0.0342
8,0.1335,1.4921,0.0344
8.02,0.1339,1.4973,0.0345
8.04,0.1342,1.5021,0.0346
8.06,0.1345,1.5061,0.0347
8.08,0.1348,1.5097,0.0348
8.1,0.1351,1.5131,0.0349
8.12,0.1354,1.5164,0.0349
8.14,0.1356,1.5195,0.035
8.16,0.1359,1.5224,0.0351
8.18,0.1362,1.5254,0.0352
8.2,0.1365,1.5286,0.0353
8.22,0.1369,1.532,0.0353
8.24,0.1372,1.536,0.0354
8.26,0.1377,1.5407,0.0355
8.28,0.1382,1.5459,0.0356
8.3,0.1385,1.5512,0.0358
8.32,0.1389,1.5561,0.0359
8.34,0.1392,1.5604,0.036
8.36,0.1395,1.564,0.0361
8.38,0.1398,1.5675,0.0362
8.4,0.1401,1.5712,0.0362
8.42,0.1404,1.5747,0.0363
8.44,0.1407,1.5778,0.0364
8.46,0.1409,1.5808,0.0365
8.48,0.1412,1.5839,0.0365
8.5,0.1415,1.587,0.0366
8.52,0.1418,1.5902,0.0367
8.54,0.1422,1.5936,0.0367
8.56,0.1426,1.5977,0.0368
8.58,0.143,1.6027,0.0369
8.6,0.1435,1.6082,0.0371
8.62,0.1438,1.6136,0.0372
8.64,0.1442,1.6183,0.0374
8.66,0.1445,1.6226,0.0374
8.68,0.1449,1.6267,0.0375
8.7,0.1452,1.6302,0.0376
8.72,0.1454,1.6336,0.0377
8.74,0.1457,1.6367,0.0378
8.76,0.146,1.6396,0.0378
8.78,0.1462,1.6424,0.0379
8.8,0.1465,1.6453,0.038
8.82,0.1468,1.6482,0.038
8.84,0.1472,1.6518,0.0381
8.86,0.1476,1.6561,0.0383
8.88,0.148,1.6608,0.0384
8.9,0.1484,1.6662,0.0385
8.92,0.1488,1.6717,0.0386
8.94,0.1491,1.6766,0.0387
8.96,0.1495,1.6805,0.0388
8.98,0.1498,1.684,0.0389
9,0.1501,1.6876,0.039
9.02,0.1504,1.6912,0.0391
9.04,0.1507,1.6947,0.0391
9.06,0.151,1.6976,0.0392
9.08,0.1512,1.7004,0.0393
9.1,0.1515,1.7035,0.0394
9.12,0.1518,1.7066,0.0394
9.14,0.1521,1.7098,0.0395
9.16,0.1525,1.7135,0.0396
9.18,0.1529,1.718,0.0397
9.2,0.1534,1.7233,0.0398
9.22,0.1539,1.7289,0.04
9.24,0.1542,1.7345,0.0401
9.26,0.1546,1.7392,0.0402
9.28,0.1549,1.7432,0.0403
9.3,0.1552,1.7468,0.0404
9.32,0.1555,1.7501,0.0405
9.34,0.1557,1.7533,0.0406
9.36,0.1559,1.7562,0.0406
9.38,0.1562,1.7589,0.0407
9.4,0.1565,1.7617,0.0407
9.42,0.1568,1.7646,0.0408
9.44,0.1571,1.7678,0.0409
9.46,0.1575,1.7715,0.041
9.48,0.1579,1.7759,0.0411
9.5,0.1584,1.781,0.0412
9.52,0.1588,1.7868,0.0414
9.54,0.1592,1.7923,0.0415
9.56,0.1595,1.7967,0.0416
9.58,0.1599,1.8006,0.0417
9.6,0.1602,1.8041,0.0418
9.62,0.1604,1.8075,0.0419
9.64,0.1608,1.8112,0.0419
9.66,0.161,1.8146,0.042
9.68,0.1613,1.8177,0.0421
9.7,0.1616,1.8208,0.0422
9.72,0.1618,1.8237,0.0423
9.74,0.1622,1.8268,0.0423
9.76,0.1625,1.8303,0.0424
9.78,0.163,1.8346,0.0425
9.8,0.1634,1.8395,0.0426
9.82,0.1638,1.8448,0.0427
9.84,0.1642,1.85,0.0429
9.86,0.1645,1.8548,0.043
9.88,0.1648,1.8591,0.0431
9.9,0.1652,1.8628,0.0432
9.92,0.1655,1.8662,0.0433
9.94,0.1657,1.8696,0.0433
9.96,0.166,1.8728,0.0434
9.98,0.1663,1.876,0.0435
10,0.1665,1.8789,0.0435
10.02,0.1668,1.8817,0.0436
10.04,0.1671,1.8849,0.0437
10.06,0.1675,1.8886,0.0438
10.08,0.1679,1.8927,0.0439
10.1,0.1684,1.8975,0.044
10.12,0.1688,1.9028,0.0441
10.14,0.1692,1.9083,0.0443
10.16,0.1696,1.9136,0.0444
10.18,0.1699,1.9181,0.0445
10.2,0.1702,1.9218,0.0446
10.22,0.1705,1.9251,0.0447
10.24,0.1708,1.9284,0.0448
10.26,0.1711,1.9318,0.0449
10.28,0.1714,1.9351,0.0449
10.3,0.1716,1.9383,0.045
10.32,0.1719,1.9414,0.0451
10.34,0.1722,1.9442,0.0451
10.36,0.1725,1.9475,0.0452
10.38,0.1729,1.9514,0.0453
10.4,0.1733,1.9559,0.0454
10.42,0.1737,1.9608,0.0455
10.44,0.1742,1.9662,0.0456
10.46,0.1745,1.9714,0.0458
10.48,0.1749,1.9762,0.0459
10.5,0.1752,1.9802,0.046
10.52,0.1755,1.9838,0.0461
10.54,0.1758,1.9873,0.0462
10.56,0.176,1.9907,0.0463
10.58,0.1763,1.9939,0.0463
10.6,0.1766,1.997,0.0464
10.62,0.1768,1.9999,0.0465
10.64,0.1771,2.0028,0.0465
10.66,0.1775,2.0059,0.0466
10.68,0.1779,2.0098,0.0467
10.7,0.1783,2.0142,0.0468
10.72,0.1788,2.0196,0.0469
10.74,0.1792,2.0254,0.0471
10.76,0.1796,2.0308,0.0472
10.78,0.1799,2.0354,0.0473
10.8,0.1802,2.0395,0.0475
10.82,0.1805,2.0434,0.0475
10.84,0.1809,2.0471,0.0476
10.86,0.1811,2.0505,0.0477
10.88,0.1814,2.0537,0.0478
10.9,0.1817,2.0566,0.0479
10.92,0.1819,2.0596,0.048
10.94,0.1822,2.0625,0.048
10.96,0.1825,2.0656,0.0481
10.98,0.1828,2.0691,0.0482
11,0.1832,2.073,0.0482
11.02,0.1836,2.0775,0.0484
11.04,0.1841,2.0827,0.0485
11.06,0.1845,2.0881,0.0486
11.08,0.1849,2.0932,0.0487
11.1,0.1852,2.0978,0.0489
11.12,0.1855,2.1017,0.0489
11.14,0.1858,2.1052,0.049
11.16,0.1861,2.1086,0.0491
11.18,0.1864,2.1121,0.0492
11.2,0.1866,2.1152,0.0493
11.22,0.1869,2.1183,0.0494
11.24,0.1872,2.1214,0.0494
11.26,0.1874,2.1243,0.0495
11.28,0.1878,2.1276,0.0496
11.3,0.1882,2.1318,0.0497
11.32,0.1887,2.1368,0.0498
11.34,0.1892,2.1423,0.0499
11.36,0.1896,2.1482,0.0501
11.38,0.1899,2.1535,0.0502
11.4,0.1902,2.1578,0.0503
11.42,0.1906,2.1614,0.0504
11.44,0.1908,2.1649,0.0505
11.46,0.1911,2.1681,0.0506
11.48,0.1914,2.1713,0.0507
11.5,0.1916,2.1743,0.0508
11.52,0.1919,2.1774,0.0508
11.54,0.1922,2.1804,0.0509
11.56,0.1925,2.1833,0.0509
11.58,0.1928,2.1867,0.051
11.6,0.1931,2.1904,0.0511
11.62,0.1936,2.1946,0.0513
11.64,0.194,2.1996,0.0514
11.66,0.1945,2.2052,0.0515
11.68,0.1948,2.2107,0.0516
11.7,0.1952,2.2159,0.0518
11.72,0.1955,2.2204,0.0519
11.74,0.1958,2.224,0.0519
11.76,0.1961,2.2276,0.052
11.78,0.1964,2.2309,0.0521
11.8,0.1967,2.2341,0.0522
11.82,0.1969,2.2373,0.0522
11.84,0.1972,2.2402,0.0523
11.86,0.1975,2.243,0.0524
11.88,0.1978,2.2461,0.0525
11.9,0.1982,2.2498,0.0526
11.92,0.1986,2.2544,0.0527
11.94,0.1991,2.2597,0.0528
11.96,0.1996,2.2657,0.053
11.98,0.1999,2.2713,0.0531
12,0.2002,2.2759,0.0532
12.02,0.2005,2.2795,0.0533
12.04,0.2008,2.2831,0.0534
12.06,0.2011,2.2865,0.0535
12.08,0.2014,2.2898,0.0535
12.1,0.2017,2.2932,0.0536
12.12,0.202,2.2963,0.0537
12.14,0.2022,2.2994,0.0538
12.16,0.2025,2.3026,0.0539
12.18,0.2028,2.3058,0.0539
12.2,0.2031,2.3092,0.054
12.22,0.2035,2.3132,0.0542
12.24,0.2039,2.3178,0.0542
12.26,0.2044,2.3231,0.0544
12.28,0.2049,2.3288,0.0545
12.3,0.2052,2.3342,0.0546
12.32,0.2056,2.339,0.0548
12.34,0.2059,2.3432,0.0548
12.36,0.2062,2.3469,0.055
12.38,0.2065,2.3504,0.055
12.4,0.2068,2.3539,0.0551
12.42,0.207,2.3572,0.0552
12.44,0.2073,2.3602,0.0553
12.46,0.2075,2.3632,0.0554
12.48,0.2079,2.3662,0.0554
12.5,0.2082,2.3693,0.0555
12.52,0.2086,2.3734,0.0556
12.54,0.209,2.3781,0.0557
12.56,0.2095,2.3834,0.0558
12.58,0.2098,2.3889,0.056
12.6,0.2102,2.3942,0.0561
12.62,0.2105,2.3986,0.0562
12.64,0.2108,2.4023,0.0563
12.66,0.2111,2.4059,0.0564
12.68,0.2114,2.4096,0.0565
12.7,0.2117,2.4131,0.0566
12.72,0.212,2.4168,0.0566
12.74,0.2123,2.4202,0.0567
12.76,0.2126,2.4234,0.0568
12.78,0.2128,2.4266,0.0569
12.8,0.2132,2.4298,0.057
12.82,0.2135,2.4333,0.0571
12.84,0.2139,2.4374,0.0572
12.86,0.2144,2.4424,0.0573
12.88,0.2148,2.4481,0.0575
12.9,0.2152,2.454,0.0576
12.92,0.2156,2.4591,0.0577
12.94,0.2159,2.4635,0.0578
12.96,0.2163,2.4674,0.0579
12.98,0.2165,2.4711,0.058
13,0.2168,2.4748,0.0581
13.02,0.2171,2.478,0.0582
13.04,0.2173,2.4812,0.0582
13.06,0.2176,2.4839,0.0583
13.08,0.2178,2.4866,0.0583
13.1,0.2181,2.4896,0.0584
13.12,0.2185,2.4932,0.0585
13.14,0.2189,2.4973,0.0586
13.16,0.2194,2.5024,0.0588
13.18,0.2198,2.5082,0.0589
13.2,0.2202,2.514,0.059
13.22,0.2206,2.5193,0.0591
13.24,0.2208,2.5235,0.0593
13.26,0.2212,2.5274,0.0594
13.28,0.2215,2.5311,0.0595
13.3,0.2218,2.5346,0.0595
13.32,0.2221,2.5383,0.0596
13.34,0.2224,2.5416,0.0597
13.36,0.2226,2.5449,0.0598
13.38,0.2229,2.548,0.0599
13.4,0.2232,2.551,0.0599
13.42,0.2235,2.5543,0.06
13.44,0.2239,2.5582,0.0601
13.46,0.2243,2.5628,0.0602
13.48,0.2247,2.568,0.0604
13.5,0.2252,2.5738,0.0605
13.52,0.2256,2.5795,0.0606
13.54,0.2259,2.5845,0.0608
13.56,0.2262,2.5887,0.0608
13.58,0.2265,2.5925,0.0609
13.6,0.2268,2.596,0.061
13.62,0.2271,2.5994,0.0611
13.64,0.2274,2.6025,0.0612
13.66,0.2276,2.6054,0.0613
13.68,0.2278,2.6083,0.0613
13.7,0.2281,2.6111,0.0614
13.72,0.2284,2.6142,0.0615
13.74,0.2288,2.6182,0.0616
13.76,0.2293,2.6228,0.0617
13.78,0.2297,2.6281,0.0619
13.8,0.2301,2.634,0.062
13.82,0.2306,2.6397,0.0621
13.84,0.2309,2.6448,0.0623
13.86,0.2312,2.6492,0.0624
13.88,0.2315,2.6529,0.0624
13.9,0.2318,2.6567,0.0625
13.92,0.2321,2.6602,0.0626
13.94,0.2324,2.6636,0.0627
13.96,0.2327,2.6668,0.0628
13.98,0.2329,2.67,0.0629
14,0.2332,2.6732,0.0629
14.02,0.2335,2.6763,0.063
14.04,0.2338,2.6797,0.0631
14.06,0.2342,2.6836,0.0632
14.08,0.2347,2.6884,0.0633
14.1,0.2351,2.6938,0.0635
14.12,0.2355,2.6995,0.0636
14.14,0.2359,2.7049,0.0637
14.16,0.2362,2.7095,0.0638
14.18,0.2365,2.7133,0.0639
14.2,0.2368,2.7168,0.064
14.22,0.2371,2.7202,0.0641
14.24,0.2374,2.7235,0.0642
14.26,0.2376,2.727,0.0643
14.28,0.2379,2.7303,0.0643
14.3,0.2382,2.7333,0.0644
14.32,0.2384,2.7363,0.0645
14.34,0.2388,2.7397,0.0646
14.36,0.2391,2.7436,0.0647
14.38,0.2396,2.7484,0.0648
14.4,0.2401,2.754,0.065
14.42,0.2405,2.76,0.0651
14.44,0.2409,2.7655,0.0652
14.46,0.2412,2.7701,0.0654
14.48,0.2415,2.7743,0.0654
14.5,0.2418,2.7781,0.0655
14.52,0.2421,2.7818,0.0656
14.54,0.2425,2.7855,0.0657
14.56,0.2427,2.7887,0.0658
14.58,0.2429,2.7919,0.0659
14.6,0.2432,2.795,0.066
14.62,0.2435,2.798,0.066
14.64,0.2438,2.8013,0.0662
14.66,0.2442,2.805,0.0662
14.68,0.2446,2.8092,0.0663
14.7,0.245,2.8138,0.0664
14.72,0.2454,2.819,0.0665
14.74,0.2458,2.8246,0.0667
14.76,0.2462,2.8299,0.0668
14.78,0.2465,2.8344,0.067
14.8,0.2468,2.8385,0.0671
14.82,0.2471,2.8424,0.0672
14.84,0.2474,2.8461,0.0673
14.86,0.2477,2.8495,0.0674
