Time,Displacement,Force
7.40000,0.24650,155.66160
7.42000,0.24720,156.08320
7.44000,0.24800,156.57340
7.46000,0.24870,157.09840
7.48000,0.24930,157.54990
7.50000,0.24980,157.87600
7.52000,0.25040,158.12220
7.54000,0.25110,158.42890
7.56000,0.25180,158.84740
7.58000,0.25260,159.33930
7.60000,0.25350,159.84300
7.62000,0.25420,160.30600
7.64000,0.25480,160.71160
7.66000,0.25540,161.09200
7.68000,0.25590,161.47350
7.70000,0.25670,161.82980
7.72000,0.25740,162.18540
7.74000,0.25810,162.59560
7.76000,0.25880,163.02930
7.78000,0.25940,163.42430
7.80000,0.26010,163.81430
7.82000,0.26050,164.20680
7.84000,0.26110,164.56370
7.86000,0.26180,164.86370
7.88000,0.26260,165.21010
7.90000,0.26330,165.63950
7.92000,0.26400,166.09440
7.94000,0.26470,166.50480
7.96000,0.26540,166.90840
7.98000,0.26600,167.32870
8.00000,0.26670,167.71910
8.02000,0.26720,168.08360
8.04000,0.26790,168.43880
8.06000,0.26850,168.78030
8.08000,0.26920,169.15570
8.10000,0.26990,169.54660
8.12000,0.27060,169.99990
8.14000,0.27130,170.43790
8.16000,0.27190,170.85880
8.18000,0.27250,171.22130
8.20000,0.27310,171.57390
8.22000,0.27390,171.93840
8.24000,0.27460,172.36000
8.26000,0.27540,172.85270
8.28000,0.27610,173.34860
8.30000,0.27680,173.81700
8.32000,0.27750,174.21650
8.34000,0.27810,174.61610
8.36000,0.27870,174.98530
8.38000,0.27940,175.35870
8.40000,0.28000,175.75310
8.42000,0.28070,176.11570
8.44000,0.28130,176.46770
8.46000,0.28200,176.83060
8.48000,0.28260,177.25240
8.50000,0.28320,177.63400
8.52000,0.28380,177.93930
8.54000,0.28440,178.26780
8.56000,0.28510,178.66350
8.58000,0.28590,179.05210
8.60000,0.28660,179.44760
8.62000,0.28730,179.88640
8.64000,0.28810,180.33840
8.66000,0.28880,180.75970
8.68000,0.28940,181.18070
8.70000,0.28990,181.56540
8.72000,0.29050,181.88930
8.74000,0.29120,182.20930
8.76000,0.29200,182.61640
8.78000,0.29270,183.04440
8.80000,0.29340,183.48190
8.82000,0.29410,183.93190
8.84000,0.29470,184.35210
8.86000,0.29530,184.69800
8.88000,0.29580,185.00870
8.90000,0.29660,185.38670
8.92000,0.29730,185.80830
8.94000,0.29800,186.22240
8.96000,0.29870,186.65790
8.98000,0.29940,187.08180
9.00000,0.30000,187.47050
9.02000,0.30070,187.85080
9.04000,0.30130,188.23840
9.06000,0.30200,188.62020
9.08000,0.30260,188.97640
9.10000,0.30330,189.33290
9.12000,0.30390,189.72870
9.14000,0.30460,190.09670
9.16000,0.30520,190.47190
9.18000,0.30580,190.84300
9.20000,0.30640,191.18820
9.22000,0.30710,191.50810
9.24000,0.30780,191.87790
9.26000,0.30860,192.34030
9.28000,0.30930,192.81350
9.30000,0.31000,193.23840
9.32000,0.31060,193.64560
9.34000,0.31130,194.07480
9.36000,0.31190,194.46950
9.38000,0.31240,194.80890
9.40000,0.31300,195.11140
9.42000,0.31370,195.41710
9.44000,0.31450,195.79240
9.46000,0.31520,196.25860
9.48000,0.31590,196.72770
9.50000,0.31660,197.18630
9.52000,0.31710,197.58480
9.54000,0.31780,197.90170
9.56000,0.31850,198.23370
9.58000,0.31920,198.64600
9.60000,0.32000,199.08940
9.62000,0.32080,199.52380
9.64000,0.32150,199.96630
9.66000,0.32210,200.38740
9.68000,0.32280,200.78000
9.70000,0.32340,201.15280
9.72000,0.32390,201.52010
9.74000,0.32450,201.87080
9.76000,0.32520,202.21460
9.78000,0.32580,202.56460
9.80000,0.32650,202.95690
9.82000,0.32710,203.36670
9.84000,0.32770,203.79420
9.86000,0.32830,204.08790
9.88000,0.32890,204.29870
9.90000,0.32960,204.69240
9.92000,0.33040,205.20500
9.94000,0.33110,205.63710
9.96000,0.33200,206.00560
9.98000,0.33270,206.42710
10.00000,0.33330,206.85590
10.02000,0.33400,207.30160
10.04000,0.33460,207.70260
10.06000,0.33520,207.99440
10.08000,0.33570,208.25360
10.10000,0.33650,208.58750
10.12000,0.33730,209.01670
10.14000,0.33800,209.49750
10.16000,0.33870,209.99160
10.18000,0.33930,210.34770
10.20000,0.33980,210.62120
10.22000,0.34050,210.95770
10.24000,0.34120,211.33570
10.26000,0.34190,211.73580
10.28000,0.34260,212.20640
10.30000,0.34330,212.67140
10.32000,0.34400,213.06560
10.34000,0.34470,213.47950
10.36000,0.34530,213.89480
10.38000,0.34600,214.28500
10.40000,0.34670,214.66950
10.42000,0.34730,215.04470
10.44000,0.34800,215.40340
10.46000,0.34860,215.78000
10.48000,0.34920,216.17270
10.50000,0.34990,216.56670
10.52000,0.35060,216.94100
10.54000,0.35120,217.29860
10.56000,0.35180,217.63880
10.58000,0.35250,218.00900
10.60000,0.35330,218.41500
10.62000,0.35400,218.84950
10.64000,0.35460,219.26190
10.66000,0.35530,219.65130
10.68000,0.35610,220.05210
10.70000,0.35660,220.44160
10.72000,0.35720,220.79620
10.74000,0.35780,221.11140
10.76000,0.35850,221.41360
10.78000,0.35920,221.81140
10.80000,0.36010,222.29720
10.82000,0.36080,222.76180
10.84000,0.36140,223.20240
10.86000,0.36200,223.59670
10.88000,0.36250,223.90600
10.90000,0.36330,224.18640
10.92000,0.36400,224.56420
10.94000,0.36470,225.03520
10.96000,0.36550,225.48650
10.98000,0.36620,225.92290
11.00000,0.36680,226.35380
11.02000,0.36740,226.75200
11.04000,0.36810,227.11360
11.06000,0.36870,227.45140
11.08000,0.36930,227.76880
11.10000,0.37000,228.13670
11.12000,0.37060,228.52250
11.14000,0.37120,228.92150
11.16000,0.37190,229.28780
11.18000,0.37250,229.63510
11.20000,0.37320,229.98610
11.22000,0.37380,230.33380
11.24000,0.37450,230.69240
11.26000,0.37520,231.08580
11.28000,0.37590,231.48350
11.30000,0.37660,231.90440
11.32000,0.37730,232.29790
11.34000,0.37790,232.65740
11.36000,0.37860,233.04650
11.38000,0.37920,233.45350
11.40000,0.37980,233.81380
11.42000,0.38050,234.14920
11.44000,0.38120,234.49240
11.46000,0.38190,234.92910
11.48000,0.38260,235.37770
11.50000,0.38330,235.82640
11.52000,0.38390,236.25110
11.54000,0.38450,236.60000
11.56000,0.38520,236.91510
11.58000,0.38590,237.28170
11.60000,0.38660,237.68470
11.62000,0.38730,238.11490
11.64000,0.38800,238.53710
11.66000,0.38880,238.92060
11.68000,0.38950,239.31870
11.70000,0.39010,239.74170
11.72000,0.39080,240.14390
11.74000,0.39150,240.50360
11.76000,0.39210,240.84980
11.78000,0.39280,241.23300
11.80000,0.39340,241.61800
11.82000,0.39410,242.01320
11.84000,0.39480,242.36890
11.86000,0.39540,242.72560
11.88000,0.39600,243.08600
11.90000,0.39650,243.45030
11.92000,0.39730,243.80950
11.94000,0.39800,244.16860
11.96000,0.39870,244.54970
11.98000,0.39930,244.93170
12.00000,0.40000,245.31250
12.02000,0.40070,245.71650
12.04000,0.40140,246.12150
12.06000,0.40200,246.46790
12.08000,0.40260,246.79390
12.10000,0.40320,247.15440
12.12000,0.40390,247.56700
12.14000,0.40460,247.95600
12.16000,0.40530,248.28370
12.18000,0.40600,248.67690
12.20000,0.40670,249.10150
12.22000,0.40730,249.52650
12.24000,0.40790,249.89980
12.26000,0.40860,250.22850
12.28000,0.40940,250.58920
12.30000,0.41010,251.00430
12.32000,0.41080,251.47200
12.34000,0.41140,251.92760
12.36000,0.41210,252.32800
12.38000,0.41280,252.67130
12.40000,0.41340,252.98330
12.42000,0.41400,253.36110
12.44000,0.41460,253.74040
12.46000,0.41530,254.08560
12.48000,0.41590,254.41370
12.50000,0.41660,254.77560
12.52000,0.41720,255.14420
12.54000,0.41790,255.53960
12.56000,0.41850,255.95190
12.58000,0.41910,256.28900
12.60000,0.41990,256.62480
12.62000,0.42060,256.99050
12.64000,0.42130,257.41450
12.66000,0.42200,257.87090
12.68000,0.42260,258.31200
12.70000,0.42330,258.67930
12.72000,0.42410,259.02940
12.74000,0.42460,259.39660
12.76000,0.42520,259.74070
12.78000,0.42580,260.06550
12.80000,0.42650,260.40570
12.82000,0.42720,260.77890
12.84000,0.42800,261.17360
12.86000,0.42850,261.57780
12.88000,0.42910,261.93770
12.90000,0.42970,262.29220
12.92000,0.43040,262.59600
12.94000,0.43110,262.93190
12.96000,0.43180,263.34690
12.98000,0.43270,263.79330
13.00000,0.43340,264.24650
13.02000,0.43410,264.71410
13.04000,0.43480,265.14350
13.06000,0.43540,265.54100
13.08000,0.43610,265.89620
13.10000,0.43670,266.21570
13.12000,0.43730,266.56830
13.14000,0.43800,266.93370
13.16000,0.43860,267.27870
13.18000,0.43930,267.64490
13.20000,0.43990,268.00040
13.22000,0.44050,268.36720
13.24000,0.44110,268.72340
13.26000,0.44180,269.03080
13.28000,0.44250,269.37130
13.30000,0.44320,269.76820
13.32000,0.44390,270.18270
13.34000,0.44450,270.59770
13.36000,0.44510,270.98470
13.38000,0.44580,271.32100
13.40000,0.44640,271.67530
13.42000,0.44710,272.03110
13.44000,0.44770,272.36190
13.46000,0.44840,272.70340
13.48000,0.44910,273.08040
13.50000,0.44990,273.52560
13.52000,0.45060,273.97410
13.54000,0.45120,274.39090
13.56000,0.45180,274.75770
13.58000,0.45240,275.06440
13.60000,0.45310,275.40190
13.62000,0.45380,275.75530
13.64000,0.45460,276.14310
13.66000,0.45550,276.59120
13.68000,0.45620,277.07750
13.70000,0.45690,277.54880
13.72000,0.45750,277.96690
13.74000,0.45810,278.30800
13.76000,0.45860,278.60590
13.78000,0.45940,278.90150
13.80000,0.45990,279.23080
13.82000,0.46050,279.57340
13.84000,0.46110,279.92910
13.86000,0.46180,280.26980
13.88000,0.46240,280.62850
13.90000,0.46300,280.97380
13.92000,0.46360,281.30190
13.94000,0.46440,281.63940
13.96000,0.46510,282.00450
13.98000,0.46600,282.42900
14.00000,0.46660,282.87520
14.02000,0.46730,283.28280
14.04000,0.46790,283.67220
14.06000,0.46860,284.02520
14.08000,0.46930,284.38630
14.10000,0.46990,284.73990
14.12000,0.47050,285.08810
14.14000,0.47120,285.45540
14.16000,0.47190,285.81060
14.18000,0.47260,286.16700
14.20000,0.47330,286.60660
14.22000,0.47390,287.03150
14.24000,0.47450,287.40070
14.26000,0.47510,287.70620
14.28000,0.47580,288.01980
14.30000,0.47660,288.36460
14.32000,0.47740,288.79590
14.34000,0.47810,289.29980
14.36000,0.47880,289.79790
14.38000,0.47950,290.25420
14.40000,0.48020,290.59060
14.42000,0.48080,290.96110
14.44000,0.48140,291.39330
14.46000,0.48210,291.72110
14.48000,0.48270,292.01480
14.50000,0.48330,292.35710
14.52000,0.48400,292.71070
14.54000,0.48460,293.05980
14.56000,0.48520,293.39610
14.58000,0.48580,293.76500
14.60000,0.48650,294.08200
14.62000,0.48710,294.41040
14.64000,0.48780,294.77130
14.66000,0.48850,295.17540
14.68000,0.48920,295.55070
14.70000,0.48990,295.92220
14.72000,0.49050,296.31350
14.74000,0.49120,296.72200
14.76000,0.49180,297.08680
14.78000,0.49240,297.41220
14.80000,0.49310,297.73780
14.82000,0.49380,298.08160
14.84000,0.49470,298.49270
14.86000,0.49540,298.99010
14.88000,0.49620,299.48280
14.90000,0.49670,299.91400
14.92000,0.49720,300.23610
14.94000,0.49800,300.54480
14.96000,0.49870,300.91840
14.98000,0.49950,301.36360
15.00000,0.50020,301.78540
15.02000,0.50090,302.20770
15.04000,0.50160,302.60170
15.06000,0.50220,302.98240
15.08000,0.50280,303.37480
15.10000,0.50340,303.70880
15.12000,0.50400,304.01840
15.14000,0.50460,304.30710
15.16000,0.50520,304.59930
15.18000,0.50570,304.92940
15.20000,0.50650,305.30290
15.22000,0.50720,305.69610
15.24000,0.50780,306.07720
15.26000,0.50830,306.42160
15.28000,0.50910,306.73200
15.30000,0.50990,307.09580
15.32000,0.51060,307.56400
15.34000,0.51130,308.01970
15.36000,0.51200,308.44380
15.38000,0.51270,308.85470
15.40000,0.51340,309.26080
15.42000,0.51400,309.64950
15.44000,0.51470,310.02510
15.46000,0.51530,310.37500
15.48000,0.51600,310.71370
15.50000,0.51670,311.07920
15.52000,0.51740,311.49670
15.54000,0.51810,311.94010
15.56000,0.51890,312.33810
15.58000,0.51930,312.71750
15.60000,0.51990,313.01970
15.62000,0.52050,313.28750
15.64000,0.52120,313.58590
15.66000,0.52190,313.94740
15.68000,0.52260,314.35790
15.70000,0.52350,314.76790
15.72000,0.52420,315.20780
15.74000,0.52490,315.65750
15.76000,0.52560,316.06860
15.78000,0.52620,316.44960
15.80000,0.52680,316.80560
15.82000,0.52750,317.15460
15.84000,0.52810,317.48320
15.86000,0.52880,317.82300
15.88000,0.52940,318.18160
15.90000,0.53010,318.57840
15.92000,0.53050,318.95020
15.94000,0.53110,319.27580
15.96000,0.53200,319.58960
15.98000,0.53270,319.98660
16.00000,0.53340,320.41910
16.02000,0.53400,320.81010
16.04000,0.53470,321.18060
16.06000,0.53540,321.55010
16.08000,0.53610,321.94730
16.10000,0.53670,322.33950
16.12000,0.53730,322.70480
16.14000,0.53790,323.03340
16.16000,0.53850,323.33120
16.18000,0.53920,323.67840
16.20000,0.54000,324.07450
16.22000,0.54070,324.47830
16.24000,0.54130,324.89560
16.26000,0.54190,325.27680
16.28000,0.54250,325.55200
16.30000,0.54310,325.85140
16.32000,0.54390,326.20820
16.34000,0.54460,326.62120
16.36000,0.54540,327.09730
16.38000,0.54610,327.53700
16.40000,0.54670,327.92830
16.42000,0.54740,328.27870
16.44000,0.54800,328.62330
16.46000,0.54860,328.99140
16.48000,0.54930,329.34510
16.50000,0.54990,329.68790
16.52000,0.55050,330.03030
16.54000,0.55120,330.34670
16.56000,0.55180,330.68900
16.58000,0.55250,331.06400
16.60000,0.55310,331.43340
16.62000,0.55380,331.76660
16.64000,0.55460,332.12030
16.66000,0.55530,332.55440
16.68000,0.55600,333.02680
16.70000,0.55660,333.44020
16.72000,0.55720,333.79570
16.74000,0.55790,334.14610
16.76000,0.55860,334.49610
16.78000,0.55920,334.85900
16.80000,0.55980,335.21850
16.82000,0.56040,335.53540
16.84000,0.56110,335.82860
16.86000,0.56180,336.17820
16.88000,0.56250,336.59040
16.90000,0.56320,337.01930
16.92000,0.56380,337.44070
16.94000,0.56440,337.76760
16.96000,0.56500,338.03750
16.98000,0.56570,338.34960
17.00000,0.56640,338.72080
17.02000,0.56730,339.16300
17.04000,0.56800,339.61860
17.06000,0.56870,340.07380
17.08000,0.56930,340.50190
17.10000,0.57000,340.85780
17.12000,0.57060,341.22100
17.14000,0.57130,341.57590
17.16000,0.57190,341.91210
17.18000,0.57260,342.25920
17.20000,0.57330,342.62090
17.22000,0.57390,342.96770
17.24000,0.57450,343.33610
17.26000,0.57520,343.69830
17.28000,0.57580,344.08480
17.30000,0.57630,344.39050
17.32000,0.57720,344.73910
17.34000,0.57790,345.11850
17.36000,0.57860,345.52970
17.38000,0.57920,345.93550
17.40000,0.57990,346.31400
17.42000,0.58060,346.67650
17.44000,0.58130,347.04290
17.46000,0.58190,347.38760
17.48000,0.58250,347.72910
17.50000,0.58310,348.05010
17.52000,0.58380,348.35850
17.54000,0.58450,348.71730
17.56000,0.58530,349.14610
17.58000,0.58610,349.61260
17.60000,0.58660,350.08440
17.62000,0.58720,350.43580
17.64000,0.58790,350.71770
17.66000,0.58860,351.02760
17.68000,0.58930,351.41520
17.70000,0.59020,351.87540
17.72000,0.59090,352.34320
17.74000,0.59150,352.73450
17.76000,0.59200,353.07120
17.78000,0.59280,353.39980
17.80000,0.59330,353.72080
17.82000,0.59410,354.08040
17.84000,0.59460,354.44460
17.86000,0.59540,354.79450
17.88000,0.59590,355.13020
17.90000,0.59670,355.48060
17.92000,0.59740,355.87590
17.94000,0.59780,356.25340
17.96000,0.59850,356.56640
17.98000,0.59920,356.88640
18.00000,0.60000,357.22890
18.02000,0.60070,357.64480
18.04000,0.60140,358.07110
18.06000,0.60210,358.46010
18.08000,0.60270,358.83780
18.10000,0.60340,359.20690
18.12000,0.60410,359.56560
18.14000,0.60470,359.96360
18.16000,0.60530,360.31540
18.18000,0.60590,360.62580
18.20000,0.60660,360.93190
18.22000,0.60730,361.27000
18.24000,0.60800,361.64900
18.26000,0.60870,362.10280
18.28000,0.60930,362.54460
18.30000,0.60980,362.86550
18.32000,0.61050,363.14540
18.34000,0.61130,363.45800
18.36000,0.61210,363.89650
18.38000,0.61280,364.38610
18.40000,0.61350,364.85330
18.42000,0.61420,365.26210
18.44000,0.61500,365.60870
18.46000,0.61550,365.95070
18.48000,0.61610,366.31530
18.50000,0.61670,366.67390
18.52000,0.61740,367.02150
18.54000,0.61800,367.29490
18.56000,0.61870,367.53610
18.58000,0.61930,367.89410
18.60000,0.61990,368.29430
