Time,Displacement,Force
2.2000,0.0733,39.9477
2.2200,0.0739,40.0906
2.2400,0.0746,40.2036
2.2600,0.0752,40.2995
2.2800,0.0759,40.4214
2.3000,0.0766,40.5704
2.3200,0.0772,40.7111
2.3400,0.0779,40.8008
2.3600,0.0786,40.9019
2.3800,0.0793,41.0457
2.4000,0.0800,41.1686
2.4200,0.0807,41.2793
2.4400,0.0813,41.3047
2.4600,0.0819,41.3037
2.4800,0.0825,41.3092
2.5000,0.0832,41.3616
2.5200,0.0839,41.4675
2.5400,0.0848,41.5744
2.5600,0.0856,41.6613
2.5800,0.0863,41.7705
2.6000,0.0869,41.9063
2.6200,0.0875,42.0685
2.6400,0.0881,42.2393
2.6600,0.0888,42.4556
2.6800,0.0894,42.6689
2.7000,0.0901,42.8730
2.7200,0.0907,43.0882
2.7400,0.0914,43.3428
2.7600,0.0920,43.5927
2.7800,0.0926,43.8279
2.8000,0.0931,44.0437
2.8200,0.0939,44.2927
2.8400,0.0946,44.6051
2.8600,0.0954,44.9767
2.8800,0.0960,45.3518
2.9000,0.0967,45.7130
2.9200,0.0973,46.0246
2.9400,0.0980,46.2929
2.9600,0.0986,46.5564
2.9800,0.0993,46.8735
3.0000,0.0999,47.2330
3.0200,0.1006,47.5743
3.0400,0.1013,47.8908
3.0600,0.1020,48.2372
3.0800,0.1027,48.5713
3.1000,0.1034,48.9328
3.1200,0.1040,49.3336
3.1400,0.1046,49.7502
3.1600,0.1053,50.1320
3.1800,0.1059,50.4062
3.2000,0.1067,50.6856
3.2200,0.1074,51.0561
3.2400,0.1081,51.5650
3.2600,0.1088,52.0962
3.2800,0.1096,52.5164
3.3000,0.1103,52.8453
3.3200,0.1109,53.1976
3.3400,0.1116,53.6296
3.3600,0.1123,54.0808
3.3800,0.1129,54.5195
3.4000,0.1135,54.9065
3.4200,0.1142,55.2268
3.4400,0.1147,55.5630
3.4600,0.1153,55.9717
3.4800,0.1160,56.4164
3.5000,0.1168,56.8213
3.5200,0.1173,57.1870
3.5400,0.1179,57.5165
3.5600,0.1186,57.8537
3.5800,0.1192,58.2266
3.6000,0.1199,58.6480
3.6200,0.1207,59.0432
3.6400,0.1212,59.4236
3.6600,0.1220,59.8370
3.6800,0.1225,60.2913
3.7000,0.1232,60.7068
3.7200,0.1240,61.0876
3.7400,0.1247,61.4656
3.7600,0.1255,61.8969
3.7800,0.1262,62.4006
3.8000,0.1268,62.8403
3.8200,0.1274,63.1658
3.8400,0.1280,63.4599
3.8600,0.1287,63.7979
3.8800,0.1294,64.2635
3.9000,0.1301,64.7461
3.9200,0.1308,65.1231
3.9400,0.1315,65.4509
3.9600,0.1322,65.8913
3.9800,0.1329,66.3910
4.0000,0.1335,66.8493
4.0200,0.1342,67.2048
4.0400,0.1348,67.5034
4.0600,0.1355,67.8481
4.0800,0.1361,68.2944
4.1000,0.1368,68.7947
4.1200,0.1374,69.1794
4.1400,0.1380,69.5104
4.1600,0.1387,69.8333
4.1800,0.1393,70.2146
4.2000,0.1400,70.6402
4.2200,0.1406,71.0329
4.2400,0.1413,71.3896
4.2600,0.1420,71.7712
4.2800,0.1427,72.1987
4.3000,0.1433,72.6222
4.3200,0.1440,73.0197
4.3400,0.1446,73.3996
4.3600,0.1452,73.7578
4.3800,0.1459,74.1108
4.4000,0.1466,74.5497
4.4200,0.1475,74.9997
4.4400,0.1482,75.4382
4.4600,0.1489,75.8828
4.4800,0.1498,76.3410
4.5000,0.1504,76.7414
4.5200,0.1508,77.0261
4.5400,0.1513,77.2452
4.5600,0.1519,77.4806
4.5800,0.1526,77.8016
4.6000,0.1534,78.2135
4.6200,0.1541,78.6708
4.6400,0.1548,79.0729
4.6600,0.1555,79.3482
4.6800,0.1562,79.6295
4.7000,0.1568,79.9631
4.7200,0.1575,80.3889
4.7400,0.1582,80.8791
4.7600,0.1589,81.3056
4.7800,0.1595,81.6761
4.8000,0.1601,82.0026
4.8200,0.1607,82.3851
4.8400,0.1614,82.7728
4.8600,0.1620,83.1415
4.8800,0.1627,83.5359
4.9000,0.1633,83.9109
4.9200,0.1640,84.3046
4.9400,0.1646,84.7337
4.9600,0.1652,85.1445
4.9800,0.1659,85.5526
5.0000,0.1666,85.9409
5.0200,0.1672,86.3282
5.0400,0.1679,86.7268
5.0600,0.1685,87.1052
5.0800,0.1693,87.5246
5.1000,0.1700,87.9868
5.1200,0.1707,88.4413
5.1400,0.1714,88.8854
5.1600,0.1720,89.2975
5.1800,0.1726,89.6899
5.2000,0.1732,90.0473
5.2200,0.1739,90.4014
5.2400,0.1746,90.8023
5.2600,0.1753,91.2470
5.2800,0.1760,91.6789
5.3000,0.1767,92.0830
5.3200,0.1773,92.4817
5.3400,0.1780,92.9217
5.3600,0.1787,93.3377
5.3800,0.1793,93.7099
5.4000,0.1800,94.0944
5.4200,0.1806,94.4914
5.4400,0.1813,94.8915
5.4600,0.1819,95.2987
5.4800,0.1825,95.6867
5.5000,0.1832,96.0611
5.5200,0.1838,96.4017
5.5400,0.1845,96.7602
5.5600,0.1852,97.1712
5.5800,0.1859,97.5991
5.6000,0.1866,98.0478
5.6200,0.1872,98.5154
5.6400,0.1879,98.9159
5.6600,0.1885,99.2647
5.6800,0.1892,99.6417
5.7000,0.1898,100.0639
5.7200,0.1905,100.4540
5.7400,0.1912,100.8377
5.7600,0.1920,101.2408
5.7800,0.1928,101.7140
5.8000,0.1935,102.1816
5.8200,0.1941,102.6686
5.8400,0.1947,103.0509
5.8600,0.1953,103.3926
5.8800,0.1960,103.7561
5.9000,0.1967,104.1569
5.9200,0.1973,104.5544
5.9400,0.1980,104.9487
5.9600,0.1988,105.3961
5.9800,0.1995,105.8582
6.0000,0.2002,106.2947
6.0200,0.2009,106.7580
6.0400,0.2015,107.1833
6.0600,0.2022,107.5721
6.0800,0.2028,107.9422
6.1000,0.2035,108.3301
6.1200,0.2041,108.7182
6.1400,0.2047,109.0984
6.1600,0.2053,109.4731
6.1800,0.2060,109.8333
6.2000,0.2066,110.1960
6.2200,0.2073,110.5902
6.2400,0.2079,110.9952
6.2600,0.2086,111.3738
6.2800,0.2093,111.7763
6.3000,0.2099,112.2030
6.3200,0.2106,112.6010
6.3400,0.2112,113.0081
6.3600,0.2119,113.4059
6.3800,0.2125,113.8022
6.4000,0.2132,114.1830
6.4200,0.2138,114.5545
6.4400,0.2145,114.9290
6.4600,0.2153,115.3903
6.4800,0.2160,115.8988
6.5000,0.2167,116.3952
6.5200,0.2173,116.8539
6.5400,0.2179,117.2105
6.5600,0.2186,117.5500
6.5800,0.2193,117.9320
6.6000,0.2201,118.3481
6.6200,0.2208,118.7749
6.6400,0.2215,119.2152
6.6600,0.2222,119.6324
6.6800,0.2229,120.0260
6.7000,0.2235,120.4450
6.7200,0.2242,120.8890
6.7400,0.2249,121.3250
6.7600,0.2256,121.7089
6.7800,0.2262,122.0786
6.8000,0.2267,122.4289
6.8200,0.2274,122.7732
6.8400,0.2280,123.1137
6.8600,0.2286,123.4831
6.8800,0.2293,123.8751
6.9000,0.2299,124.2543
6.9200,0.2306,124.6930
6.9400,0.2313,125.1447
6.9600,0.2320,125.5856
6.9800,0.2327,126.0135
7.0000,0.2333,126.3760
7.0200,0.2339,126.7605
7.0400,0.2346,127.1933
7.0600,0.2352,127.5848
7.0800,0.2358,127.8890
7.1000,0.2365,128.2469
7.1200,0.2373,128.6674
7.1400,0.2381,129.1730
7.1600,0.2388,129.7235
7.1800,0.2394,130.1825
7.2000,0.2400,130.5336
7.2200,0.2407,130.8979
7.2400,0.2413,131.2906
7.2600,0.2420,131.6819
7.2800,0.2427,132.0968
7.3000,0.2434,132.4962
7.3200,0.2441,132.9114
7.3400,0.2447,133.3482
7.3600,0.2454,133.7772
7.3800,0.2461,134.1884
7.4000,0.2467,134.5973
7.4200,0.2474,135.0039
7.4400,0.2482,135.4055
7.4600,0.2487,135.8267
7.4800,0.2493,136.2256
7.5000,0.2499,136.6104
7.5200,0.2505,136.9555
7.5400,0.2512,137.2659
7.5600,0.2519,137.6411
7.5800,0.2526,138.0703
7.6000,0.2533,138.5508
7.6200,0.2541,139.0000
7.6400,0.2548,139.4127
7.6600,0.2554,139.7241
7.6800,0.2559,140.0327
7.7000,0.2565,140.4616
7.7200,0.2572,140.9080
7.7400,0.2578,141.2658
7.7600,0.2585,141.5343
7.7800,0.2592,141.9057
7.8000,0.2600,142.4181
7.8200,0.2608,142.9599
7.8400,0.2615,143.4354
7.8600,0.2621,143.8110
7.8800,0.2628,144.1922
7.9000,0.2634,144.6073
7.9200,0.2642,145.0428
7.9400,0.2648,145.4920
7.9600,0.2655,145.9371
7.9800,0.2662,146.3228
8.0000,0.2669,146.7061
8.0200,0.2675,147.1426
8.0400,0.2682,147.5942
8.0600,0.2689,147.9597
8.0800,0.2695,148.3380
8.1000,0.2702,148.7316
8.1200,0.2708,149.1293
8.1400,0.2714,149.5138
8.1600,0.2721,149.8932
8.1800,0.2726,150.2681
8.2000,0.2733,150.5985
8.2200,0.2739,150.9382
8.2400,0.2746,151.3248
8.2600,0.2753,151.7487
8.2800,0.2760,152.1865
8.3000,0.2766,152.5775
8.3200,0.2772,152.9957
8.3400,0.2779,153.3687
8.3600,0.2785,153.7112
8.3800,0.2792,154.1037
8.4000,0.2798,154.5209
8.4200,0.2804,154.8908
8.4400,0.2811,155.2213
8.4600,0.2818,155.6329
8.4800,0.2826,156.1092
8.5000,0.2835,156.6111
8.5200,0.2842,157.1255
8.5400,0.2847,157.5910
8.5600,0.2855,157.9882
8.5800,0.2860,158.3551
8.6000,0.2868,158.6889
8.6200,0.2875,159.0759
8.6400,0.2882,159.5421
8.6600,0.2889,159.9834
8.6800,0.2896,160.3954
8.7000,0.2902,160.8300
8.7200,0.2909,161.2237
8.7400,0.2916,161.6081
8.7600,0.2922,161.9941
8.7800,0.2929,162.3978
8.8000,0.2935,162.7785
8.8200,0.2941,163.1229
8.8400,0.2947,163.4685
8.8600,0.2953,163.8184
8.8800,0.2960,164.1472
8.9000,0.2967,164.5631
8.9200,0.2974,165.0220
8.9400,0.2980,165.4267
8.9600,0.2986,165.7911
8.9800,0.2993,166.1627
9.0000,0.2999,166.5532
9.0200,0.3006,166.9494
9.0400,0.3012,167.3229
9.0600,0.3019,167.6964
9.0800,0.3025,168.0932
9.1000,0.3030,168.4531
9.1200,0.3038,168.8241
9.1400,0.3045,169.2350
9.1600,0.3053,169.7083
9.1800,0.3061,170.2104
9.2000,0.3067,170.7001
9.2200,0.3073,171.1085
9.2400,0.3080,171.4671
9.2600,0.3086,171.8197
9.2800,0.3093,172.2049
9.3000,0.3100,172.6004
9.3200,0.3107,173.0099
9.3400,0.3114,173.4473
9.3600,0.3121,173.8930
9.3800,0.3128,174.3302
9.4000,0.3136,174.7700
9.4200,0.3141,175.1717
9.4400,0.3149,175.5505
9.4600,0.3156,175.9241
9.4800,0.3162,176.2960
9.5000,0.3167,176.6481
9.5200,0.3173,177.0278
9.5400,0.3179,177.3971
9.5600,0.3186,177.7569
9.5800,0.3193,178.1312
9.6000,0.3200,178.5436
9.6200,0.3206,178.9889
9.6400,0.3213,179.4130
9.6600,0.3219,179.8203
9.6800,0.3226,180.1742
9.7000,0.3232,180.5530
9.7200,0.3239,180.9585
9.7400,0.3245,181.3419
9.7600,0.3251,181.6934
9.7800,0.3257,182.0435
9.8000,0.3264,182.4015
9.8200,0.3271,182.7899
9.8400,0.3280,183.2152
9.8600,0.3288,183.7295
9.8800,0.3294,184.2387
9.9000,0.3301,184.5984
9.9200,0.3307,184.9530
9.9400,0.3314,185.3633
9.9600,0.3321,185.7683
9.9800,0.3328,186.1652
10.0000,0.3335,186.5697
10.0200,0.3342,187.0283
10.0400,0.3349,187.4658
10.0600,0.3356,187.8934
10.0800,0.3362,188.3134
10.1000,0.3369,188.6997
10.1200,0.3375,189.0525
10.1400,0.3381,189.4069
10.1600,0.3388,189.7751
10.1800,0.3394,190.1481
10.2000,0.3400,190.5040
10.2200,0.3406,190.8440
10.2400,0.3413,191.1749
10.2600,0.3420,191.5445
10.2800,0.3426,191.9494
10.3000,0.3433,192.3749
10.3200,0.3440,192.7816
10.3400,0.3446,193.1794
10.3600,0.3453,193.5649
10.3800,0.3459,193.9382
10.4000,0.3466,194.3072
10.4200,0.3472,194.6761
10.4400,0.3478,195.0482
10.4600,0.3484,195.3757
10.4800,0.3491,195.7517
10.5000,0.3498,196.1626
10.5200,0.3506,196.6283
10.5400,0.3515,197.1240
10.5600,0.3520,197.5829
10.5800,0.3527,197.9646
10.6000,0.3535,198.3529
10.6200,0.3540,198.7690
10.6400,0.3548,199.1881
10.6600,0.3555,199.5698
10.6800,0.3562,199.9841
10.7000,0.3569,200.3983
10.7200,0.3576,200.8472
10.7400,0.3583,201.2516
10.7600,0.3589,201.6512
10.7800,0.3595,202.0435
10.8000,0.3602,202.3863
10.8200,0.3608,202.7395
10.8400,0.3615,203.1058
10.8600,0.3621,203.4937
10.8800,0.3627,203.8869
10.9000,0.3634,204.2333
10.9200,0.3641,204.5729
10.9400,0.3648,204.9876
10.9600,0.3654,205.3973
10.9800,0.3661,205.8136
11.0000,0.3667,206.1882
11.0200,0.3674,206.5745
11.0400,0.3680,206.9316
11.0600,0.3686,207.3074
11.0800,0.3693,207.7089
11.1000,0.3697,208.0513
11.1200,0.3705,208.3777
11.1400,0.3712,208.7566
11.1600,0.3719,209.1581
11.1800,0.3726,209.5943
11.2000,0.3734,210.0762
11.2200,0.3741,210.5595
11.2400,0.3747,210.9937
11.2600,0.3754,211.3347
11.2800,0.3761,211.6972
11.3000,0.3768,212.0832
11.3200,0.3775,212.4944
11.3400,0.3782,212.9577
11.3600,0.3790,213.4274
11.3800,0.3797,213.8350
11.4000,0.3803,214.2248
11.4200,0.3810,214.5969
11.4400,0.3816,214.9573
11.4600,0.3821,215.3069
11.4800,0.3829,215.6402
11.5000,0.3834,216.0252
11.5200,0.3842,216.4144
11.5400,0.3849,216.8070
11.5600,0.3855,217.2174
11.5800,0.3862,217.6253
11.6000,0.3869,218.0474
11.6200,0.3876,218.4742
11.6400,0.3882,218.8720
11.6600,0.3889,219.2261
11.6800,0.3895,219.5996
11.7000,0.3901,219.9596
11.7200,0.3908,220.3087
11.7400,0.3914,220.6703
11.7600,0.3919,221.0338
11.7800,0.3924,221.3795
11.8000,0.3930,221.6685
11.8200,0.3937,221.9885
11.8400,0.3944,222.3627
11.8600,0.3952,222.7950
11.8800,0.3961,223.2878
11.9000,0.3967,223.7771
11.9200,0.3973,224.2146
11.9400,0.3978,224.5696
11.9600,0.3986,224.9075
11.9800,0.3993,225.2817
12.0000,0.4000,225.6484
12.0200,0.4008,226.0719
12.0400,0.4015,226.5410
12.0600,0.4023,227.0256
12.0800,0.4029,227.4868
12.1000,0.4035,227.8815
12.1200,0.4042,228.2603
12.1400,0.4048,228.6264
12.1600,0.4054,228.9748
12.1800,0.4061,229.2980
12.2000,0.4067,229.6305
12.2200,0.4073,229.9792
12.2400,0.4079,230.3422
12.2600,0.4086,230.7354
12.2800,0.4093,231.1347
12.3000,0.4100,231.5667
12.3200,0.4106,231.9475
12.3400,0.4113,232.3090
12.3600,0.4119,232.6680
12.3800,0.4126,233.0310
12.4000,0.4133,233.4233
12.4200,0.4139,233.8260
12.4400,0.4145,234.2091
12.4600,0.4151,234.5484
12.4800,0.4157,234.8437
12.5000,0.4164,235.1994
12.5200,0.4171,235.5913
12.5400,0.4179,236.0075
12.5600,0.4187,236.4991
12.5800,0.4192,236.9821
12.6000,0.4198,237.3644
12.6200,0.4205,237.6997
12.6400,0.4213,238.0535
12.6600,0.4220,238.4814
12.6800,0.4228,238.9663
12.7000,0.4236,239.4445
12.7200,0.4243,239.9161
12.7400,0.4249,240.3413
12.7600,0.4256,240.7154
12.7800,0.4262,241.0957
12.8000,0.4269,241.4474
12.8200,0.4275,241.7868
12.8400,0.4281,242.1348
12.8600,0.4287,242.4893
12.8800,0.4292,242.8131
12.9000,0.4298,243.1161
12.9200,0.4305,243.4520
12.9400,0.4313,243.8274
12.9600,0.4320,244.2593
12.9800,0.4327,244.7280
13.0000,0.4334,245.1258
13.0200,0.4341,245.5108
13.0400,0.4348,245.9130
13.0600,0.4354,246.3079
13.0800,0.4360,246.6891
13.1000,0.4366,247.0545
13.1200,0.4372,247.3852
13.1400,0.4377,247.7251
13.1600,0.4385,248.0591
13.1800,0.4392,248.4214
13.2000,0.4399,248.8045
13.2200,0.4406,249.2282
13.2400,0.4414,249.6901
13.2600,0.4420,250.1515
13.2800,0.4427,250.5538
13.3000,0.4434,250.9593
13.3200,0.4441,251.3948
13.3400,0.4448,251.8209
13.3600,0.4455,252.2280
13.3800,0.4462,252.6339
13.4000,0.4470,253.0287
13.4200,0.4477,253.4710
13.4400,0.4484,253.8837
13.4600,0.4490,254.2529
13.4800,0.4497,254.6260
13.5000,0.4503,254.9875
13.5200,0.4507,255.2958
13.5400,0.4513,255.6026
13.5600,0.4520,255.9302
13.5800,0.4526,256.2842
13.6000,0.4533,256.6551
13.6200,0.4542,257.0617
13.6400,0.4549,257.5244
13.6600,0.4555,257.9501
13.6800,0.4562,258.3433
13.7000,0.4568,258.7027
13.7200,0.4575,259.0774
13.7400,0.4579,259.4593
13.7600,0.4586,259.8149
13.7800,0.4592,260.1458
13.8000,0.4598,260.4796
13.8200,0.4604,260.8002
13.8400,0.4611,261.1269
13.8600,0.4618,261.5212
13.8800,0.4625,261.9274
13.9000,0.4632,262.3369
13.9200,0.4640,262.7892
13.9400,0.4647,263.2291
13.9600,0.4654,263.6194
13.9800,0.4660,264.0010
14.0000,0.4667,264.3729
14.0200,0.4674,264.7634
14.0400,0.4680,265.1508
14.0600,0.4687,265.5606
14.0800,0.4694,265.9783
14.1000,0.4702,266.3999
14.1200,0.4709,266.8243
14.1400,0.4716,267.2756
14.1600,0.4723,267.7153
14.1800,0.4729,268.1006
14.2000,0.4735,268.4280
14.2200,0.4741,268.7265
14.2400,0.4747,269.0589
14.2600,0.4753,269.4096
14.2800,0.4760,269.7494
14.3000,0.4768,270.1279
14.3200,0.4774,270.5670
14.3400,0.4781,270.9946
14.3600,0.4788,271.4157
14.3800,0.4795,271.8090
14.4000,0.4801,272.1642
14.4200,0.4807,272.5217
14.4400,0.4813,272.8583
14.4600,0.4819,273.1838
14.4800,0.4825,273.4820
14.5000,0.4831,273.8025
14.5200,0.4838,274.1382
14.5400,0.4845,274.5073
14.5600,0.4852,274.9066
14.5800,0.4860,275.3283
14.6000,0.4866,275.7945
14.6200,0.4873,276.2338
14.6400,0.4880,276.6251
14.6600,0.4887,277.0381
14.6800,0.4895,277.4519
14.7000,0.4902,277.8713
14.7200,0.4909,278.2702
14.7400,0.4917,278.6944
14.7600,0.4924,279.1289
14.7800,0.4931,279.5613
14.8000,0.4937,279.9784
14.8200,0.4944,280.3663
14.8400,0.4950,280.7451
14.8600,0.4956,281.0848
14.8800,0.4962,281.3968
14.9000,0.4968,281.6879
14.9200,0.4975,282.0421
14.9400,0.4982,282.4348
14.9600,0.4988,282.8711
14.9800,0.4995,283.2845
15.0000,0.5002,283.6776
15.0200,0.5008,284.0463
15.0400,0.5015,284.4182
15.0600,0.5021,284.7674
15.0800,0.5027,285.1045
15.1000,0.5034,285.4635
15.1200,0.5040,285.7966
15.1400,0.5047,286.1598
15.1600,0.5053,286.5291
15.1800,0.5059,286.8822
15.2000,0.5066,287.2797
15.2200,0.5073,287.6702
15.2400,0.5080,288.0688
15.2600,0.5086,288.4767
15.2800,0.5092,288.8600
15.3000,0.5099,289.1945
15.3200,0.5107,289.5646
15.3400,0.5114,290.0139
15.3600,0.5121,290.4608
15.3800,0.5128,290.9117
15.4000,0.5135,291.3255
15.4200,0.5142,291.7304
15.4400,0.5151,292.1430
15.4600,0.5157,292.5949
15.4800,0.5163,293.0052
15.5000,0.5168,293.3372
15.5200,0.5174,293.6216
15.5400,0.5180,293.9339
15.5600,0.5186,294.2512
15.5800,0.5193,294.5841
15.6000,0.5200,294.9711
15.6200,0.5206,295.3337
15.6400,0.5213,295.6818
15.6600,0.5219,296.0386
15.6800,0.5226,296.4391
15.7000,0.5233,296.8341
15.7200,0.5239,297.2061
15.7400,0.5245,297.5578
15.7600,0.5251,297.8451
15.7800,0.5258,298.1935
15.8000,0.5264,298.5583
15.8200,0.5271,298.9296
15.8400,0.5277,299.2912
15.8600,0.5284,299.6642
15.8800,0.5291,300.0504
15.9000,0.5298,300.4631
15.9200,0.5305,300.8851
15.9400,0.5311,301.2796
15.9600,0.5318,301.6315
15.9800,0.5325,301.9932
16.0000,0.5334,302.4006
16.0200,0.5341,302.8437
16.0400,0.5347,303.2874
16.0600,0.5354,303.6844
16.0800,0.5361,304.0558
16.1000,0.5368,304.4222
16.1200,0.5375,304.8142
16.1400,0.5382,305.2374
16.1600,0.5389,305.6640
16.1800,0.5395,306.0628
16.2000,0.5402,306.4391
16.2200,0.5408,306.8011
16.2400,0.5415,307.1634
16.2600,0.5421,307.5172
16.2800,0.5427,307.8369
16.3000,0.5433,308.1466
16.3200,0.5440,308.4653
16.3400,0.5447,308.8120
16.3600,0.5453,309.2326
16.3800,0.5460,309.6285
16.4000,0.5466,310.0073
16.4200,0.5473,310.3921
16.4400,0.5479,310.7643
16.4600,0.5486,311.1212
16.4800,0.5492,311.4386
16.5000,0.5498,311.7819
16.5200,0.5505,312.1465
16.5400,0.5513,312.5396
16.5600,0.5520,312.9584
16.5800,0.5526,313.3845
16.6000,0.5532,313.7256
16.6200,0.5538,314.0863
16.6400,0.5544,314.4117
16.6600,0.5552,314.7260
16.6800,0.5560,315.1124
16.7000,0.5567,315.6042
16.7200,0.5575,316.1024
16.7400,0.5580,316.5302
16.7600,0.5588,316.9075
16.7800,0.5595,317.2447
16.8000,0.5602,317.5801
16.8200,0.5610,318.0075
16.8400,0.5616,318.4763
16.8600,0.5623,318.9223
16.8800,0.5629,319.3001
16.9000,0.5635,319.6486
16.9200,0.5642,319.9914
16.9400,0.5648,320.3421
16.9600,0.5654,320.6950
16.9800,0.5661,321.0326
17.0000,0.5668,321.4199
17.0200,0.5675,321.8148
17.0400,0.5682,322.2335
17.0600,0.5689,322.6515
17.0800,0.5695,323.0220
17.1000,0.5701,323.3788
17.1200,0.5708,323.7078
17.1400,0.5714,324.0693
17.1600,0.5721,324.4334
17.1800,0.5727,324.7701
17.2000,0.5733,325.1077
17.2200,0.5740,325.4614
17.2400,0.5747,325.8491
17.2600,0.5753,326.2384
17.2800,0.5759,326.5951
17.3000,0.5765,326.9275
17.3200,0.5772,327.2246
17.3400,0.5780,327.5993
17.3600,0.5788,328.0148
17.3800,0.5795,328.5030
17.4000,0.5801,328.9825
17.4200,0.5808,329.4045
17.4400,0.5814,329.7665
17.4600,0.5822,330.0858
17.4800,0.5830,330.4755
17.5000,0.5835,330.8825
17.5200,0.5843,331.3113
17.5400,0.5848,331.6864
17.5600,0.5854,332.0222
17.5800,0.5860,332.3301
17.6000,0.5867,332.6489
17.6200,0.5873,332.9890
17.6400,0.5880,333.3465
17.6600,0.5887,333.7340
17.6800,0.5893,334.1464
17.7000,0.5900,334.5221
17.7200,0.5906,334.8985
17.7400,0.5913,335.2440
17.7600,0.5919,335.5897
17.7800,0.5926,335.9417
17.8000,0.5933,336.3067
17.8200,0.5941,336.6936
17.8400,0.5946,337.0983
17.8600,0.5952,337.4647
17.8800,0.5959,337.8188
17.9000,0.5967,338.1687
17.9200,0.5972,338.5464
17.9400,0.5980,338.9110
17.9600,0.5985,339.3093
17.9800,0.5992,339.6628
18.0000,0.5998,339.9738
18.0200,0.6007,340.3387
18.0400,0.6014,340.7593
18.0600,0.6021,341.1985
18.0800,0.6027,341.6296
18.1000,0.6034,341.9979
18.1200,0.6041,342.3578
18.1400,0.6048,342.7539
18.1600,0.6056,343.1922
18.1800,0.6062,343.6287
18.2000,0.6069,344.0421
18.2200,0.6076,344.3948
18.2400,0.6082,344.7226
18.2600,0.6088,345.0767
18.2800,0.6095,345.4485
18.3000,0.6101,345.7881
18.3200,0.6107,346.0931
18.3400,0.6114,346.4005
18.3600,0.6121,346.7729
18.3800,0.6128,347.1924
18.4000,0.6135,347.6027
18.4200,0.6141,347.9867
18.4400,0.6148,348.3201
18.4600,0.6154,348.6525
18.4800,0.6161,348.9997
18.5000,0.6168,349.3910
18.5200,0.6173,349.7971
18.5400,0.6179,350.0914
18.5600,0.6186,350.3915
18.5800,0.6192,350.7242
18.6000,0.6199,351.0829
