Time,Displacement,Force
5.1000,1.7005,461.9900
5.1200,1.7071,463.3892
5.1400,1.7136,464.7932
5.1600,1.7203,466.1768
5.1800,1.7274,467.6325
5.2000,1.7340,469.1808
5.2200,1.7405,470.6545
5.2400,1.7473,472.0237
5.2600,1.7542,473.4400
5.2800,1.7608,474.9004
5.3000,1.7676,476.3553
5.3200,1.7744,477.7923
5.3400,1.7810,479.2231
5.3600,1.7876,480.6122
5.3800,1.7943,481.9839
5.4000,1.8007,483.3530
5.4200,1.8072,484.7035
5.4400,1.8138,485.9927
5.4600,1.8203,487.3735
5.4800,1.8269,488.7113
5.5000,1.8335,490.0331
5.5200,1.8404,491.4293
5.5400,1.8471,492.8457
5.5600,1.8539,494.2356
5.5800,1.8609,495.6605
5.6000,1.8675,497.1059
5.6200,1.8741,498.4836
5.6400,1.8809,499.8183
5.6600,1.8876,501.1547
5.6800,1.8942,502.4927
5.7000,1.9009,503.8288
5.7200,1.9075,505.1722
5.7400,1.9140,506.5133
5.7600,1.9205,507.8111
5.7800,1.9273,509.0840
5.8000,1.9337,510.3615
5.8200,1.9402,511.6417
5.8400,1.9471,512.9027
5.8600,1.9537,514.2366
5.8800,1.9602,515.5750
5.9000,1.9670,516.8744
5.9200,1.9739,518.2012
5.9400,1.9806,519.5746
5.9600,1.9872,520.9189
5.9800,1.9942,522.2352
6.0000,2.0009,523.5891
6.0200,2.0077,524.9055
6.0400,2.0145,526.2180
6.0600,2.0210,527.5709
6.0800,2.0274,528.8614
6.1000,2.0340,530.0448
6.1200,2.0406,531.2363
6.1400,2.0472,532.4994
6.1600,2.0536,533.7601
6.1800,2.0604,534.9865
6.2000,2.0670,536.2780
6.2200,2.0736,537.5919
6.2400,2.0804,538.8589
6.2600,2.0872,540.1531
6.2800,2.0940,541.4364
6.3000,2.1007,542.7207
6.3200,2.1076,543.9961
6.3400,2.1143,545.3239
6.3600,2.1209,546.6085
6.3800,2.1276,547.8439
6.4000,2.1343,549.0919
6.4200,2.1409,550.3419
6.4400,2.1474,551.5229
6.4600,2.1540,552.6822
6.4800,2.1604,553.8177
6.5000,2.1669,554.9666
6.5200,2.1736,556.1149
6.5400,2.1805,557.3407
6.5600,2.1870,558.6125
6.5800,2.1937,559.8172
6.6000,2.2007,561.0267
6.6200,2.2073,562.2664
6.6400,2.2139,563.4718
6.6600,2.2209,564.6736
6.6800,2.2276,565.9332
6.7000,2.2342,567.1389
6.7200,2.2410,568.3046
6.7400,2.2478,569.5163
6.7600,2.2544,570.7166
6.7800,2.2611,571.9118
6.8000,2.2676,573.0898
6.8200,2.2737,574.1906
6.8400,2.2802,575.2048
6.8600,2.2870,576.2560
6.8800,2.2935,577.3958
6.9000,2.3001,578.5051
6.9200,2.3070,579.6656
6.9400,2.3140,580.8944
6.9600,2.3206,582.1227
6.9800,2.3275,583.3292
7.0000,2.3342,584.4902
7.0200,2.3406,585.6287
7.0400,2.3472,586.7073
7.0600,2.3541,587.8068
7.0800,2.3609,588.9634
7.1000,2.3676,590.1270
7.1200,2.3747,591.3075
7.1400,2.3812,592.5096
7.1600,2.3874,593.6190
7.1800,2.3939,594.6245
7.2000,2.4004,595.5811
7.2200,2.4068,596.5741
7.2400,2.4133,597.5764
7.2600,2.4201,598.6161
7.2800,2.4269,599.7590
7.3000,2.4337,600.9175
7.3200,2.4407,602.0906
7.3400,2.4475,603.2507
7.3600,2.4541,604.3854
7.3800,2.4607,605.4350
7.4000,2.4676,606.4811
7.4200,2.4743,607.5660
7.4400,2.4809,608.6727
7.4600,2.4877,609.7320
7.4800,2.4943,610.7830
7.5000,2.5007,611.7935
7.5200,2.5074,612.8367
7.5400,2.5140,613.8718
7.5600,2.5205,614.8959
7.5800,2.5269,615.9006
7.6000,2.5336,616.8763
7.6200,2.5403,617.9354
7.6400,2.5470,618.9938
7.6600,2.5540,620.0616
7.6800,2.5609,621.1744
7.7000,2.5676,622.2930
7.7200,2.5744,623.3888
7.7400,2.5810,624.4665
7.7600,2.5875,625.4850
7.7800,2.5940,626.4360
7.8000,2.6008,627.3560
7.8200,2.6075,628.3450
7.8400,2.6140,629.3501
7.8600,2.6207,630.3277
7.8800,2.6274,631.3439
7.9000,2.6339,632.3340
7.9200,2.6404,633.2700
7.9400,2.6470,634.2171
7.9600,2.6537,635.1845
7.9800,2.6601,636.1640
8.0000,2.6670,637.1000
8.0200,2.6740,638.1176
8.0400,2.6808,639.1957
8.0600,2.6875,640.2065
8.0800,2.6944,641.2173
8.1000,2.7009,642.2289
8.1200,2.7074,643.1846
8.1400,2.7142,644.0823
8.1600,2.7211,645.0435
8.1800,2.7277,646.0462
8.2000,2.7343,646.9822
8.2200,2.7408,647.9237
8.2400,2.7473,648.8253
8.2600,2.7539,649.6882
8.2800,2.7605,650.5919
8.3000,2.7669,651.5354
8.3200,2.7734,652.4307
8.3400,2.7802,653.3043
8.3600,2.7869,654.2084
8.3800,2.7938,655.1532
8.4000,2.8009,656.1358
8.4200,2.8077,657.1464
8.4400,2.8143,658.1474
8.4600,2.8209,659.0546
8.4800,2.8275,659.9196
8.5000,2.8342,660.7698
8.5200,2.8408,661.6531
8.5400,2.8477,662.5627
8.5600,2.8542,663.5271
8.5800,2.8606,664.4349
8.6000,2.8673,665.2397
8.6200,2.8739,666.0782
8.6400,2.8804,666.9496
8.6600,2.8868,667.7765
8.6800,2.8935,668.5891
8.7000,2.9002,669.4293
8.7200,2.9069,670.2998
8.7400,2.9140,671.2061
8.7600,2.9207,672.1517
8.7800,2.9274,673.0762
8.8000,2.9344,673.9877
8.8200,2.9411,674.9115
8.8400,2.9477,675.8428
8.8600,2.9543,676.7014
8.8800,2.9611,677.5126
8.9000,2.9674,678.3467
8.9200,2.9739,679.1364
8.9400,2.9805,679.8992
8.9600,2.9873,680.7080
8.9800,2.9939,681.5580
9.0000,3.0004,682.3969
9.0200,3.0070,683.2079
9.0400,3.0136,684.0184
9.0600,3.0201,684.8419
9.0800,3.0271,685.6464
9.1000,3.0338,686.4910
9.1200,3.0405,687.3788
9.1400,3.0475,688.2874
9.1600,3.0543,689.1662
9.1800,3.0609,690.0274
9.2000,3.0676,690.8387
9.2200,3.0744,691.6605
9.2400,3.0810,692.4939
9.2600,3.0874,693.2894
9.2800,3.0941,694.0130
9.3000,3.1006,694.7526
9.3200,3.1071,695.4995
9.3400,3.1136,696.2202
9.3600,3.1204,696.9608
9.3800,3.1272,697.7867
9.4000,3.1337,698.6082
9.4200,3.1406,699.3533
9.4400,3.1472,700.1617
9.4600,3.1539,700.9765
9.4800,3.1606,701.7408
9.5000,3.1674,702.5390
9.5200,3.1740,703.3572
9.5400,3.1808,704.1395
9.5600,3.1879,704.9064
9.5800,3.1946,705.7585
9.6000,3.2012,706.5646
9.6200,3.2077,707.3084
9.6400,3.2141,708.0128
9.6600,3.2206,708.6858
9.6800,3.2270,709.3365
9.7000,3.2337,710.0092
9.7200,3.2403,710.7329
9.7400,3.2470,711.4481
9.7600,3.2538,712.1868
9.7800,3.2606,712.9894
9.8000,3.2673,713.7862
9.8200,3.2742,714.5583
9.8400,3.2808,715.3262
9.8600,3.2874,716.0545
9.8800,3.2941,716.7401
9.9000,3.3008,717.4380
9.9200,3.3077,718.2416
9.9400,3.3145,719.0114
9.9600,3.3213,719.7494
9.9800,3.3276,720.4646
10.0000,3.3339,721.0682
10.0200,3.3405,721.6108
10.0400,3.3471,722.2225
10.0600,3.3536,722.9030
10.0800,3.3602,723.5565
10.1000,3.3671,724.2806
10.1200,3.3738,725.0219
10.1400,3.3805,725.7526
10.1600,3.3875,726.4622
10.1800,3.3940,727.2005
10.2000,3.4006,727.9059
10.2200,3.4074,728.5760
10.2400,3.4142,729.2675
10.2600,3.4208,729.9760
10.2800,3.4275,730.6528
10.3000,3.4345,731.3328
10.3200,3.4410,732.0090
10.3400,3.4475,732.6888
10.3600,3.4541,733.3189
10.3800,3.4604,733.9250
10.4000,3.4669,734.5236
10.4200,3.4735,735.1254
10.4400,3.4804,735.7812
10.4600,3.4870,736.4691
10.4800,3.4937,737.1483
10.5000,3.5007,737.8384
10.5200,3.5074,738.5590
10.5400,3.5140,739.2549
10.5600,3.5208,739.8970
10.5800,3.5275,740.5496
10.6000,3.5341,741.2133
10.6200,3.5408,741.8295
10.6400,3.5477,742.4615
10.6600,3.5544,743.1381
10.6800,3.5608,743.8043
10.7000,3.5675,744.4043
10.7200,3.5741,744.9827
10.7400,3.5805,745.5768
10.7600,3.5870,746.1486
10.7800,3.5936,746.7004
10.8000,3.6002,747.2601
10.8200,3.6068,747.8662
10.8400,3.6138,748.4438
10.8600,3.6208,749.1302
10.8800,3.6275,749.8420
10.9000,3.6342,750.4923
10.9200,3.6410,751.1425
10.9400,3.6473,751.7528
10.9600,3.6541,752.2726
10.9800,3.6610,752.8410
11.0000,3.6677,753.5027
11.0200,3.6744,754.1667
11.0400,3.6812,754.8090
11.0600,3.6877,755.4169
11.0800,3.6941,755.9741
11.1000,3.7006,756.4589
11.1200,3.7068,756.9319
11.1400,3.7133,757.4109
11.1600,3.7200,757.9088
11.1800,3.7270,758.5217
11.2000,3.7339,759.1857
11.2200,3.7406,759.8232
11.2400,3.7476,760.4349
11.2600,3.7543,761.0676
11.2800,3.7608,761.6718
11.3000,3.7676,762.2408
11.3200,3.7742,762.8042
11.3400,3.7810,763.3837
11.3600,3.7877,763.9305
11.3800,3.7943,764.4984
11.4000,3.8007,765.0604
11.4200,3.8073,765.5427
11.4400,3.8141,766.0287
11.4600,3.8206,766.6022
11.4800,3.8270,767.1676
11.5000,3.8335,767.6291
11.5200,3.8402,768.1097
11.5400,3.8470,768.6750
11.5600,3.8537,769.2520
11.5800,3.8608,769.8555
11.6000,3.8675,770.5003
11.6200,3.8742,771.0653
11.6400,3.8812,771.6080
11.6600,3.8878,772.2037
11.6800,3.8942,772.7421
11.7000,3.9009,773.1919
11.7200,3.9074,773.6894
11.7400,3.9139,774.1922
11.7600,3.9205,774.6492
11.7800,3.9272,775.1588
11.8000,3.9340,775.7087
11.8200,3.9405,776.2747
11.8400,3.9472,776.7971
11.8600,3.9539,777.3108
11.8800,3.9603,777.8429
11.9000,3.9669,778.3027
11.9200,3.9739,778.8161
11.9400,3.9806,779.4036
11.9600,3.9872,779.9446
11.9800,3.9943,780.4868
12.0000,4.0011,781.0757
12.0200,4.0077,781.6728
12.0400,4.0145,782.1967
12.0600,4.0211,782.6693
12.0800,4.0276,783.1706
12.1000,4.0341,783.6465
12.1200,4.0407,784.0627
12.1400,4.0473,784.5101
12.1600,4.0537,784.9753
12.1800,4.0604,785.4188
12.2000,4.0671,785.9241
12.2200,4.0736,786.4395
12.2400,4.0802,786.8903
12.2600,4.0871,787.3583
12.2800,4.0938,787.8849
12.3000,4.1005,788.3861
12.3200,4.1075,788.9086
12.3400,4.1144,789.4542
12.3600,4.1211,790.0033
12.3800,4.1279,790.5207
12.4000,4.1347,791.0791
12.4200,4.1412,791.5763
12.4400,4.1475,791.9808
12.4600,4.1540,792.3588
12.4800,4.1606,792.7721
12.5000,4.1670,793.1810
12.5200,4.1736,793.5923
12.5400,4.1801,794.0660
12.5600,4.1868,794.5211
12.5800,4.1938,794.9971
12.6000,4.2007,795.5287
12.6200,4.2073,796.0303
12.6400,4.2139,796.4873
12.6600,4.2207,796.9429
12.6800,4.2273,797.4470
12.7000,4.2341,797.9387
12.7200,4.2410,798.4057
12.7400,4.2478,798.9156
12.7600,4.2545,799.3979
12.7800,4.2612,799.8521
12.8000,4.2677,800.3108
12.8200,4.2740,800.7104
12.8400,4.2805,801.0371
12.8600,4.2873,801.4323
12.8800,4.2937,801.8661
12.9000,4.3001,802.2874
12.9200,4.3069,802.6779
12.9400,4.3137,803.1221
12.9600,4.3205,803.6393
12.9800,4.3272,804.1116
13.0000,4.3341,804.5880
13.0200,4.3407,805.0366
13.0400,4.3473,805.4869
13.0600,4.3541,805.9184
13.0800,4.3609,806.3603
13.1000,4.3676,806.8003
13.1200,4.3745,807.2754
13.1400,4.3813,807.7901
13.1600,4.3877,808.2516
13.1800,4.3940,808.6106
13.2000,4.4006,808.9324
13.2200,4.4070,809.2911
13.2400,4.4134,809.6263
13.2600,4.4202,809.9904
13.2800,4.4270,810.4334
13.3000,4.4337,810.9190
13.3200,4.4405,811.3776
13.3400,4.4474,811.8566
13.3600,4.4541,812.3237
13.3800,4.4606,812.7341
13.4000,4.4675,813.1339
13.4200,4.4741,813.5551
13.4400,4.4807,814.0013
13.4600,4.4875,814.4164
13.4800,4.4944,814.8498
13.5000,4.5011,815.3202
13.5200,4.5077,815.7667
13.5400,4.5143,816.1647
13.5600,4.5207,816.5673
13.5800,4.5268,816.8891
13.6000,4.5335,817.1767
13.6200,4.5402,817.5259
13.6400,4.5468,817.9316
13.6600,4.5536,818.3478
13.6800,4.5607,818.8167
13.7000,4.5675,819.3112
13.7200,4.5741,819.7783
13.7400,4.5810,820.2065
13.7600,4.5876,820.6348
13.7800,4.5940,821.0354
13.8000,4.6009,821.3456
13.8200,4.6076,821.7399
13.8400,4.6143,822.1321
13.8600,4.6209,822.5381
13.8800,4.6278,822.9635
13.9000,4.6342,823.3870
13.9200,4.6405,823.7346
13.9400,4.6471,824.0390
13.9600,4.6534,824.3375
13.9800,4.6600,824.6505
14.0000,4.6667,824.9886
14.0200,4.6737,825.3966
14.0400,4.6805,825.8574
14.0600,4.6876,826.3533
14.0800,4.6945,826.8073
14.1000,4.7011,827.2553
14.1200,4.7076,827.6349
14.1400,4.7143,827.9677
14.1600,4.7208,828.3364
14.1800,4.7274,828.6971
14.2000,4.7341,829.0370
14.2200,4.7409,829.4370
14.2400,4.7475,829.8578
14.2600,4.7542,830.2635
14.2800,4.7609,830.6478
14.3000,4.7672,830.9940
14.3200,4.7736,831.2851
14.3400,4.7803,831.5565
14.3600,4.7870,831.9144
14.3800,4.7936,832.3099
14.4000,4.8006,832.6781
14.4200,4.8076,833.1408
14.4400,4.8143,833.6010
14.4600,4.8210,834.0156
14.4800,4.8278,834.4111
14.5000,4.8343,834.7566
14.5200,4.8407,835.1042
14.5400,4.8476,835.4221
14.5600,4.8541,835.7637
14.5800,4.8607,836.1046
14.6000,4.8674,836.4403
14.6200,4.8742,836.8376
14.6400,4.8808,837.2444
14.6600,4.8871,837.5770
14.6800,4.8939,837.8784
14.7000,4.9005,838.2098
14.7200,4.9070,838.5681
14.7400,4.9137,838.9072
14.7600,4.9204,839.2731
14.7800,4.9272,839.6843
14.8000,4.9340,840.0862
14.8200,4.9410,840.4834
14.8400,4.9477,840.9150
14.8600,4.9544,841.3215
14.8800,4.9612,841.6779
14.9000,4.9678,842.0340
14.9200,4.9742,842.3744
14.9400,4.9806,842.6732
14.9600,4.9873,842.9550
14.9800,4.9937,843.2966
15.0000,5.0004,843.6323
15.0200,5.0072,843.9614
15.0400,5.0139,844.3082
15.0600,5.0203,844.6872
15.0800,5.0270,844.9951
15.1000,5.0339,845.3392
15.1200,5.0405,845.7416
15.1400,5.0472,846.0905
15.1600,5.0542,846.4564
15.1800,5.0610,846.9052
15.2000,5.0675,847.3136
15.2200,5.0745,847.6746
15.2400,5.0811,848.0258
15.2600,5.0877,848.3677
15.2800,5.0943,848.6702
15.3000,5.1008,848.9700
15.3200,5.1071,849.2473
15.3400,5.1137,849.4979
15.3600,5.1204,849.7692
15.3800,5.1270,850.1253
15.4000,5.1336,850.4652
15.4200,5.1405,850.7759
15.4400,5.1472,851.1494
15.4600,5.1538,851.5478
15.4800,5.1607,851.9002
15.5000,5.1674,852.2294
15.5200,5.1739,852.5740
15.5400,5.1806,852.9042
15.5600,5.1877,853.2798
15.5800,5.1943,853.6656
15.6000,5.2011,854.0201
15.6200,5.2079,854.3683
15.6400,5.2143,854.7313
15.6600,5.2205,855.0240
15.6800,5.2270,855.2241
15.7000,5.2338,855.4597
15.7200,5.2402,855.7696
15.7400,5.2467,856.0987
15.7600,5.2537,856.4211
15.7800,5.2603,856.7820
15.8000,5.2670,857.1361
15.8200,5.2739,857.4772
15.8400,5.2807,857.8427
15.8600,5.2874,858.2457
15.8800,5.2941,858.5738
15.9000,5.3008,858.8934
15.9200,5.3075,859.2455
15.9400,5.3143,859.5905
15.9600,5.3211,859.9211
15.9800,5.3276,860.2845
16.0000,5.3340,860.5715
16.0200,5.3406,860.8091
16.0400,5.3471,861.0782
16.0600,5.3536,861.3419
16.0800,5.3602,861.5977
16.1000,5.3670,861.8890
16.1200,5.3739,862.2625
16.1400,5.3804,862.6307
16.1600,5.3872,862.9469
16.1800,5.3940,863.2923
16.2000,5.4006,863.6301
16.2200,5.4073,863.9664
16.2400,5.4143,864.3085
16.2600,5.4209,864.6962
16.2800,5.4275,865.0383
16.3000,5.4345,865.3296
16.3200,5.4413,865.6738
16.3400,5.4477,866.0653
16.3600,5.4543,866.3352
16.3800,5.4607,866.5875
16.4000,5.4672,866.7901
16.4200,5.4735,867.0084
16.4400,5.4803,867.2604
16.4600,5.4870,867.5851
16.4800,5.4936,867.9142
16.5000,5.5006,868.2238
16.5200,5.5075,868.6182
16.5400,5.5140,868.9922
16.5600,5.5207,869.2986
16.5800,5.5275,869.5896
16.6000,5.5342,869.9234
16.6200,5.5408,870.2428
16.6400,5.5478,870.5798
16.6600,5.5545,870.9308
16.6800,5.5611,871.2578
16.7000,5.5677,871.5662
16.7200,5.5743,871.8816
16.7400,5.5806,872.1629
16.7600,5.5871,872.3437
16.7800,5.5936,872.5360
16.8000,5.6001,872.7873
16.8200,5.6067,873.0775
16.8400,5.6137,873.3826
16.8600,5.6205,873.7447
16.8800,5.6274,874.1335
16.9000,5.6342,874.4667
16.9200,5.6409,874.8276
16.9400,5.6475,875.1789
16.9600,5.6543,875.4573
16.9800,5.6610,875.7510
17.0000,5.6675,876.0338
17.0200,5.6741,876.2651
17.0400,5.6811,876.5314
17.0600,5.6876,876.8810
17.0800,5.6939,877.1516
17.1000,5.7007,877.4400
17.1200,5.7072,877.7552
17.1400,5.7134,878.0134
17.1600,5.7200,878.2369
17.1800,5.7270,878.5075
17.2000,5.7336,878.8591
17.2200,5.7405,879.1915
17.2400,5.7475,879.5367
17.2600,5.7543,879.9322
17.2800,5.7609,880.2664
17.3000,5.7675,880.5519
17.3200,5.7742,880.8384
17.3400,5.7808,881.1147
17.3600,5.7874,881.4038
17.3800,5.7943,881.6932
17.4000,5.8009,882.0024
17.4200,5.8074,882.2874
17.4400,5.8142,882.5717
17.4600,5.8207,882.8761
17.4800,5.8271,883.1327
17.5000,5.8336,883.3393
17.5200,5.8404,883.5667
17.5400,5.8471,883.8759
17.5600,5.8535,884.1904
17.5800,5.8605,884.4675
17.6000,5.8674,884.7999
17.6200,5.8741,885.1620
17.6400,5.8811,885.5113
17.6600,5.8879,885.8624
17.6800,5.8945,886.2267
17.7000,5.9010,886.5009
17.7200,5.9077,886.7237
17.7400,5.9143,887.0076
17.7600,5.9206,887.2830
17.7800,5.9273,887.4935
17.8000,5.9342,887.7522
17.8200,5.9407,888.0735
17.8400,5.9472,888.3532
17.8600,5.9538,888.5845
17.8800,5.9603,888.8240
17.9000,5.9668,889.0678
17.9200,5.9737,889.3096
17.9400,5.9806,889.6357
17.9600,5.9872,889.9886
17.9800,5.9942,890.3091
18.0000,6.0011,890.6630
18.0200,6.0077,891.0389
18.0400,6.0143,891.3286
18.0600,6.0211,891.6059
18.0800,6.0278,891.8949
18.1000,6.0343,892.1679
18.1200,6.0409,892.4211
18.1400,6.0474,892.6946
18.1600,6.0538,892.9448
18.1800,6.0605,893.1423
18.2000,6.0671,893.3922
18.2200,6.0736,893.6756
18.2400,6.0802,893.9042
18.2600,6.0869,894.1448
18.2800,6.0937,894.4311
18.3000,6.1003,894.7296
18.3200,6.1074,895.0576
18.3400,6.1142,895.4319
18.3600,6.1209,895.7698
18.3800,6.1279,896.0942
18.4000,6.1346,896.4482
18.4200,6.1411,896.7766
18.4400,6.1476,897.0165
18.4600,6.1542,897.2248
18.4800,6.1606,897.4423
18.5000,6.1670,897.6694
18.5200,6.1737,897.8905
18.5400,6.1803,898.1734
18.5600,6.1871,898.4751
18.5800,6.1938,898.7407
18.6000,6.2006,899.0389
