Time,Displacement,Force,Strain 1
(s),(mm),(kN),(%)
22.4600,0.3745,2.5613,0.0603
22.4800,0.3749,2.5656,0.0604
22.5000,0.3752,2.5691,0.0605
22.5200,0.3755,2.5721,0.0605
22.5400,0.3758,2.5748,0.0606
22.5600,0.3761,2.5773,0.0606
22.5800,0.3763,2.5795,0.0607
22.6000,0.3766,2.5819,0.0607
22.6200,0.3769,2.5843,0.0607
22.6400,0.3771,2.5865,0.0608
22.6600,0.3775,2.5890,0.0609
22.6800,0.3778,2.5921,0.0609
22.7000,0.3783,2.5959,0.0611
22.7200,0.3787,2.6004,0.0611
22.7400,0.3791,2.6050,0.0612
22.7600,0.3795,2.6092,0.0614
22.7800,0.3798,2.6129,0.0614
22.8000,0.3801,2.6163,0.0615
22.8200,0.3805,2.6195,0.0616
22.8400,0.3808,2.6225,0.0616
22.8600,0.3811,2.6254,0.0617
22.8800,0.3813,2.6283,0.0617
22.9000,0.3816,2.6308,0.0618
22.9200,0.3819,2.6331,0.0618
22.9400,0.3821,2.6354,0.0619
22.9600,0.3824,2.6381,0.0619
22.9800,0.3828,2.6411,0.0620
23.0000,0.3832,2.6446,0.0621
23.0200,0.3837,2.6486,0.0622
23.0400,0.3841,2.6532,0.0623
23.0600,0.3845,2.6580,0.0624
23.0800,0.3849,2.6626,0.0625
23.1000,0.3852,2.6667,0.0626
23.1200,0.3856,2.6701,0.0627
23.1400,0.3858,2.6729,0.0627
23.1600,0.3861,2.6752,0.0628
23.1800,0.3864,2.6776,0.0628
23.2000,0.3866,2.6799,0.0629
23.2200,0.3869,2.6822,0.0630
23.2400,0.3872,2.6846,0.0630
23.2600,0.3874,2.6872,0.0631
23.2800,0.3878,2.6901,0.0631
23.3000,0.3882,2.6935,0.0632
23.3200,0.3887,2.6976,0.0633
23.3400,0.3891,2.7022,0.0634
23.3600,0.3895,2.7071,0.0635
23.3800,0.3898,2.7115,0.0636
23.4000,0.3902,2.7150,0.0637
23.4200,0.3905,2.7181,0.0638
23.4400,0.3908,2.7210,0.0638
23.4600,0.3911,2.7239,0.0639
23.4800,0.3914,2.7269,0.0639
23.5000,0.3917,2.7294,0.0640
23.5200,0.3919,2.7318,0.0640
23.5400,0.3922,2.7342,0.0641
23.5600,0.3925,2.7365,0.0641
23.5800,0.3928,2.7390,0.0642
23.6000,0.3932,2.7422,0.0643
23.6200,0.3936,2.7460,0.0644
23.6400,0.3940,2.7504,0.0644
23.6600,0.3944,2.7552,0.0645
23.6800,0.3949,2.7598,0.0647
23.7000,0.3952,2.7640,0.0648
23.7200,0.3955,2.7674,0.0649
23.7400,0.3958,2.7704,0.0649
23.7600,0.3961,2.7733,0.0649
23.7800,0.3964,2.7758,0.0650
23.8000,0.3966,2.7782,0.0650
23.8200,0.3969,2.7806,0.0651
23.8400,0.3972,2.7833,0.0651
23.8600,0.3974,2.7857,0.0652
23.8800,0.3978,2.7883,0.0652
23.9000,0.3981,2.7915,0.0653
23.9200,0.3986,2.7951,0.0654
23.9400,0.3991,2.7994,0.0655
23.9600,0.3994,2.8042,0.0656
23.9800,0.3999,2.8088,0.0657
24.0000,0.4002,2.8129,0.0658
24.0200,0.4005,2.8163,0.0659
24.0400,0.4008,2.8194,0.0659
24.0600,0.4011,2.8223,0.0660
24.0800,0.4014,2.8250,0.0661
24.1000,0.4017,2.8275,0.0661
24.1200,0.4019,2.8300,0.0662
24.1400,0.4022,2.8326,0.0662
24.1600,0.4025,2.8351,0.0663
24.1800,0.4028,2.8375,0.0663
24.2000,0.4031,2.8401,0.0664
24.2200,0.4036,2.8435,0.0665
24.2400,0.4039,2.8475,0.0665
24.2600,0.4044,2.8521,0.0666
24.2800,0.4048,2.8570,0.0668
24.3000,0.4052,2.8614,0.0669
24.3200,0.4055,2.8653,0.0670
24.3400,0.4058,2.8686,0.0670
24.3600,0.4061,2.8715,0.0671
24.3800,0.4064,2.8743,0.0671
24.4000,0.4067,2.8768,0.0672
24.4200,0.4069,2.8793,0.0672
24.4400,0.4072,2.8818,0.0673
24.4600,0.4075,2.8843,0.0674
24.4800,0.4077,2.8867,0.0674
24.5000,0.4081,2.8893,0.0675
24.5200,0.4085,2.8926,0.0675
24.5400,0.4089,2.8965,0.0676
24.5600,0.4094,2.9011,0.0677
24.5800,0.4098,2.9057,0.0678
24.6000,0.4102,2.9102,0.0680
24.6200,0.4105,2.9143,0.0680
24.6400,0.4108,2.9178,0.0681
24.6600,0.4112,2.9206,0.0682
24.6800,0.4115,2.9233,0.0682
24.7000,0.4117,2.9262,0.0683
24.7200,0.4120,2.9290,0.0683
24.7400,0.4123,2.9317,0.0684
24.7600,0.4126,2.9343,0.0685
24.7800,0.4128,2.9367,0.0685
24.8000,0.4131,2.9391,0.0686
24.8200,0.4135,2.9418,0.0686
24.8400,0.4138,2.9450,0.0687
24.8600,0.4143,2.9493,0.0688
24.8800,0.4147,2.9538,0.0689
24.9000,0.4151,2.9583,0.0690
24.9200,0.4155,2.9626,0.0691
24.9400,0.4158,2.9666,0.0692
24.9600,0.4161,2.9700,0.0692
24.9800,0.4165,2.9729,0.0693
25.0000,0.4167,2.9757,0.0694
25.0200,0.4170,2.9785,0.0694
25.0400,0.4173,2.9812,0.0695
25.0600,0.4175,2.9834,0.0696
25.0800,0.4178,2.9858,0.0696
25.1000,0.4181,2.9885,0.0697
25.1200,0.4185,2.9917,0.0697
25.1400,0.4189,2.9955,0.0698
25.1600,0.4194,2.9997,0.0699
25.1800,0.4198,3.0044,0.0700
25.2000,0.4202,3.0090,0.0701
25.2200,0.4205,3.0134,0.0702
25.2400,0.4209,3.0171,0.0703
25.2600,0.4212,3.0203,0.0704
25.2800,0.4215,3.0232,0.0705
25.3000,0.4218,3.0259,0.0705
25.3200,0.4220,3.0286,0.0705
25.3400,0.4223,3.0311,0.0706
25.3600,0.4226,3.0336,0.0707
25.3800,0.4228,3.0360,0.0707
25.4000,0.4231,3.0385,0.0707
25.4200,0.4234,3.0413,0.0708
25.4400,0.4238,3.0446,0.0709
25.4600,0.4242,3.0483,0.0710
25.4800,0.4247,3.0528,0.0711
25.5000,0.4251,3.0575,0.0712
25.5200,0.4255,3.0622,0.0713
25.5400,0.4258,3.0662,0.0713
25.5600,0.4262,3.0696,0.0715
25.5800,0.4265,3.0731,0.0715
25.6000,0.4268,3.0761,0.0716
25.6200,0.4271,3.0789,0.0717
25.6400,0.4273,3.0814,0.0717
25.6600,0.4276,3.0839,0.0718
25.6800,0.4279,3.0863,0.0718
25.7000,0.4281,3.0887,0.0719
25.7200,0.4285,3.0913,0.0719
25.7400,0.4289,3.0947,0.0719
25.7600,0.4293,3.0988,0.0720
25.7800,0.4297,3.1033,0.0722
25.8000,0.4302,3.1084,0.0723
25.8200,0.4306,3.1130,0.0724
25.8400,0.4309,3.1170,0.0725
25.8600,0.4312,3.1202,0.0725
25.8800,0.4315,3.1230,0.0726
25.9000,0.4317,3.1256,0.0727
25.9200,0.4321,3.1283,0.0727
25.9400,0.4323,3.1309,0.0728
25.9600,0.4326,3.1334,0.0728
25.9800,0.4329,3.1359,0.0729
26.0000,0.4331,3.1385,0.0729
26.0200,0.4334,3.1411,0.0730
26.0400,0.4338,3.1441,0.0731
26.0600,0.4342,3.1476,0.0732
26.0800,0.4346,3.1517,0.0732
26.1000,0.4351,3.1564,0.0734
26.1200,0.4355,3.1614,0.0735
26.1400,0.4359,3.1661,0.0735
26.1600,0.4362,3.1702,0.0736
26.1800,0.4366,3.1738,0.0737
26.2000,0.4368,3.1770,0.0738
26.2200,0.4371,3.1798,0.0738
26.2400,0.4374,3.1824,0.0739
26.2600,0.4376,3.1848,0.0739
26.2800,0.4379,3.1872,0.0740
26.3000,0.4382,3.1896,0.0740
26.3200,0.4385,3.1922,0.0741
26.3400,0.4389,3.1951,0.0742
26.3600,0.4392,3.1986,0.0743
26.3800,0.4397,3.2026,0.0743
26.4000,0.4401,3.2072,0.0745
26.4200,0.4405,3.2118,0.0746
26.4400,0.4408,3.2158,0.0747
26.4600,0.4412,3.2194,0.0747
26.4800,0.4415,3.2226,0.0747
26.5000,0.4418,3.2258,0.0748
26.5200,0.4421,3.2288,0.0749
26.5400,0.4423,3.2315,0.0750
26.5600,0.4426,3.2341,0.0750
26.5800,0.4429,3.2367,0.0750
26.6000,0.4432,3.2392,0.0751
26.6200,0.4435,3.2418,0.0752
26.6400,0.4438,3.2445,0.0753
26.6600,0.4442,3.2476,0.0753
26.6800,0.4446,3.2516,0.0754
26.7000,0.4450,3.2561,0.0755
26.7200,0.4454,3.2610,0.0756
26.7400,0.4458,3.2655,0.0757
26.7600,0.4462,3.2696,0.0758
26.7800,0.4465,3.2734,0.0759
26.8000,0.4468,3.2767,0.0760
26.8200,0.4471,3.2798,0.0761
26.8400,0.4474,3.2824,0.0761
26.8600,0.4476,3.2849,0.0761
26.8800,0.4479,3.2871,0.0762
26.9000,0.4482,3.2894,0.0762
26.9200,0.4484,3.2918,0.0763
26.9400,0.4488,3.2945,0.0764
26.9600,0.4491,3.2974,0.0764
26.9800,0.4496,3.3012,0.0765
27.0000,0.4500,3.3056,0.0765
27.0200,0.4504,3.3104,0.0767
27.0400,0.4508,3.3151,0.0768
27.0600,0.4511,3.3191,0.0769
27.0800,0.4514,3.3228,0.0770
27.1000,0.4518,3.3260,0.0770
27.1200,0.4521,3.3287,0.0771
27.1400,0.4524,3.3316,0.0771
27.1600,0.4527,3.3345,0.0772
27.1800,0.4529,3.3372,0.0773
27.2000,0.4532,3.3398,0.0773
27.2200,0.4535,3.3422,0.0773
27.2400,0.4538,3.3447,0.0774
27.2600,0.4541,3.3475,0.0775
27.2800,0.4545,3.3508,0.0776
27.3000,0.4550,3.3548,0.0776
27.3200,0.4554,3.3594,0.0777
27.3400,0.4558,3.3641,0.0778
27.3600,0.4562,3.3684,0.0779
27.3800,0.4565,3.3725,0.0780
27.4000,0.4569,3.3762,0.0781
27.4200,0.4572,3.3793,0.0782
27.4400,0.4574,3.3821,0.0782
27.4600,0.4577,3.3845,0.0783
27.4800,0.4579,3.3867,0.0784
27.5000,0.4582,3.3890,0.0784
27.5200,0.4585,3.3915,0.0784
27.5400,0.4588,3.3939,0.0785
27.5600,0.4591,3.3969,0.0785
27.5800,0.4595,3.4003,0.0786
27.6000,0.4599,3.4041,0.0787
27.6200,0.4604,3.4086,0.0788
27.6400,0.4608,3.4135,0.0789
27.6600,0.4611,3.4181,0.0790
27.6800,0.4615,3.4220,0.0791
27.7000,0.4618,3.4255,0.0792
27.7200,0.4622,3.4286,0.0792
27.7400,0.4624,3.4314,0.0793
27.7600,0.4627,3.4343,0.0794
27.7800,0.4630,3.4370,0.0794
27.8000,0.4633,3.4395,0.0795
27.8200,0.4636,3.4420,0.0795
27.8400,0.4638,3.4445,0.0796
27.8600,0.4641,3.4470,0.0796
27.8800,0.4645,3.4501,0.0797
27.9000,0.4649,3.4538,0.0798
27.9200,0.4654,3.4582,0.0799
27.9400,0.4658,3.4629,0.0799
27.9600,0.4662,3.4675,0.0801
27.9800,0.4665,3.4717,0.0802
28.0000,0.4669,3.4756,0.0803
28.0200,0.4671,3.4790,0.0803
28.0400,0.4674,3.4819,0.0804
28.0600,0.4677,3.4845,0.0804
28.0800,0.4680,3.4871,0.0805
28.1000,0.4682,3.4895,0.0806
28.1200,0.4685,3.4919,0.0806
28.1400,0.4688,3.4946,0.0807
28.1600,0.4691,3.4973,0.0807
28.1780,0.4694,3.5001,0.0808
