Time,Displacement,Force,Strain 1
8.4200,0.1402,0.4970,0.0362
8.4400,0.1406,0.4988,0.0364
8.4600,0.1410,0.5010,0.0365
8.4800,0.1415,0.5034,0.0367
8.5000,0.1419,0.5061,0.0369
8.5200,0.1423,0.5087,0.0371
8.5400,0.1426,0.5110,0.0372
8.5600,0.1429,0.5129,0.0374
8.5800,0.1432,0.5146,0.0375
8.6000,0.1436,0.5163,0.0377
8.6200,0.1438,0.5180,0.0378
8.6400,0.1441,0.5197,0.0379
8.6600,0.1444,0.5212,0.0380
8.6800,0.1446,0.5226,0.0381
8.7000,0.1449,0.5239,0.0382
8.7200,0.1452,0.5254,0.0383
8.7400,0.1455,0.5272,0.0384
8.7600,0.1459,0.5292,0.0386
8.7800,0.1463,0.5314,0.0387
8.8000,0.1467,0.5339,0.0389
8.8200,0.1472,0.5365,0.0391
8.8400,0.1476,0.5390,0.0393
8.8600,0.1479,0.5416,0.0395
8.8800,0.1482,0.5438,0.0396
8.9000,0.1486,0.5457,0.0398
8.9200,0.1488,0.5475,0.0399
8.9400,0.1491,0.5492,0.0400
8.9600,0.1494,0.5507,0.0402
8.9800,0.1496,0.5522,0.0402
9.0000,0.1499,0.5536,0.0403
9.0200,0.1502,0.5550,0.0405
9.0400,0.1505,0.5568,0.0406
9.0600,0.1510,0.5589,0.0408
9.0800,0.1514,0.5611,0.0409
9.1000,0.1518,0.5636,0.0411
9.1200,0.1522,0.5662,0.0412
9.1400,0.1526,0.5688,0.0415
9.1600,0.1529,0.5709,0.0416
9.1800,0.1533,0.5727,0.0418
9.2000,0.1536,0.5745,0.0419
9.2200,0.1539,0.5762,0.0420
9.2400,0.1541,0.5779,0.0421
9.2600,0.1544,0.5794,0.0423
9.2800,0.1547,0.5810,0.0424
9.3000,0.1549,0.5826,0.0425
9.3200,0.1552,0.5842,0.0426
9.3400,0.1555,0.5856,0.0427
9.3600,0.1558,0.5874,0.0429
9.3800,0.1562,0.5895,0.0431
9.4000,0.1567,0.5918,0.0432
9.4200,0.1571,0.5945,0.0434
9.4400,0.1576,0.5973,0.0436
9.4600,0.1579,0.6001,0.0438
9.4800,0.1583,0.6026,0.0440
9.5000,0.1586,0.6046,0.0441
9.5200,0.1589,0.6064,0.0442
9.5400,0.1592,0.6080,0.0444
9.5600,0.1594,0.6096,0.0445
9.5800,0.1597,0.6112,0.0446
9.6000,0.1599,0.6127,0.0447
9.6200,0.1602,0.6142,0.0448
9.6400,0.1606,0.6157,0.0449
9.6600,0.1609,0.6177,0.0450
9.6800,0.1613,0.6199,0.0452
9.7000,0.1618,0.6225,0.0454
9.7200,0.1622,0.6253,0.0456
9.7400,0.1626,0.6280,0.0458
9.7600,0.1629,0.6304,0.0460
9.7800,0.1632,0.6325,0.0461
9.8000,0.1636,0.6344,0.0463
9.8200,0.1639,0.6362,0.0464
9.8400,0.1641,0.6380,0.0465
9.8600,0.1644,0.6398,0.0466
9.8800,0.1647,0.6415,0.0468
9.9000,0.1649,0.6429,0.0469
9.9200,0.1652,0.6446,0.0471
9.9400,0.1655,0.6462,0.0472
9.9600,0.1659,0.6481,0.0473
9.9800,0.1662,0.6501,0.0474
10.0000,0.1666,0.6522,0.0476
10.0200,0.1671,0.6548,0.0478
10.0400,0.1675,0.6576,0.0480
10.0600,0.1679,0.6604,0.0482
10.0800,0.1683,0.6631,0.0483
10.1000,0.1686,0.6655,0.0485
10.1200,0.1689,0.6674,0.0487
10.1400,0.1692,0.6692,0.0488
10.1600,0.1695,0.6710,0.0489
10.1800,0.1697,0.6728,0.0490
10.2000,0.1700,0.6743,0.0492
10.2200,0.1702,0.6759,0.0493
10.2400,0.1706,0.6774,0.0494
10.2600,0.1709,0.6791,0.0496
10.2800,0.1713,0.6812,0.0497
10.3000,0.1717,0.6834,0.0498
10.3200,0.1721,0.6861,0.0500
10.3400,0.1726,0.6887,0.0502
10.3600,0.1729,0.6913,0.0505
10.3800,0.1732,0.6937,0.0506
10.4000,0.1736,0.6958,0.0507
10.4200,0.1739,0.6978,0.0509
10.4400,0.1742,0.6996,0.0511
10.4600,0.1745,0.7015,0.0512
10.4800,0.1747,0.7033,0.0513
10.5000,0.1750,0.7049,0.0515
10.5200,0.1753,0.7066,0.0516
10.5400,0.1756,0.7081,0.0517
10.5600,0.1759,0.7099,0.0518
10.5800,0.1762,0.7117,0.0520
10.6000,0.1766,0.7140,0.0522
10.6200,0.1771,0.7165,0.0523
10.6400,0.1775,0.7192,0.0525
10.6600,0.1779,0.7220,0.0527
10.6800,0.1783,0.7249,0.0529
10.7000,0.1787,0.7275,0.0531
10.7200,0.1789,0.7297,0.0533
10.7400,0.1792,0.7318,0.0534
10.7600,0.1795,0.7334,0.0535
10.7800,0.1798,0.7350,0.0536
10.8000,0.1800,0.7365,0.0538
10.8200,0.1803,0.7380,0.0539
10.8400,0.1805,0.7397,0.0540
10.8600,0.1809,0.7414,0.0541
10.8800,0.1812,0.7431,0.0542
10.9000,0.1816,0.7452,0.0544
10.9200,0.1820,0.7477,0.0546
10.9400,0.1825,0.7506,0.0547
10.9600,0.1829,0.7534,0.0550
10.9800,0.1833,0.7560,0.0552
11.0000,0.1836,0.7584,0.0553
11.0200,0.1839,0.7605,0.0555
11.0400,0.1842,0.7625,0.0557
11.0600,0.1845,0.7644,0.0557
11.0800,0.1848,0.7663,0.0559
11.1000,0.1851,0.7683,0.0560
11.1200,0.1853,0.7699,0.0562
11.1400,0.1856,0.7714,0.0563
11.1600,0.1858,0.7731,0.0564
11.1800,0.1862,0.7749,0.0566
11.2000,0.1865,0.7770,0.0567
11.2200,0.1870,0.7791,0.0569
11.2400,0.1874,0.7817,0.0571
11.2600,0.1879,0.7846,0.0573
11.2800,0.1882,0.7875,0.0575
11.3000,0.1886,0.7902,0.0577
11.3200,0.1889,0.7925,0.0578
11.3400,0.1892,0.7945,0.0580
11.3600,0.1895,0.7964,0.0581
11.3800,0.1898,0.7982,0.0583
11.4000,0.1901,0.7998,0.0583
11.4200,0.1903,0.8013,0.0584
11.4400,0.1906,0.8029,0.0586
11.4600,0.1909,0.8046,0.0588
11.4800,0.1911,0.8062,0.0589
11.5000,0.1915,0.8080,0.0590
11.5200,0.1920,0.8105,0.0591
11.5400,0.1924,0.8133,0.0593
11.5600,0.1929,0.8160,0.0596
11.5800,0.1932,0.8188,0.0598
11.6000,0.1936,0.8213,0.0600
11.6200,0.1939,0.8237,0.0601
11.6400,0.1942,0.8258,0.0603
11.6600,0.1946,0.8277,0.0604
11.6800,0.1948,0.8297,0.0606
11.7000,0.1951,0.8314,0.0607
11.7200,0.1954,0.8331,0.0608
11.7400,0.1956,0.8348,0.0609
11.7600,0.1959,0.8365,0.0610
11.7800,0.1962,0.8383,0.0612
11.8000,0.1966,0.8401,0.0613
11.8200,0.1969,0.8423,0.0615
11.8400,0.1974,0.8447,0.0616
11.8600,0.1978,0.8476,0.0618
11.8800,0.1982,0.8507,0.0621
11.9000,0.1986,0.8536,0.0623
11.9200,0.1989,0.8562,0.0625
11.9400,0.1992,0.8584,0.0626
11.9600,0.1996,0.8604,0.0628
11.9800,0.1998,0.8623,0.0629
12.0000,0.2001,0.8639,0.0631
12.0200,0.2004,0.8656,0.0632
12.0400,0.2006,0.8673,0.0633
12.0600,0.2009,0.8691,0.0634
12.0800,0.2012,0.8709,0.0635
12.1000,0.2015,0.8728,0.0637
12.1200,0.2019,0.8749,0.0638
12.1400,0.2023,0.8772,0.0640
12.1600,0.2028,0.8800,0.0642
12.1800,0.2032,0.8829,0.0644
12.2000,0.2036,0.8857,0.0646
12.2200,0.2039,0.8884,0.0649
12.2400,0.2043,0.8907,0.0651
12.2600,0.2046,0.8929,0.0652
12.2800,0.2049,0.8949,0.0653
12.3000,0.2052,0.8968,0.0654
12.3200,0.2054,0.8985,0.0656
12.3400,0.2057,0.9002,0.0657
12.3600,0.2060,0.9019,0.0658
12.3800,0.2062,0.9036,0.0660
12.4000,0.2065,0.9053,0.0661
12.4200,0.2069,0.9072,0.0662
12.4400,0.2073,0.9094,0.0664
12.4600,0.2077,0.9120,0.0666
12.4800,0.2081,0.9148,0.0668
12.5000,0.2086,0.9178,0.0670
12.5200,0.2089,0.9208,0.0672
12.5400,0.2092,0.9232,0.0674
12.5600,0.2096,0.9253,0.0676
12.5800,0.2098,0.9273,0.0677
12.6000,0.2102,0.9294,0.0679
12.6200,0.2104,0.9313,0.0680
12.6400,0.2107,0.9330,0.0680
12.6600,0.2109,0.9346,0.0682
12.6800,0.2112,0.9363,0.0683
12.7000,0.2115,0.9381,0.0685
12.7200,0.2119,0.9401,0.0686
12.7400,0.2123,0.9424,0.0688
12.7600,0.2127,0.9452,0.0689
12.7800,0.2132,0.9480,0.0692
12.8000,0.2136,0.9509,0.0694
12.8200,0.2140,0.9536,0.0696
12.8400,0.2143,0.9562,0.0698
12.8600,0.2146,0.9584,0.0699
12.8800,0.2149,0.9604,0.0701
12.9000,0.2152,0.9624,0.0702
12.9200,0.2155,0.9642,0.0704
12.9400,0.2157,0.9660,0.0705
12.9600,0.2160,0.9677,0.0706
12.9800,0.2163,0.9694,0.0708
13.0000,0.2165,0.9712,0.0709
13.0200,0.2169,0.9730,0.0710
13.0400,0.2172,0.9750,0.0712
13.0600,0.2177,0.9774,0.0713
13.0800,0.2181,0.9802,0.0715
13.1000,0.2185,0.9832,0.0717
13.1200,0.2189,0.9862,0.0719
13.1400,0.2193,0.9888,0.0722
13.1600,0.2196,0.9912,0.0724
13.1800,0.2199,0.9936,0.0725
13.2000,0.2202,0.9956,0.0726
13.2200,0.2204,0.9975,0.0728
13.2400,0.2207,0.9993,0.0730
13.2600,0.2210,1.0010,0.0731
13.2800,0.2212,1.0026,0.0732
13.3000,0.2215,1.0043,0.0733
13.3200,0.2219,1.0060,0.0734
13.3400,0.2223,1.0083,0.0736
13.3600,0.2227,1.0108,0.0738
13.3800,0.2231,1.0137,0.0740
13.4000,0.2236,1.0168,0.0742
13.4200,0.2239,1.0197,0.0744
13.4400,0.2243,1.0222,0.0746
13.4600,0.2246,1.0246,0.0748
13.4800,0.2249,1.0267,0.0750
13.5000,0.2252,1.0286,0.0751
13.5200,0.2255,1.0305,0.0752
13.5400,0.2257,1.0323,0.0753
13.5600,0.2260,1.0340,0.0755
13.5800,0.2262,1.0357,0.0756
13.6000,0.2265,1.0375,0.0757
13.6200,0.2268,1.0392,0.0758
13.6400,0.2272,1.0410,0.0760
13.6600,0.2276,1.0433,0.0762
13.6800,0.2280,1.0459,0.0763
13.7000,0.2284,1.0489,0.0765
13.7200,0.2289,1.0519,0.0768
13.7400,0.2292,1.0549,0.0770
13.7600,0.2296,1.0573,0.0772
13.7800,0.2299,1.0595,0.0773
13.8000,0.2302,1.0618,0.0775
13.8200,0.2305,1.0638,0.0777
13.8400,0.2308,1.0657,0.0778
13.8600,0.2310,1.0675,0.0779
