Time,Displacement,Force
7.0400,0.2347,157.2915
7.0600,0.2353,157.6974
7.0800,0.2359,158.1261
7.1000,0.2365,158.5481
7.1200,0.2372,158.9185
7.1400,0.2378,159.2917
7.1600,0.2385,159.6832
7.1800,0.2392,160.1018
7.2000,0.2399,160.5464
7.2200,0.2405,161.0113
7.2400,0.2412,161.4295
7.2600,0.2419,161.8303
7.2800,0.2426,162.2598
7.3000,0.2433,162.7601
7.3200,0.2440,163.2621
7.3400,0.2447,163.6931
7.3600,0.2453,164.0843
7.3800,0.2460,164.4699
7.4000,0.2466,164.8795
7.4200,0.2473,165.2838
7.4400,0.2479,165.6979
7.4600,0.2486,166.0972
7.4800,0.2492,166.5040
7.5000,0.2498,166.9091
7.5200,0.2505,167.2999
7.5400,0.2511,167.6914
7.5600,0.2518,168.0619
7.5800,0.2525,168.4744
7.6000,0.2532,168.9235
7.6200,0.2539,169.4013
7.6400,0.2546,169.8822
7.6600,0.2554,170.3629
7.6800,0.2559,170.8005
7.7000,0.2567,171.2015
7.7200,0.2572,171.5754
7.7400,0.2580,171.9843
7.7600,0.2584,172.3983
7.7800,0.2590,172.7898
7.8000,0.2597,173.1313
7.8200,0.2604,173.5236
7.8400,0.2611,173.9731
7.8600,0.2618,174.4449
7.8800,0.2626,174.9229
7.9000,0.2631,175.3644
7.9200,0.2637,175.7334
7.9400,0.2644,176.0904
7.9600,0.2653,176.5272
7.9800,0.2660,177.0027
8.0000,0.2666,177.4525
8.0200,0.2673,177.8723
8.0400,0.2679,178.2736
8.0600,0.2685,178.6602
8.0800,0.2692,179.0146
8.1000,0.2698,179.4149
8.1200,0.2705,179.8228
8.1400,0.2712,180.2564
8.1600,0.2718,180.6995
8.1800,0.2725,181.1088
8.2000,0.2731,181.5071
8.2200,0.2738,181.9037
8.2400,0.2745,182.3091
8.2600,0.2752,182.7448
8.2800,0.2759,183.1809
8.3000,0.2766,183.6608
8.3200,0.2772,184.0987
8.3400,0.2779,184.5069
8.3600,0.2785,184.9062
8.3800,0.2791,185.2996
8.4000,0.2798,185.6916
8.4200,0.2804,186.0615
8.4400,0.2811,186.4242
8.4600,0.2817,186.8176
8.4800,0.2824,187.2486
8.5000,0.2832,187.7139
8.5200,0.2839,188.1872
8.5400,0.2846,188.6360
8.5600,0.2852,189.0595
8.5800,0.2858,189.4915
8.6000,0.2865,189.8648
8.6200,0.2871,190.2384
8.6400,0.2879,190.6355
8.6600,0.2886,191.1041
8.6800,0.2894,191.6006
8.7000,0.2901,192.0887
8.7200,0.2907,192.5245
8.7400,0.2914,192.9137
8.7600,0.2921,193.3174
8.7800,0.2927,193.6942
8.8000,0.2934,194.0996
8.8200,0.2940,194.5290
8.8400,0.2947,194.9383
8.8600,0.2953,195.3426
8.8800,0.2960,195.7536
8.9000,0.2967,196.1493
8.9200,0.2973,196.5314
8.9400,0.2980,196.9392
8.9600,0.2987,197.3546
8.9800,0.2994,197.7625
9.0000,0.3001,198.2073
9.0200,0.3007,198.6790
9.0400,0.3013,199.1120
9.0600,0.3019,199.4754
9.0800,0.3026,199.8396
9.1000,0.3033,200.2111
9.1200,0.3039,200.5950
9.1400,0.3045,200.9828
9.1600,0.3052,201.3833
9.1800,0.3059,201.8058
9.2000,0.3066,202.2223
9.2200,0.3073,202.6684
9.2400,0.3079,203.1300
9.2600,0.3085,203.5627
9.2800,0.3092,203.9386
9.3000,0.3099,204.3368
9.3200,0.3107,204.7647
9.3400,0.3114,205.2364
9.3600,0.3121,205.7204
9.3800,0.3127,206.2080
9.4000,0.3134,206.6264
9.4200,0.3140,206.9971
9.4400,0.3147,207.3715
9.4600,0.3153,207.7744
9.4800,0.3160,208.1729
9.5000,0.3166,208.5648
9.5200,0.3173,208.9477
9.5400,0.3180,209.3440
9.5600,0.3186,209.7559
9.5800,0.3192,210.1843
9.6000,0.3199,210.5824
9.6200,0.3206,211.0141
9.6400,0.3213,211.4375
9.6600,0.3221,211.8774
9.6800,0.3228,212.3240
9.7000,0.3234,212.7477
9.7200,0.3241,213.1623
9.7400,0.3247,213.5588
9.7600,0.3254,213.9433
9.7800,0.3260,214.3254
9.8000,0.3265,214.6850
9.8200,0.3271,215.0550
9.8400,0.3278,215.4460
9.8600,0.3285,215.8724
9.8800,0.3293,216.2880
9.9000,0.3300,216.7025
9.9200,0.3304,217.1155
9.9400,0.3310,217.4863
9.9600,0.3317,217.8156
9.9800,0.3326,218.1962
10.0000,0.3333,218.6639
10.0200,0.3341,219.2005
10.0400,0.3348,219.7077
10.0600,0.3354,220.1705
10.0800,0.3361,220.5477
10.1000,0.3367,220.9191
10.1200,0.3374,221.3031
10.1400,0.3380,221.7122
10.1600,0.3387,222.1168
10.1800,0.3394,222.5254
10.2000,0.3400,222.9271
10.2200,0.3407,223.3245
10.2400,0.3413,223.7131
10.2600,0.3420,224.1202
10.2800,0.3427,224.5215
10.3000,0.3434,224.9334
10.3200,0.3441,225.3708
10.3400,0.3448,225.8210
10.3600,0.3454,226.2596
10.3800,0.3461,226.6840
10.4000,0.3467,227.0691
10.4200,0.3473,227.4140
10.4400,0.3479,227.7674
10.4600,0.3485,228.1258
10.4800,0.3491,228.4685
10.5000,0.3497,228.7980
10.5200,0.3504,229.1796
10.5400,0.3512,229.6339
10.5600,0.3519,230.0914
10.5800,0.3525,230.5305
10.6000,0.3531,230.9429
10.6200,0.3537,231.3156
10.6400,0.3544,231.6561
10.6600,0.3552,232.0341
10.6800,0.3559,232.4970
10.7000,0.3568,232.9934
10.7200,0.3575,233.5161
10.7400,0.3582,233.9767
10.7600,0.3588,234.4122
10.7800,0.3595,234.8263
10.8000,0.3601,235.2057
10.8200,0.3608,235.5689
10.8400,0.3614,235.9507
10.8600,0.3620,236.3278
10.8800,0.3627,236.6806
10.9000,0.3633,237.0708
10.9200,0.3640,237.4592
10.9400,0.3646,237.8472
10.9600,0.3653,238.2601
10.9800,0.3660,238.6694
11.0000,0.3667,239.0811
11.0200,0.3674,239.5081
11.0400,0.3680,239.9672
11.0600,0.3687,240.3842
11.0800,0.3693,240.7529
11.1000,0.3699,241.1208
11.1200,0.3706,241.4864
11.1400,0.3710,241.8530
11.1600,0.3716,242.1939
11.1800,0.3723,242.5220
11.2000,0.3731,242.9024
11.2200,0.3738,243.3277
11.2400,0.3745,243.7695
11.2600,0.3752,244.2264
11.2800,0.3758,244.6647
11.3000,0.3764,245.0163
11.3200,0.3771,245.3510
11.3400,0.3779,245.7572
11.3600,0.3786,246.2184
11.3800,0.3793,246.7209
11.4000,0.3800,247.2294
11.4200,0.3807,247.6449
11.4400,0.3813,248.0291
11.4600,0.3820,248.4263
11.4800,0.3827,248.8471
11.5000,0.3833,249.2800
11.5200,0.3840,249.6801
11.5400,0.3846,250.0363
11.5600,0.3852,250.4027
11.5800,0.3859,250.7884
11.6000,0.3865,251.1838
11.6200,0.3872,251.5658
11.6400,0.3879,251.9721
11.6600,0.3886,252.3742
11.6800,0.3893,252.8034
11.7000,0.3899,253.2204
11.7200,0.3906,253.6355
11.7400,0.3912,254.0373
11.7600,0.3918,254.4104
11.7800,0.3925,254.7713
11.8000,0.3931,255.1291
11.8200,0.3937,255.4861
11.8400,0.3943,255.8075
11.8600,0.3949,256.1270
11.8800,0.3957,256.5261
11.9000,0.3964,256.9973
11.9200,0.3971,257.4593
11.9400,0.3978,257.9106
11.9600,0.3984,258.3195
11.9800,0.3990,258.6810
12.0000,0.3999,259.0335
12.0200,0.4006,259.4748
12.0400,0.4014,259.9784
12.0600,0.4021,260.4762
12.0800,0.4028,260.9364
12.1000,0.4035,261.3585
12.1200,0.4041,261.7823
12.1400,0.4047,262.1603
12.1600,0.4054,262.5275
12.1800,0.4060,262.9096
12.2000,0.4067,263.2894
12.2200,0.4073,263.6657
12.2400,0.4080,264.0470
12.2600,0.4086,264.4666
12.2800,0.4093,264.8755
12.3000,0.4100,265.2750
12.3200,0.4107,265.6959
12.3400,0.4114,266.1035
12.3600,0.4121,266.5258
12.3800,0.4127,266.9629
12.4000,0.4134,267.3750
12.4200,0.4140,267.7580
12.4400,0.4146,268.1083
12.4600,0.4153,268.4724
12.4800,0.4158,268.8362
12.5000,0.4164,269.1471
12.5200,0.4171,269.4704
12.5400,0.4178,269.8515
12.5600,0.4185,270.2820
12.5800,0.4192,270.7452
12.6000,0.4199,271.1813
12.6200,0.4206,271.6221
12.6400,0.4212,272.0330
12.6600,0.4219,272.4250
12.6800,0.4226,272.8155
12.7000,0.4233,273.2571
12.7200,0.4241,273.7264
12.7400,0.4248,274.1853
12.7600,0.4255,274.5846
12.7800,0.4261,274.9734
12.8000,0.4268,275.3456
12.8200,0.4274,275.7224
12.8400,0.4281,276.0986
12.8600,0.4288,276.5136
12.8800,0.4294,276.9085
12.9000,0.4301,277.2875
12.9200,0.4307,277.6928
12.9400,0.4314,278.0831
12.9600,0.4321,278.4674
12.9800,0.4327,278.8582
13.0000,0.4334,279.2850
13.0200,0.4341,279.6958
13.0400,0.4348,280.1182
13.0600,0.4355,280.5388
13.0800,0.4361,280.9645
13.1000,0.4367,281.3246
13.1200,0.4373,281.6644
13.1400,0.4380,282.0254
13.1600,0.4385,282.3845
13.1800,0.4390,282.7186
13.2000,0.4398,283.0569
13.2200,0.4405,283.4324
13.2400,0.4412,283.8682
13.2600,0.4419,284.3085
13.2800,0.4426,284.7386
13.3000,0.4432,285.1633
13.3200,0.4438,285.5305
13.3400,0.4445,285.8653
13.3600,0.4452,286.2556
13.3800,0.4460,286.7254
13.4000,0.4468,287.2115
13.4200,0.4475,287.6865
13.4400,0.4483,288.1341
13.4600,0.4488,288.5494
13.4800,0.4496,288.9687
13.5000,0.4501,289.3553
13.5200,0.4507,289.7295
13.5400,0.4513,290.0887
13.5600,0.4520,290.4305
13.5800,0.4527,290.7993
13.6000,0.4533,291.1999
13.6200,0.4539,291.5755
13.6400,0.4546,291.9442
13.6600,0.4552,292.3236
13.6800,0.4559,292.7122
13.7000,0.4566,293.1307
13.7200,0.4573,293.5822
13.7400,0.4581,293.9835
13.7600,0.4586,294.3669
13.7800,0.4594,294.7535
13.8000,0.4599,295.1459
13.8200,0.4607,295.5537
13.8400,0.4612,295.9533
13.8600,0.4618,296.2668
13.8800,0.4624,296.6006
13.9000,0.4632,296.9751
13.9200,0.4640,297.3961
13.9400,0.4647,297.8635
13.9600,0.4653,298.2990
13.9800,0.4658,298.6472
14.0000,0.4664,298.9492
14.0200,0.4671,299.2858
14.0400,0.4679,299.7207
14.0600,0.4687,300.1838
14.0800,0.4694,300.6632
14.1000,0.4701,301.0846
14.1200,0.4708,301.4906
14.1400,0.4714,301.9174
14.1600,0.4721,302.3401
14.1800,0.4727,302.7593
14.2000,0.4734,303.1348
14.2200,0.4740,303.4790
14.2400,0.4747,303.8238
14.2600,0.4753,304.2174
14.2800,0.4759,304.6047
14.3000,0.4766,304.9910
14.3200,0.4773,305.3625
14.3400,0.4779,305.7409
14.3600,0.4786,306.1415
14.3800,0.4793,306.5440
14.4000,0.4800,306.9410
14.4200,0.4806,307.3419
14.4400,0.4812,307.7493
14.4600,0.4818,308.0978
14.4800,0.4824,308.4131
14.5000,0.4830,308.7465
14.5200,0.4837,309.1115
14.5400,0.4844,309.4743
14.5600,0.4851,309.8719
14.5800,0.4859,310.3438
14.6000,0.4866,310.8252
14.6200,0.4872,311.2798
14.6400,0.4878,311.6704
14.6600,0.4884,312.0115
14.6800,0.4891,312.3505
14.7000,0.4899,312.7475
14.7200,0.4906,313.1971
14.7400,0.4913,313.6772
14.7600,0.4921,314.1175
14.7800,0.4928,314.5430
14.8000,0.4934,314.9434
14.8200,0.4941,315.3336
14.8400,0.4948,315.7043
14.8600,0.4954,316.0821
14.8800,0.4961,316.4754
14.9000,0.4968,316.8724
14.9200,0.4974,317.2668
14.9400,0.4981,317.6696
14.9600,0.4987,318.0540
14.9800,0.4993,318.4078
15.0000,0.4998,318.7300
15.0200,0.5006,319.0622
15.0400,0.5011,319.4385
15.0600,0.5019,319.8488
15.0800,0.5026,320.2344
15.1000,0.5032,320.6342
15.1200,0.5037,321.0260
15.1400,0.5045,321.3526
15.1600,0.5052,321.7436
15.1800,0.5057,322.1252
15.2000,0.5065,322.4707
15.2200,0.5070,322.8349
15.2400,0.5079,323.2465
15.2600,0.5086,323.7007
15.2800,0.5093,324.1780
15.3000,0.5100,324.5933
15.3200,0.5105,324.9528
15.3400,0.5112,325.3040
15.3600,0.5118,325.6767
15.3800,0.5126,326.0749
15.4000,0.5133,326.4936
15.4200,0.5140,326.9604
15.4400,0.5147,327.3943
15.4600,0.5153,327.7843
15.4800,0.5160,328.1875
15.5000,0.5167,328.6071
15.5200,0.5174,329.0013
15.5400,0.5180,329.3689
15.5600,0.5187,329.7384
15.5800,0.5193,330.1217
15.6000,0.5200,330.5226
15.6200,0.5206,330.8848
15.6400,0.5212,331.2350
15.6600,0.5218,331.5739
15.6800,0.5224,331.9077
15.7000,0.5232,332.2836
15.7200,0.5239,332.7014
15.7400,0.5246,333.1408
15.7600,0.5253,333.5789
15.7800,0.5261,333.9818
15.8000,0.5266,334.3530
15.8200,0.5274,334.7441
15.8400,0.5279,335.1492
15.8600,0.5287,335.5157
15.8800,0.5292,335.8438
15.9000,0.5298,336.1970
15.9200,0.5305,336.5696
15.9400,0.5312,336.9546
15.9600,0.5320,337.3708
15.9800,0.5325,337.7737
16.0000,0.5331,338.1428
16.0200,0.5338,338.4969
16.0400,0.5346,338.8781
16.0600,0.5353,339.3060
16.0800,0.5361,339.7887
16.1000,0.5368,340.2611
16.1200,0.5374,340.6773
16.1400,0.5381,341.0613
16.1600,0.5388,341.4385
16.1800,0.5394,341.8273
16.2000,0.5400,342.1982
16.2200,0.5407,342.5649
16.2400,0.5414,342.9256
16.2600,0.5420,343.3047
16.2800,0.5427,343.6788
16.3000,0.5433,344.0714
16.3200,0.5439,344.4361
16.3400,0.5445,344.7661
16.3600,0.5452,345.0890
16.3800,0.5459,345.4736
16.4000,0.5466,345.8890
16.4200,0.5473,346.3006
16.4400,0.5480,346.7289
16.4600,0.5486,347.1256
16.4800,0.5493,347.5108
16.5000,0.5500,347.9183
16.5200,0.5506,348.2977
16.5400,0.5512,348.6368
16.5600,0.5518,348.9504
16.5800,0.5525,349.3080
16.6000,0.5532,349.7242
16.6200,0.5539,350.1779
16.6400,0.5546,350.5967
16.6600,0.5552,350.9881
16.6800,0.5559,351.3445
16.7000,0.5565,351.7171
16.7200,0.5572,352.0862
16.7400,0.5579,352.4807
16.7600,0.5588,352.9225
16.7800,0.5593,353.3603
16.8000,0.5601,353.7822
16.8200,0.5608,354.1611
16.8400,0.5615,354.5626
16.8600,0.5621,354.9597
16.8800,0.5627,355.3509
16.9000,0.5634,355.7305
16.9200,0.5641,356.0604
16.9400,0.5648,356.4241
16.9600,0.5654,356.8278
16.9800,0.5661,357.2313
17.0000,0.5665,357.6189
17.0200,0.5673,357.9278
17.0400,0.5678,358.2358
17.0600,0.5686,358.6077
17.0800,0.5693,359.0083
17.1000,0.5700,359.4157
17.1200,0.5707,359.8261
17.1400,0.5713,360.2357
17.1600,0.5720,360.6273
17.1800,0.5726,360.9973
17.2000,0.5732,361.3768
17.2200,0.5737,361.7109
17.2400,0.5745,362.0335
17.2600,0.5752,362.3803
17.2800,0.5759,362.7934
17.3000,0.5766,363.2495
17.3200,0.5774,363.6892
17.3400,0.5780,364.1397
17.3600,0.5786,364.5641
17.3800,0.5793,364.9388
17.4000,0.5800,365.2708
17.4200,0.5807,365.6421
17.4400,0.5814,366.0736
17.4600,0.5821,366.5217
17.4800,0.5827,366.9308
17.5000,0.5834,367.2993
17.5200,0.5840,367.6381
17.5400,0.5847,368.0183
17.5600,0.5853,368.4045
17.5800,0.5860,368.7713
17.6000,0.5866,369.1226
17.6200,0.5873,369.4789
17.6400,0.5879,369.8515
17.6600,0.5886,370.2377
17.6800,0.5891,370.5840
17.7000,0.5897,370.8967
17.7200,0.5904,371.2033
17.7400,0.5911,371.5484
17.7600,0.5918,371.9207
17.7800,0.5925,372.3536
17.8000,0.5931,372.7780
17.8200,0.5938,373.1750
17.8400,0.5945,373.5467
17.8600,0.5952,373.9443
17.8800,0.5958,374.3330
17.9000,0.5964,374.6966
17.9200,0.5971,375.0450
17.9400,0.5978,375.4217
17.9600,0.5985,375.8355
17.9800,0.5992,376.2733
18.0000,0.6000,376.6938
18.0200,0.6007,377.1382
18.0400,0.6013,377.5199
18.0600,0.6020,377.8661
18.0800,0.6027,378.2275
18.1000,0.6034,378.6159
18.1200,0.6040,379.0427
18.1400,0.6047,379.4442
18.1600,0.6053,379.8147
18.1800,0.6060,380.1851
18.2000,0.6067,380.5783
18.2200,0.6074,380.9678
18.2400,0.6080,381.3462
18.2600,0.6087,381.7346
18.2800,0.6093,382.1230
18.3000,0.6100,382.4948
18.3200,0.6106,382.8459
18.3400,0.6112,383.1835
18.3600,0.6118,383.5149
18.3800,0.6124,383.8156
18.4000,0.6131,384.1602
18.4200,0.6139,384.5661
18.4400,0.6146,384.9826
18.4600,0.6153,385.4236
18.4800,0.6160,385.8646
18.5000,0.6166,386.2556
18.5200,0.6173,386.6218
18.5400,0.6180,386.9874
18.5600,0.6185,387.3534
18.5800,0.6192,387.6799
18.6000,0.6198,388.0027
