Time,Displacement,Force
1.3600,0.4536,173.9805
1.3800,0.4601,176.2384
1.4000,0.4669,178.5350
1.4200,0.4736,180.9141
1.4400,0.4802,183.2796
1.4600,0.4871,185.5952
1.4800,0.4937,187.8987
1.5000,0.5004,190.2091
1.5200,0.5073,192.4900
1.5400,0.5141,194.8091
1.5600,0.5209,197.1750
1.5800,0.5275,199.4713
1.6000,0.5343,201.7094
1.6200,0.5409,203.9705
1.6400,0.5474,206.2001
1.6600,0.5540,208.3763
1.6800,0.5606,210.5929
1.7000,0.5671,212.8146
1.7200,0.5736,215.0039
1.7400,0.5804,217.1999
1.7600,0.5871,219.4417
1.7800,0.5936,221.6974
1.8000,0.6005,223.9566
1.8200,0.6074,226.2691
1.8400,0.6139,228.5984
1.8600,0.6205,230.8352
1.8800,0.6273,233.0394
1.9000,0.6341,235.3002
1.9200,0.6407,237.5728
1.9400,0.6477,239.8228
1.9600,0.6543,242.0802
1.9800,0.6609,244.2765
2.0000,0.6675,246.4414
2.0200,0.6740,248.6495
2.0400,0.6804,250.7864
2.0600,0.6870,252.8203
2.0800,0.6936,254.8916
2.1000,0.7001,257.0521
2.1200,0.7068,259.2486
2.1400,0.7136,261.4628
2.1600,0.7206,263.6870
2.1800,0.7272,265.9168
2.2000,0.7340,268.1124
2.2200,0.7404,270.2544
2.2400,0.7471,272.3945
2.2600,0.7539,274.5001
2.2800,0.7606,276.6399
2.3000,0.7674,278.7964
2.3200,0.7742,280.9642
2.3400,0.7812,283.1735
2.3600,0.7875,285.4111
2.3800,0.7939,287.4755
2.4000,0.8004,289.4131
2.4200,0.8068,291.4109
2.4400,0.8133,293.4083
2.4600,0.8199,295.4122
2.4800,0.8267,297.5023
2.5000,0.8335,299.6542
2.5200,0.8404,301.7617
2.5400,0.8474,303.9198
2.5600,0.8540,306.0903
2.5800,0.8606,308.2133
2.6000,0.8674,310.2603
2.6200,0.8741,312.3218
2.6400,0.8808,314.4087
2.6600,0.8875,316.4939
2.6800,0.8943,318.6115
2.7000,0.9009,320.7259
2.7200,0.9075,322.7653
2.7400,0.9142,324.7576
2.7600,0.9206,326.7374
2.7800,0.9269,328.7285
2.8000,0.9335,330.6149
2.8200,0.9402,332.5432
2.8400,0.9468,334.5591
2.8600,0.9534,336.5543
2.8800,0.9605,338.5779
2.9000,0.9673,340.7092
2.9200,0.9741,342.8442
2.9400,0.9808,344.9196
2.9600,0.9874,346.9436
2.9800,0.9939,348.9223
3.0000,1.0006,350.8759
3.0200,1.0075,352.8592
3.0400,1.0142,354.8921
3.0600,1.0207,356.8796
3.0800,1.0276,358.8122
3.1000,1.0342,360.7784
3.1200,1.0405,362.7340
3.1400,1.0470,364.6013
3.1600,1.0534,366.4066
3.1800,1.0600,368.2199
3.2000,1.0665,370.0449
3.2200,1.0736,371.9380
3.2400,1.0804,373.9584
3.2600,1.0872,376.0132
3.2800,1.0940,377.9977
3.3000,1.1009,380.0044
3.3200,1.1074,382.0068
3.3400,1.1140,383.9121
3.3600,1.1208,385.7491
3.3800,1.1275,387.6230
3.4000,1.1340,389.5460
3.4200,1.1408,391.4338
3.4400,1.1474,393.3383
3.4600,1.1539,395.2337
3.4800,1.1606,397.0919
3.5000,1.1672,398.9495
3.5200,1.1736,400.7881
3.5400,1.1801,402.5662
3.5600,1.1870,404.3675
3.5800,1.1937,406.2430
3.6000,1.2004,408.1594
3.6200,1.2074,410.0648
3.6400,1.2141,412.0139
3.6600,1.2207,413.9623
3.6800,1.2275,415.8425
3.7000,1.2342,417.7021
3.7200,1.2406,419.4736
3.7400,1.2471,421.2027
3.7600,1.2541,422.9864
3.7800,1.2607,424.8977
3.8000,1.2672,426.7692
3.8200,1.2741,428.5880
3.8400,1.2804,430.4151
3.8600,1.2869,432.1876
3.8800,1.2935,433.9232
3.9000,1.3001,435.6744
3.9200,1.3066,437.4225
3.9400,1.3134,439.1800
3.9600,1.3205,440.9879
3.9800,1.3272,442.8820
4.0000,1.3339,444.7137
4.0200,1.3409,446.5207
4.0400,1.3477,448.3943
4.0600,1.3543,450.2401
4.0800,1.3609,452.0138
4.1000,1.3676,453.7940
4.1200,1.3740,455.5287
4.1400,1.3805,457.2234
4.1600,1.3873,458.9116
4.1800,1.3938,460.6368
4.2000,1.4004,462.3656
4.2200,1.4070,464.0674
4.2400,1.4137,465.8136
4.2600,1.4202,467.5739
4.2800,1.4267,469.2566
4.3000,1.4337,470.9178
4.3200,1.4404,472.6617
4.3400,1.4470,474.4381
4.3600,1.4539,476.2069
4.3800,1.4607,478.0190
4.4000,1.4675,479.8354
4.4200,1.4743,481.6293
4.4400,1.4811,483.3601
4.4600,1.4876,485.1109
4.4800,1.4939,486.7767
4.5000,1.5006,488.3719
4.5200,1.5072,490.0179
4.5400,1.5136,491.7042
4.5600,1.5203,493.3286
4.5800,1.5272,494.9678
4.6000,1.5338,496.6561
4.6200,1.5403,498.3222
4.6400,1.5471,499.9540
4.6600,1.5538,501.6923
4.6800,1.5605,503.3946
4.7000,1.5673,505.0447
4.7200,1.5742,506.7585
4.7400,1.5806,508.4642
4.7600,1.5874,510.0995
4.7800,1.5945,511.7521
4.8000,1.6011,513.4717
4.8200,1.6077,515.1704
4.8400,1.6142,516.7970
4.8600,1.6205,518.3618
4.8800,1.6270,519.8634
4.9000,1.6337,521.3607
4.9200,1.6403,522.9360
4.9400,1.6469,524.5416
4.9600,1.6537,526.1590
4.9800,1.6605,527.8422
5.0000,1.6671,529.4911
5.0200,1.6736,531.0751
5.0400,1.6805,532.6601
5.0600,1.6872,534.3115
5.0800,1.6940,535.9478
5.1000,1.7008,537.5524
5.1200,1.7076,539.2019
5.1400,1.7144,540.8602
5.1600,1.7211,542.5132
5.1800,1.7277,544.1231
5.2000,1.7340,545.6478
5.2200,1.7404,547.0559
5.2400,1.7470,548.4503
5.2600,1.7535,549.9225
5.2800,1.7600,551.4165
5.3000,1.7668,552.9518
5.3200,1.7737,554.5612
5.3400,1.7803,556.1678
5.3600,1.7870,557.7295
5.3800,1.7939,559.3046
5.4000,1.8006,560.8917
5.4200,1.8072,562.4379
5.4400,1.8140,563.9796
5.4600,1.8208,565.5291
5.4800,1.8274,567.0875
5.5000,1.8342,568.6344
5.5200,1.8410,570.2061
5.5400,1.8475,571.7673
5.5600,1.8541,573.2422
5.5800,1.8606,574.6701
5.6000,1.8669,576.1058
5.6200,1.8734,577.5197
5.6400,1.8802,578.9343
5.6600,1.8869,580.4431
5.6800,1.8935,581.9739
5.7000,1.9003,583.5015
5.7200,1.9072,585.0375
5.7400,1.9139,586.5845
5.7600,1.9205,588.1144
5.7800,1.9273,589.5805
5.8000,1.9340,591.0737
5.8200,1.9407,592.5684
5.8400,1.9474,594.0067
5.8600,1.9543,595.5085
5.8800,1.9610,597.0272
5.9000,1.9675,598.4985
5.9200,1.9741,599.8840
5.9400,1.9806,601.2941
5.9600,1.9869,602.6707
5.9800,1.9936,603.9938
6.0000,2.0003,605.3879
6.0200,2.0068,606.8182
6.0400,2.0134,608.1823
6.0600,2.0204,609.5999
6.0800,2.0272,611.1102
6.1000,2.0340,612.6021
6.1200,2.0408,614.0355
6.1400,2.0476,615.4774
6.1600,2.0539,616.8912
6.1800,2.0608,618.2570
6.2000,2.0676,619.6837
6.2200,2.0744,621.1537
6.2400,2.0811,622.5786
6.2600,2.0878,623.9408
6.2800,2.0942,625.2997
6.3000,2.1006,626.6133
6.3200,2.1072,627.8678
6.3400,2.1135,629.1713
6.3600,2.1199,630.4357
6.3800,2.1267,631.6923
6.4000,2.1335,633.0442
6.4200,2.1403,634.4894
6.4400,2.1473,635.9368
6.4600,2.1543,637.3908
6.4800,2.1610,638.8506
6.5000,2.1676,640.2236
6.5200,2.1743,641.5463
6.5400,2.1810,642.8730
6.5600,2.1875,644.1550
6.5800,2.1941,645.3829
6.6000,2.2006,646.6488
6.6200,2.2072,647.9422
6.6400,2.2138,649.2237
6.6600,2.2206,650.5312
6.6800,2.2270,651.8396
6.7000,2.2335,653.1039
6.7200,2.2402,654.3470
6.7400,2.2468,655.5948
6.7600,2.2536,656.9146
6.7800,2.2604,658.2482
6.8000,2.2671,659.6027
6.8200,2.2739,660.9304
6.8400,2.2806,662.2209
6.8600,2.2874,663.5103
6.8800,2.2941,664.8343
6.9000,2.3007,666.1225
6.9200,2.3075,667.3613
6.9400,2.3141,668.6451
6.9600,2.3207,669.9426
6.9800,2.3273,671.2096
7.0000,2.3341,672.4375
7.0200,2.3406,673.6547
7.0400,2.3469,674.8621
7.0600,2.3537,676.0595
7.0800,2.3603,677.2687
7.1000,2.3668,678.4755
7.1200,2.3736,679.6541
7.1400,2.3805,680.9188
7.1600,2.3873,682.2363
7.1800,2.3940,683.5265
7.2000,2.4009,684.8018
7.2200,2.4076,686.1196
7.2400,2.4141,687.3697
7.2600,2.4210,688.5494
7.2800,2.4277,689.7606
7.3000,2.4342,690.9551
7.3200,2.4407,692.1077
7.3400,2.4473,693.2131
7.3600,2.4538,694.3350
7.3800,2.4602,695.4534
7.4000,2.4670,696.5786
7.4200,2.4737,697.7717
7.4400,2.4802,698.9967
7.4600,2.4870,700.1327
7.4800,2.4938,701.2868
7.5000,2.5005,702.5036
7.5200,2.5071,703.6999
7.5400,2.5141,704.8895
7.5600,2.5208,706.0944
7.5800,2.5275,707.2766
7.6000,2.5344,708.4618
7.6200,2.5410,709.6774
7.6400,2.5475,710.8328
7.6600,2.5540,711.8860
7.6800,2.5605,712.9144
7.7000,2.5671,713.9736
7.7200,2.5736,715.0236
7.7400,2.5803,716.1052
7.7600,2.5868,717.2327
7.7800,2.5936,718.3255
7.8000,2.6004,719.4397
7.8200,2.6071,720.6104
7.8400,2.6137,721.7630
7.8600,2.6205,722.8506
7.8800,2.6273,723.9440
7.9000,2.6338,725.0759
7.9200,2.6404,726.1653
7.9400,2.6474,727.2267
7.9600,2.6542,728.3378
7.9800,2.6610,729.4749
8.0000,2.6677,730.5804
8.0200,2.6742,731.6641
8.0400,2.6805,732.6747
8.0600,2.6871,733.6099
8.0800,2.6938,734.6209
8.1000,2.7003,735.6623
8.1200,2.7068,736.6882
8.1400,2.7137,737.7183
8.1600,2.7204,738.8283
8.1800,2.7270,739.8787
8.2000,2.7338,740.9050
8.2200,2.7405,741.9706
8.2400,2.7472,743.0339
8.2600,2.7538,744.0456
8.2800,2.7606,745.0598
8.3000,2.7673,746.1265
8.3200,2.7741,747.2169
8.3400,2.7810,748.3019
8.3600,2.7878,749.3804
8.3800,2.7943,750.4340
8.4000,2.8009,751.4396
8.4200,2.8072,752.3856
8.4400,2.8136,753.2936
8.4600,2.8200,754.1472
8.4800,2.8267,755.0127
8.5000,2.8335,755.9943
8.5200,2.8402,757.0483
8.5400,2.8471,758.1136
8.5600,2.8540,759.2160
8.5800,2.8607,760.3029
8.6000,2.8673,761.3253
8.6200,2.8741,762.2936
8.6400,2.8807,763.2524
8.6600,2.8873,764.2298
8.6800,2.8942,765.1945
8.7000,2.9010,766.2189
8.7200,2.9076,767.2298
8.7400,2.9142,768.1756
8.7600,2.9207,769.0801
8.7800,2.9271,769.9670
8.8000,2.9334,770.8224
8.8200,2.9402,771.6512
8.8400,2.9469,772.5620
8.8600,2.9535,773.5341
8.8800,2.9604,774.4799
8.9000,2.9674,775.4899
8.9200,2.9739,776.5221
8.9400,2.9807,777.4820
8.9600,2.9875,778.4099
8.9800,2.9941,779.3362
9.0000,3.0007,780.2302
9.0200,3.0076,781.1268
9.0400,3.0143,782.0568
9.0600,3.0209,782.9799
9.0800,3.0277,783.8737
9.1000,3.0343,784.7806
9.1200,3.0406,785.6638
9.1400,3.0471,786.4814
9.1600,3.0536,787.3036
9.1800,3.0600,788.1245
9.2000,3.0665,788.9229
9.2200,3.0733,789.7294
9.2400,3.0801,790.6253
9.2600,3.0870,791.5625
9.2800,3.0940,792.5023
9.3000,3.1010,793.4813
9.3200,3.1077,794.4584
9.3400,3.1143,795.3270
9.3600,3.1209,796.1755
9.3800,3.1274,796.9971
9.4000,3.1340,797.7974
9.4200,3.1410,798.6133
9.4400,3.1476,799.5154
9.4600,3.1541,800.3936
9.4800,3.1607,801.2207
9.5000,3.1672,802.0273
9.5200,3.1736,802.7935
9.5400,3.1801,803.5295
9.5600,3.1869,804.2760
9.5800,3.1935,805.1192
9.6000,3.2001,805.9683
9.6200,3.2070,806.8014
9.6400,3.2139,807.7070
9.6600,3.2208,808.6257
9.6800,3.2276,809.5178
9.7000,3.2345,810.3909
9.7200,3.2410,811.2391
9.7400,3.2476,812.0278
9.7600,3.2543,812.8073
9.7800,3.2607,813.6011
9.8000,3.2672,814.3308
9.8200,3.2739,815.0455
9.8400,3.2806,815.8276
9.8600,3.2871,816.6412
9.8800,3.2937,817.4214
9.9000,3.3005,818.1871
9.9200,3.3070,818.9634
9.9400,3.3136,819.7228
9.9600,3.3203,820.4735
9.9800,3.3269,821.2388
10.0000,3.3338,822.0379
10.0200,3.3406,822.8602
10.0400,3.3476,823.6869
10.0600,3.3543,824.5677
10.0800,3.3608,825.3909
10.1000,3.3677,826.1271
10.1200,3.3743,826.8934
10.1400,3.3806,827.6332
10.1600,3.3874,828.3348
10.1800,3.3940,829.0229
10.2000,3.4005,829.7450
10.2200,3.4071,830.4371
10.2400,3.4138,831.1396
10.2600,3.4204,831.8754
10.2800,3.4268,832.5939
10.3000,3.4336,833.2629
10.3200,3.4404,833.9890
10.3400,3.4470,834.7787
10.3600,3.4538,835.5366
10.3800,3.4609,836.3027
10.4000,3.4678,837.1381
10.4200,3.4743,837.9415
10.4400,3.4812,838.6699
10.4600,3.4877,839.4050
10.4800,3.4941,840.0703
10.5000,3.5006,840.6873
10.5200,3.5071,841.2939
10.5400,3.5136,841.9369
10.5600,3.5202,842.5726
10.5800,3.5270,843.2448
10.6000,3.5336,843.9224
10.6200,3.5404,844.6382
10.6400,3.5473,845.3932
10.6600,3.5538,846.1229
10.6800,3.5603,846.7784
10.7000,3.5670,847.3902
10.7200,3.5738,848.0558
10.7400,3.5805,848.7518
10.7600,3.5874,849.4322
10.7800,3.5943,850.1561
10.8000,3.6010,850.9080
10.8200,3.6077,851.6088
10.8400,3.6144,852.2510
10.8600,3.6206,852.8929
10.8800,3.6271,853.4984
10.9000,3.6337,854.0629
10.9200,3.6402,854.6478
10.9400,3.6467,855.2431
10.9600,3.6535,855.8367
10.9800,3.6604,856.4775
11.0000,3.6670,857.1978
11.0200,3.6738,857.8853
11.0400,3.6806,858.5605
11.0600,3.6873,859.2285
11.0800,3.6938,859.8531
11.1000,3.7007,860.4553
11.1200,3.7074,861.1094
11.1400,3.7143,861.7783
11.1600,3.7209,862.4055
11.1800,3.7277,863.0436
11.2000,3.7341,863.6874
11.2200,3.7405,864.2773
11.2400,3.7472,864.8135
11.2600,3.7537,865.3806
11.2800,3.7603,865.9542
11.3000,3.7668,866.5295
11.3200,3.7736,867.1228
11.3400,3.7804,867.7445
11.3600,3.7870,868.3781
11.3800,3.7938,868.9736
11.4000,3.8006,869.6119
11.4200,3.8072,870.2327
11.4400,3.8140,870.8271
11.4600,3.8207,871.4363
11.4800,3.8274,872.0576
11.5000,3.8342,872.6628
11.5200,3.8412,873.2878
11.5400,3.8479,873.9499
11.5600,3.8542,874.5531
11.5800,3.8608,875.0596
11.6000,3.8673,875.5389
11.6200,3.8736,876.0549
11.6400,3.8802,876.5522
11.6600,3.8870,877.0847
11.6800,3.8936,877.6364
11.7000,3.9002,878.1946
11.7200,3.9072,878.7520
11.7400,3.9140,879.4194
11.7600,3.9206,880.0560
11.7800,3.9274,880.6258
11.8000,3.9341,881.1765
11.8200,3.9407,881.7406
11.8400,3.9474,882.2841
11.8600,3.9544,882.8206
11.8800,3.9609,883.4031
11.9000,3.9676,883.9639
11.9200,3.9743,884.5168
11.9400,3.9808,885.0620
11.9600,3.9872,885.5245
11.9800,3.9938,885.9514
12.0000,4.0003,886.4172
12.0200,4.0067,886.9150
12.0400,4.0133,887.3816
12.0600,4.0203,887.9059
12.0800,4.0270,888.4738
12.1000,4.0338,889.0743
12.1200,4.0407,889.6517
12.1400,4.0474,890.2177
12.1600,4.0540,890.7655
12.1800,4.0608,891.2571
12.2000,4.0675,891.7710
12.2200,4.0741,892.3036
12.2400,4.0808,892.8096
12.2600,4.0878,893.3090
12.2800,4.0943,893.8640
12.3000,4.1007,894.3439
12.3200,4.1073,894.7638
12.3400,4.1136,895.2065
12.3600,4.1200,895.6309
12.3800,4.1266,896.0245
12.4000,4.1335,896.4962
12.4200,4.1402,897.0594
12.4400,4.1471,897.6041
12.4600,4.1541,898.1750
12.4800,4.1607,898.7423
12.5000,4.1674,899.2405
12.5200,4.1741,899.6889
12.5400,4.1807,900.1844
12.5600,4.1874,900.6887
12.5800,4.1942,901.1780
12.6000,4.2010,901.6794
12.6200,4.2075,902.1589
12.6400,4.2141,902.6297
12.6600,4.2208,903.1011
12.6800,4.2272,903.5731
12.7000,4.2336,903.9794
12.7200,4.2402,904.3388
12.7400,4.2469,904.7407
12.7600,4.2534,905.2046
12.7800,4.2600,905.6607
12.8000,4.2670,906.1385
12.8200,4.2740,906.6724
12.8400,4.2807,907.2090
12.8600,4.2877,907.7412
12.8800,4.2944,908.2848
12.9000,4.3010,908.7594
12.9200,4.3075,909.1800
12.9400,4.3142,909.5848
12.9600,4.3207,910.0108
12.9800,4.3271,910.4123
13.0000,4.3341,910.7817
13.0200,4.3408,911.2310
13.0400,4.3472,911.6796
13.0600,4.3538,912.0651
13.0800,4.3604,912.4549
13.1000,4.3669,912.8564
13.1200,4.3734,913.2422
13.1400,4.3805,913.6508
13.1600,4.3873,914.1497
13.1800,4.3939,914.6517
13.2000,4.4009,915.1166
13.2200,4.4077,915.6191
13.2400,4.4142,916.0834
13.2600,4.4208,916.4666
13.2800,4.4277,916.8627
13.3000,4.4342,917.2909
13.3200,4.4408,917.6985
13.3400,4.4475,918.0925
13.3600,4.4539,918.4828
13.3800,4.4604,918.8385
13.4000,4.4671,919.1772
13.4200,4.4736,919.5718
13.4400,4.4801,919.9618
13.4600,4.4868,920.3086
13.4800,4.4937,920.6796
13.5000,4.5004,921.1203
13.5200,4.5070,921.5721
13.5400,4.5140,922.0049
13.5600,4.5207,922.4572
13.5800,4.5273,922.8986
13.6000,4.5344,923.3143
13.6200,4.5411,923.7593
13.6400,4.5476,924.1974
13.6600,4.5542,924.5811
13.6800,4.5608,924.9484
13.7000,4.5672,925.2775
13.7200,4.5737,925.5570
13.7400,4.5804,925.8634
13.7600,4.5870,926.2479
13.7800,4.5937,926.6322
13.8000,4.6005,926.9694
13.8200,4.6070,927.3777
13.8400,4.6135,927.7451
13.8600,4.6201,928.0601
13.8800,4.6271,928.3771
13.9000,4.6338,928.7953
13.9200,4.6404,929.2065
13.9400,4.6474,929.5918
13.9600,4.6543,930.0178
13.9800,4.6611,930.4680
14.0000,4.6678,930.8843
14.0200,4.6743,931.2808
14.0400,4.6807,931.6010
14.0600,4.6870,931.8453
14.0800,4.6938,932.0869
14.1000,4.7003,932.4238
14.1200,4.7068,932.7462
14.1400,4.7136,933.0495
14.1600,4.7203,933.4415
14.1800,4.7269,933.8621
14.2000,4.7337,934.2153
14.2200,4.7404,934.5397
14.2400,4.7471,934.8936
14.2600,4.7537,935.2635
14.2800,4.7607,935.6428
14.3000,4.7674,936.0548
14.3200,4.7740,936.4203
14.3400,4.7810,936.7493
14.3600,4.7879,937.1569
14.3800,4.7944,937.5732
14.4000,4.8007,937.8862
14.4200,4.8075,938.1307
14.4400,4.8140,938.4064
14.4600,4.8202,938.6875
14.4800,4.8269,938.9721
14.5000,4.8337,939.2919
14.5200,4.8402,939.6576
14.5400,4.8469,939.9651
14.5600,4.8540,940.3174
14.5800,4.8607,940.7393
14.6000,4.8673,941.1223
14.6200,4.8740,941.4581
14.6400,4.8807,941.8002
14.6600,4.8871,942.1037
14.6800,4.8941,942.3751
14.7000,4.9011,942.7227
14.7200,4.9078,943.1575
14.7400,4.9144,943.5402
14.7600,4.9210,943.8590
14.7800,4.9273,944.1159
14.8000,4.9335,944.2830
14.8200,4.9402,944.4961
14.8400,4.9468,944.7982
14.8600,4.9534,945.0828
14.8800,4.9602,945.3876
14.9000,4.9671,945.7600
14.9200,4.9738,946.1492
14.9400,4.9806,946.5503
14.9600,4.9874,946.9146
14.9800,4.9939,947.2253
15.0000,5.0004,947.4956
15.0200,5.0073,947.7693
15.0400,5.0142,948.1246
15.0600,5.0209,948.5049
15.0800,5.0279,948.8784
15.1000,5.0346,949.2652
15.1200,5.0409,949.5804
15.1400,5.0472,949.7924
15.1600,5.0537,949.9760
15.1800,5.0601,950.1925
15.2000,5.0665,950.4092
15.2200,5.0733,950.6682
15.2400,5.0802,950.9780
15.2600,5.0870,951.3361
15.2800,5.0940,951.7298
15.3000,5.1008,952.1370
15.3200,5.1076,952.5553
15.3400,5.1140,952.8843
15.3600,5.1209,953.1645
15.3800,5.1275,953.4753
15.4000,5.1340,953.7827
15.4200,5.1408,954.0648
15.4400,5.1476,954.3715
15.4600,5.1542,954.7128
15.4800,5.1607,954.9896
15.5000,5.1673,955.2758
15.5200,5.1737,955.5428
15.5400,5.1799,955.7728
15.5600,5.1867,956.0051
15.5800,5.1934,956.2824
15.6000,5.2000,956.5986
15.6200,5.2070,956.9071
15.6400,5.2140,957.2783
15.6600,5.2209,957.7213
15.6800,5.2276,958.1078
15.7000,5.2343,958.4468
15.7200,5.2408,958.7499
15.7400,5.2473,959.0089
15.7600,5.2542,959.2535
15.7800,5.2610,959.5851
15.8000,5.2676,959.9214
15.8200,5.2741,960.2114
15.8400,5.2809,960.4950
15.8600,5.2874,960.7940
15.8800,5.2936,961.0453
15.9000,5.3002,961.2350
15.9200,5.3068,961.4857
15.9400,5.3133,961.7379
15.9600,5.3201,961.9800
15.9800,5.3270,962.2996
16.0000,5.3339,962.6857
16.0200,5.3407,963.0527
16.0400,5.3477,963.4031
16.0600,5.3544,963.7810
16.0800,5.3608,964.1131
16.1000,5.3675,964.3439
16.1200,5.3742,964.6034
16.1400,5.3809,964.8799
16.1600,5.3876,965.1646
16.1800,5.3943,965.4651
16.2000,5.4007,965.7342
16.2200,5.4073,965.9833
16.2400,5.4140,966.2544
16.2600,5.4204,966.5591
16.2800,5.4268,966.7882
16.3000,5.4334,966.9712
16.3200,5.4401,967.2176
16.3400,5.4468,967.5198
16.3600,5.4536,967.8347
16.3800,5.4605,968.1647
16.4000,5.4673,968.5236
16.4200,5.4741,968.8773
16.4400,5.4811,969.2080
16.4600,5.4878,969.5714
16.4800,5.4943,969.8779
16.5000,5.5009,970.1274
16.5200,5.5074,970.4007
16.5400,5.5138,970.6611
16.5600,5.5204,970.8438
16.5800,5.5272,971.0682
16.6000,5.5337,971.3478
16.6200,5.5402,971.6053
16.6400,5.5471,971.8718
16.6600,5.5537,972.1712
16.6800,5.5602,972.4366
16.7000,5.5670,972.6813
16.7200,5.5739,973.0158
16.7400,5.5806,973.3460
16.7600,5.5875,973.6705
16.7800,5.5943,974.0059
16.8000,5.6010,974.3558
16.8200,5.6076,974.6793
16.8400,5.6145,974.9745
16.8600,5.6209,975.2534
16.8800,5.6271,975.4449
16.9000,5.6337,975.6047
16.9200,5.6405,975.8360
16.9400,5.6471,976.1273
16.9600,5.6537,976.3937
16.9800,5.6604,976.6669
17.0000,5.6670,976.9895
17.0200,5.6735,977.2519
17.0400,5.6804,977.4906
17.0600,5.6871,977.7902
17.0800,5.6938,978.1045
17.1000,5.7005,978.4226
17.1200,5.7074,978.7207
17.1400,5.7141,979.0639
17.1600,5.7209,979.4045
17.1800,5.7278,979.7363
17.2000,5.7344,980.0618
17.2200,5.7408,980.3364
17.2400,5.7473,980.5341
17.2600,5.7539,980.7482
17.2800,5.7603,980.9767
17.3000,5.7667,981.1824
17.3200,5.7735,981.4125
17.3400,5.7802,981.6805
17.3600,5.7868,981.9752
17.3800,5.7938,982.2828
17.4000,5.8007,982.6063
17.4200,5.8072,982.9293
17.4400,5.8139,983.2011
17.4600,5.8207,983.4648
17.4800,5.8273,983.7716
17.5000,5.8338,984.0558
17.5200,5.8409,984.3088
17.5400,5.8479,984.6311
17.5600,5.8544,984.9636
17.5800,5.8610,985.2480
17.6000,5.8676,985.4977
17.6200,5.8739,985.7008
17.6400,5.8803,985.8342
17.6600,5.8871,986.0452
17.6800,5.8935,986.2833
17.7000,5.9001,986.5377
17.7200,5.9070,986.7821
17.7400,5.9138,987.0972
17.7600,5.9204,987.4036
17.7800,5.9273,987.6779
17.8000,5.9341,988.0035
17.8200,5.9407,988.3181
17.8400,5.9473,988.5985
17.8600,5.9542,988.8690
17.8800,5.9610,989.1759
17.9000,5.9677,989.4898
17.9200,5.9747,989.7755
17.9400,5.9810,990.0739
17.9600,5.9872,990.2839
17.9800,5.9937,990.3909
18.0000,6.0002,990.5439
18.0200,6.0067,990.7369
18.0400,6.0132,990.9689
18.0600,6.0201,991.2306
18.0800,6.0269,991.5389
18.1000,6.0337,991.8481
18.1200,6.0408,992.1797
18.1400,6.0475,992.5457
18.1600,6.0540,992.8608
18.1800,6.0606,993.0992
18.2000,6.0672,993.3147
18.2200,6.0740,993.5818
18.2400,6.0807,993.8627
18.2600,6.0877,994.1302
18.2800,6.0945,994.4693
18.3000,6.1010,994.7960
18.3200,6.1076,995.0455
18.3400,6.1140,995.2438
18.3600,6.1202,995.4236
18.3800,6.1267,995.5648
18.4000,6.1335,995.7304
18.4200,6.1401,995.9948
18.4400,6.1468,996.2852
18.4600,6.1538,996.5718
18.4800,6.1607,996.9145
18.5000,6.1673,997.2658
18.5200,6.1741,997.5643
18.5400,6.1808,997.8317
18.5600,6.1874,998.0855
18.5800,6.1940,998.3261
18.6000,6.2009,998.5713
