Time,Displacement,Force,Strain 1
2.2600,0.0376,0.0007,0.0002
2.2800,0.0378,0.0005,0.0002
2.3000,0.0381,0.0005,0.0002
2.3200,0.0385,0.0005,0.0002
2.3400,0.0389,0.0005,0.0002
2.3600,0.0394,0.0006,0.0002
2.3800,0.0399,0.0006,0.0002
2.4000,0.0402,0.0004,0.0002
2.4200,0.0406,0.0004,0.0002
2.4400,0.0409,0.0005,0.0002
2.4600,0.0412,0.0006,0.0002
2.4800,0.0415,0.0005,0.0002
2.5000,0.0418,0.0005,0.0002
2.5200,0.0421,0.0005,0.0002
2.5400,0.0423,0.0006,0.0002
2.5600,0.0426,0.0007,0.0002
2.5800,0.0429,0.0006,0.0002
2.6000,0.0432,0.0005,0.0002
2.6200,0.0436,0.0005,0.0002
2.6400,0.0440,0.0003,0.0002
2.6600,0.0445,0.0004,0.0002
2.6800,0.0448,0.0005,0.0002
2.7000,0.0452,0.0005,0.0002
2.7200,0.0456,0.0005,0.0002
2.7400,0.0459,0.0005,0.0002
2.7600,0.0462,0.0005,0.0002
2.7800,0.0465,0.0005,0.0002
2.8000,0.0468,0.0005,0.0002
2.8200,0.0471,0.0006,0.0002
2.8400,0.0473,0.0005,0.0002
2.8600,0.0476,0.0005,0.0002
2.8800,0.0479,0.0005,0.0002
2.9000,0.0482,0.0005,0.0002
2.9200,0.0485,0.0004,0.0002
2.9400,0.0489,0.0005,0.0002
2.9600,0.0493,0.0006,0.0002
2.9800,0.0498,0.0006,0.0002
3.0000,0.0502,0.0005,0.0002
3.0200,0.0506,0.0005,0.0002
3.0400,0.0509,0.0005,0.0002
3.0600,0.0513,0.0006,0.0002
3.0800,0.0515,0.0006,0.0002
3.1000,0.0518,0.0004,0.0002
3.1200,0.0521,0.0005,0.0002
3.1400,0.0523,0.0006,0.0002
3.1600,0.0526,0.0005,0.0002
3.1800,0.0529,0.0006,0.0002
3.2000,0.0532,0.0006,0.0002
3.2200,0.0535,0.0006,0.0002
3.2400,0.0539,0.0006,0.0002
3.2600,0.0543,0.0007,0.0002
3.2800,0.0548,0.0007,0.0001
3.3000,0.0552,0.0005,0.0002
3.3200,0.0556,0.0004,0.0002
3.3400,0.0559,0.0004,0.0002
3.3600,0.0562,0.0005,0.0001
3.3800,0.0565,0.0005,0.0001
3.4000,0.0568,0.0005,0.0002
3.4200,0.0571,0.0005,0.0002
3.4400,0.0574,0.0005,0.0002
3.4600,0.0576,0.0006,0.0002
3.4800,0.0579,0.0007,0.0002
3.5000,0.0582,0.0007,0.0002
3.5200,0.0585,0.0005,0.0002
3.5400,0.0589,0.0005,0.0002
3.5600,0.0592,0.0006,0.0002
3.5800,0.0597,0.0006,0.0002
3.6000,0.0602,0.0006,0.0002
3.6200,0.0605,0.0006,0.0002
3.6400,0.0609,0.0006,0.0002
3.6600,0.0613,0.0006,0.0002
3.6800,0.0616,0.0007,0.0002
3.7000,0.0619,0.0006,0.0002
3.7200,0.0621,0.0006,0.0002
3.7400,0.0624,0.0004,0.0002
3.7600,0.0627,0.0004,0.0002
3.7800,0.0629,0.0005,0.0002
3.8000,0.0632,0.0006,0.0002
3.8200,0.0635,0.0006,0.0002
3.8400,0.0639,0.0005,0.0002
3.8600,0.0643,0.0005,0.0002
3.8800,0.0647,0.0005,0.0002
3.9000,0.0651,0.0006,0.0002
3.9200,0.0656,0.0006,0.0002
3.9400,0.0659,0.0007,0.0002
3.9600,0.0662,0.0007,0.0002
3.9800,0.0665,0.0004,0.0002
4.0000,0.0669,0.0004,0.0002
4.0200,0.0671,0.0005,0.0002
4.0400,0.0674,0.0006,0.0002
4.0600,0.0677,0.0006,0.0002
4.0800,0.0679,0.0008,0.0002
4.1000,0.0682,0.0008,0.0002
4.1200,0.0685,0.0007,0.0002
4.1400,0.0688,0.0007,0.0002
4.1600,0.0692,0.0009,0.0002
4.1800,0.0696,0.0009,0.0002
4.2000,0.0701,0.0009,0.0002
4.2200,0.0705,0.0009,0.0002
4.2400,0.0709,0.0010,0.0002
4.2600,0.0712,0.0010,0.0002
4.2800,0.0716,0.0009,0.0002
4.3000,0.0718,0.0008,0.0003
4.3200,0.0722,0.0010,0.0003
4.3400,0.0724,0.0011,0.0003
4.3600,0.0727,0.0011,0.0003
4.3800,0.0729,0.0011,0.0003
4.4000,0.0732,0.0011,0.0003
4.4200,0.0735,0.0010,0.0002
4.4400,0.0738,0.0011,0.0002
4.4600,0.0742,0.0011,0.0003
4.4800,0.0747,0.0012,0.0003
4.5000,0.0751,0.0012,0.0003
4.5200,0.0755,0.0012,0.0003
4.5400,0.0759,0.0012,0.0003
4.5600,0.0762,0.0012,0.0002
4.5800,0.0766,0.0012,0.0002
4.6000,0.0769,0.0012,0.0002
4.6200,0.0772,0.0012,0.0003
4.6400,0.0775,0.0012,0.0003
4.6600,0.0777,0.0013,0.0002
4.6800,0.0780,0.0013,0.0002
4.7000,0.0783,0.0012,0.0002
4.7200,0.0785,0.0012,0.0002
4.7400,0.0789,0.0013,0.0002
4.7600,0.0792,0.0013,0.0002
4.7800,0.0796,0.0012,0.0003
4.8000,0.0800,0.0011,0.0002
4.8200,0.0805,0.0012,0.0002
4.8400,0.0809,0.0012,0.0002
4.8600,0.0813,0.0013,0.0002
4.8800,0.0816,0.0012,0.0002
4.9000,0.0819,0.0012,0.0002
4.9200,0.0822,0.0011,0.0002
4.9400,0.0824,0.0013,0.0002
4.9600,0.0827,0.0014,0.0002
4.9800,0.0830,0.0016,0.0002
5.0000,0.0832,0.0015,0.0002
5.0200,0.0835,0.0016,0.0002
5.0400,0.0838,0.0016,0.0002
5.0600,0.0842,0.0017,0.0003
5.0800,0.0846,0.0018,0.0002
5.1000,0.0851,0.0018,0.0002
5.1200,0.0855,0.0019,0.0002
5.1400,0.0859,0.0019,0.0002
5.1600,0.0862,0.0019,0.0002
5.1800,0.0866,0.0019,0.0002
5.2000,0.0869,0.0019,0.0002
5.2200,0.0872,0.0019,0.0002
5.2400,0.0875,0.0019,0.0002
5.2600,0.0877,0.0021,0.0002
5.2800,0.0880,0.0023,0.0002
5.3000,0.0883,0.0023,0.0002
5.3200,0.0886,0.0023,0.0002
5.3400,0.0889,0.0022,0.0002
5.3600,0.0892,0.0022,0.0002
5.3800,0.0895,0.0022,0.0002
5.4000,0.0899,0.0023,0.0002
5.4200,0.0904,0.0024,0.0002
5.4400,0.0908,0.0025,0.0002
5.4600,0.0912,0.0024,0.0002
5.4800,0.0916,0.0024,0.0002
5.5000,0.0919,0.0024,0.0002
5.5200,0.0922,0.0025,0.0002
5.5400,0.0925,0.0026,0.0002
5.5600,0.0928,0.0029,0.0002
5.5800,0.0931,0.0030,0.0002
5.6000,0.0933,0.0031,0.0002
5.6200,0.0936,0.0031,0.0002
5.6400,0.0939,0.0032,0.0003
5.6600,0.0942,0.0032,0.0003
5.6800,0.0946,0.0033,0.0002
5.7000,0.0950,0.0033,0.0002
5.7200,0.0954,0.0034,0.0002
5.7400,0.0959,0.0033,0.0003
5.7600,0.0963,0.0032,0.0003
5.7800,0.0966,0.0034,0.0003
5.8000,0.0969,0.0036,0.0003
5.8200,0.0972,0.0037,0.0003
5.8400,0.0976,0.0039,0.0003
5.8600,0.0978,0.0044,0.0003
5.8800,0.0981,0.0048,0.0003
5.9000,0.0984,0.0053,0.0003
5.9200,0.0986,0.0058,0.0003
5.9400,0.0989,0.0061,0.0003
5.9600,0.0992,0.0065,0.0004
5.9800,0.0995,0.0071,0.0004
6.0000,0.0999,0.0079,0.0004
6.0200,0.1003,0.0087,0.0004
6.0400,0.1007,0.0097,0.0004
6.0600,0.1011,0.0106,0.0005
6.0800,0.1016,0.0113,0.0005
6.1000,0.1019,0.0120,0.0006
6.1200,0.1022,0.0128,0.0006
6.1400,0.1025,0.0134,0.0006
6.1600,0.1028,0.0139,0.0006
6.1800,0.1031,0.0146,0.0006
6.2000,0.1033,0.0152,0.0006
6.2200,0.1036,0.0158,0.0006
6.2400,0.1039,0.0164,0.0007
6.2600,0.1042,0.0168,0.0007
6.2800,0.1045,0.0174,0.0007
6.3000,0.1049,0.0181,0.0007
6.3200,0.1054,0.0189,0.0007
6.3400,0.1058,0.0199,0.0008
6.3600,0.1062,0.0210,0.0008
6.3800,0.1066,0.0219,0.0009
6.4000,0.1069,0.0228,0.0009
6.4200,0.1072,0.0235,0.0009
6.4400,0.1076,0.0240,0.0009
6.4600,0.1078,0.0246,0.0009
6.4800,0.1081,0.0253,0.0010
6.5000,0.1084,0.0260,0.0010
6.5200,0.1086,0.0266,0.0010
6.5400,0.1089,0.0273,0.0010
6.5600,0.1092,0.0281,0.0010
6.5800,0.1095,0.0286,0.0011
6.6000,0.1098,0.0295,0.0011
6.6200,0.1102,0.0305,0.0012
6.6400,0.1107,0.0316,0.0012
6.6600,0.1111,0.0328,0.0013
6.6800,0.1115,0.0341,0.0013
6.7000,0.1119,0.0353,0.0013
6.7200,0.1123,0.0366,0.0014
6.7400,0.1126,0.0376,0.0014
6.7600,0.1128,0.0384,0.0014
6.7800,0.1131,0.0392,0.0015
6.8000,0.1134,0.0399,0.0015
6.8200,0.1136,0.0408,0.0015
6.8400,0.1139,0.0415,0.0015
6.8600,0.1142,0.0422,0.0016
6.8800,0.1145,0.0431,0.0016
6.9000,0.1149,0.0442,0.0016
6.9200,0.1153,0.0456,0.0017
6.9400,0.1157,0.0468,0.0017
6.9600,0.1161,0.0483,0.0018
6.9800,0.1166,0.0497,0.0018
7.0000,0.1169,0.0511,0.0019
7.0200,0.1172,0.0524,0.0019
7.0400,0.1175,0.0536,0.0020
7.0600,0.1179,0.0547,0.0020
7.0800,0.1181,0.0556,0.0020
7.1000,0.1184,0.0566,0.0021
7.1200,0.1187,0.0575,0.0021
7.1400,0.1189,0.0583,0.0021
7.1600,0.1192,0.0593,0.0022
7.1800,0.1195,0.0603,0.0022
7.2000,0.1198,0.0616,0.0023
7.2200,0.1202,0.0627,0.0023
7.2400,0.1206,0.0641,0.0024
7.2600,0.1211,0.0657,0.0024
7.2800,0.1215,0.0675,0.0025
7.3000,0.1219,0.0693,0.0026
7.3200,0.1222,0.0709,0.0026
7.3400,0.1226,0.0723,0.0027
7.3600,0.1229,0.0736,0.0027
7.3800,0.1232,0.0746,0.0028
7.4000,0.1234,0.0757,0.0028
7.4200,0.1237,0.0766,0.0028
7.4400,0.1240,0.0777,0.0028
7.4600,0.1242,0.0788,0.0029
7.4800,0.1246,0.0799,0.0029
7.5000,0.1249,0.0811,0.0030
7.5200,0.1252,0.0824,0.0030
7.5400,0.1257,0.0840,0.0031
7.5600,0.1261,0.0860,0.0031
7.5800,0.1265,0.0880,0.0032
7.6000,0.1269,0.0898,0.0033
7.6200,0.1272,0.0916,0.0033
7.6400,0.1276,0.0929,0.0034
7.6600,0.1279,0.0944,0.0035
7.6800,0.1281,0.0956,0.0035
7.7000,0.1285,0.0968,0.0035
7.7200,0.1287,0.0981,0.0035
7.7400,0.1289,0.0993,0.0036
7.7600,0.1293,0.1003,0.0036
7.7800,0.1295,0.1013,0.0036
7.8000,0.1298,0.1025,0.0037
7.8200,0.1302,0.1039,0.0037
7.8400,0.1306,0.1055,0.0038
7.8600,0.1310,0.1073,0.0039
7.8800,0.1315,0.1094,0.0039
7.9000,0.1319,0.1114,0.0040
7.9200,0.1323,0.1135,0.0040
7.9400,0.1326,0.1153,0.0041
7.9600,0.1329,0.1170,0.0041
7.9800,0.1332,0.1182,0.0042
8.0000,0.1335,0.1194,0.0042
8.0200,0.1338,0.1204,0.0042
8.0400,0.1340,0.1215,0.0043
8.0600,0.1342,0.1229,0.0043
8.0800,0.1345,0.1243,0.0043
8.1000,0.1348,0.1255,0.0044
8.1200,0.1352,0.1266,0.0044
8.1400,0.1356,0.1282,0.0045
8.1600,0.1360,0.1303,0.0046
8.1800,0.1364,0.1324,0.0046
8.2000,0.1369,0.1347,0.0047
8.2200,0.1372,0.1368,0.0047
8.2400,0.1376,0.1386,0.0048
8.2600,0.1379,0.1401,0.0049
8.2800,0.1382,0.1416,0.0049
8.3000,0.1385,0.1431,0.0049
8.3200,0.1387,0.1445,0.0050
8.3400,0.1391,0.1459,0.0050
8.3600,0.1393,0.1472,0.0051
8.3800,0.1396,0.1485,0.0051
8.4000,0.1399,0.1498,0.0051
8.4200,0.1401,0.1511,0.0052
8.4400,0.1405,0.1527,0.0052
8.4600,0.1409,0.1547,0.0053
8.4800,0.1414,0.1569,0.0054
8.5000,0.1419,0.1593,0.0054
8.5200,0.1422,0.1616,0.0055
8.5400,0.1426,0.1638,0.0055
8.5600,0.1429,0.1658,0.0056
8.5800,0.1432,0.1675,0.0056
8.6000,0.1435,0.1689,0.0057
8.6200,0.1438,0.1703,0.0057
8.6400,0.1441,0.1716,0.0057
8.6600,0.1443,0.1729,0.0057
8.6800,0.1445,0.1742,0.0058
8.7000,0.1449,0.1756,0.0058
8.7200,0.1452,0.1771,0.0058
8.7400,0.1456,0.1787,0.0059
8.7600,0.1460,0.1807,0.0059
8.7800,0.1464,0.1832,0.0060
8.8000,0.1468,0.1855,0.0061
8.8200,0.1472,0.1879,0.0062
8.8400,0.1476,0.1901,0.0062
8.8600,0.1479,0.1920,0.0063
8.8800,0.1482,0.1938,0.0063
8.9000,0.1486,0.1954,0.0064
8.9200,0.1488,0.1971,0.0064
8.9400,0.1491,0.1986,0.0064
8.9600,0.1494,0.1999,0.0065
8.9800,0.1496,0.2014,0.0065
9.0000,0.1499,0.2028,0.0066
9.0200,0.1502,0.2042,0.0066
9.0400,0.1505,0.2059,0.0067
9.0600,0.1509,0.2079,0.0067
9.0800,0.1513,0.2102,0.0067
9.1000,0.1518,0.2126,0.0068
9.1200,0.1522,0.2152,0.0069
9.1400,0.1526,0.2178,0.0069
9.1600,0.1529,0.2202,0.0070
9.1800,0.1532,0.2223,0.0071
9.2000,0.1535,0.2242,0.0071
9.2200,0.1538,0.2258,0.0071
9.2400,0.1541,0.2274,0.0072
9.2600,0.1543,0.2290,0.0072
9.2800,0.1546,0.2304,0.0072
9.3000,0.1549,0.2320,0.0073
9.3200,0.1551,0.2335,0.0073
9.3400,0.1555,0.2351,0.0074
9.3600,0.1559,0.2372,0.0074
9.3800,0.1563,0.2397,0.0075
9.4000,0.1567,0.2422,0.0075
9.4200,0.1572,0.2448,0.0076
9.4400,0.1576,0.2474,0.0077
9.4600,0.1579,0.2499,0.0077
9.4800,0.1582,0.2521,0.0078
9.5000,0.1586,0.2540,0.0078
9.5200,0.1588,0.2558,0.0079
9.5400,0.1592,0.2574,0.0079
9.5600,0.1594,0.2590,0.0080
9.5800,0.1596,0.2605,0.0080
9.6000,0.1599,0.2621,0.0080
9.6200,0.1602,0.2638,0.0081
9.6400,0.1605,0.2654,0.0081
9.6600,0.1609,0.2672,0.0081
9.6800,0.1612,0.2693,0.0082
9.7000,0.1617,0.2718,0.0082
9.7200,0.1621,0.2747,0.0083
9.7400,0.1625,0.2775,0.0084
9.7600,0.1629,0.2800,0.0085
9.7800,0.1632,0.2825,0.0085
9.8000,0.1636,0.2845,0.0086
9.8200,0.1638,0.2864,0.0086
9.8400,0.1641,0.2883,0.0087
9.8600,0.1644,0.2902,0.0087
9.8800,0.1646,0.2919,0.0087
9.9000,0.1649,0.2935,0.0088
9.9200,0.1652,0.2950,0.0088
9.9400,0.1655,0.2966,0.0089
9.9600,0.1659,0.2984,0.0090
9.9800,0.1663,0.3008,0.0090
10.0000,0.1667,0.3035,0.0090
10.0200,0.1671,0.3066,0.0091
10.0400,0.1676,0.3096,0.0092
10.0600,0.1679,0.3123,0.0093
10.0800,0.1683,0.3146,0.0093
10.1000,0.1686,0.3168,0.0094
10.1200,0.1689,0.3188,0.0094
10.1400,0.1692,0.3208,0.0095
10.1600,0.1694,0.3227,0.0095
10.1800,0.1697,0.3244,0.0096
10.2000,0.1700,0.3260,0.0096
10.2200,0.1702,0.3276,0.0096
10.2400,0.1705,0.3292,0.0097
10.2600,0.1708,0.3310,0.0098
10.2800,0.1712,0.3331,0.0098
10.3000,0.1716,0.3356,0.0098
10.3200,0.1721,0.3384,0.0099
10.3400,0.1724,0.3416,0.0100
10.3600,0.1729,0.3446,0.0101
10.3800,0.1732,0.3473,0.0101
10.4000,0.1736,0.3497,0.0102
10.4200,0.1738,0.3521,0.0102
10.4400,0.1742,0.3542,0.0103
10.4600,0.1744,0.3560,0.0104
10.4800,0.1747,0.3577,0.0104
10.5000,0.1750,0.3595,0.0105
10.5200,0.1752,0.3613,0.0105
10.5400,0.1755,0.3630,0.0105
10.5600,0.1759,0.3649,0.0106
10.5800,0.1762,0.3670,0.0106
10.6000,0.1767,0.3695,0.0107
10.6200,0.1771,0.3726,0.0108
10.6400,0.1775,0.3759,0.0109
10.6600,0.1779,0.3789,0.0109
10.6800,0.1783,0.3818,0.0110
10.7000,0.1786,0.3843,0.0110
10.7200,0.1789,0.3865,0.0111
10.7400,0.1792,0.3885,0.0112
10.7600,0.1795,0.3903,0.0112
10.7800,0.1797,0.3922,0.0113
10.8000,0.1800,0.3941,0.0113
10.8200,0.1802,0.3959,0.0113
10.8400,0.1805,0.3977,0.0114
10.8600,0.1808,0.3994,0.0114
10.8800,0.1812,0.4014,0.0114
10.9000,0.1816,0.4038,0.0115
10.9200,0.1820,0.4067,0.0116
10.9400,0.1824,0.4101,0.0116
10.9600,0.1828,0.4134,0.0117
10.9800,0.1832,0.4163,0.0118
11.0000,0.1836,0.4190,0.0119
11.0200,0.1839,0.4215,0.0120
11.0400,0.1842,0.4239,0.0120
11.0600,0.1845,0.4259,0.0121
11.0800,0.1848,0.4277,0.0121
11.1000,0.1850,0.4296,0.0122
11.1200,0.1852,0.4314,0.0122
11.1400,0.1856,0.4332,0.0123
11.1600,0.1858,0.4351,0.0123
11.1800,0.1862,0.4372,0.0123
11.2000,0.1866,0.4398,0.0124
11.2200,0.1871,0.4428,0.0125
11.2400,0.1875,0.4461,0.0125
11.2600,0.1879,0.4495,0.0126
11.2800,0.1882,0.4527,0.0127
11.3000,0.1886,0.4554,0.0128
11.3200,0.1889,0.4578,0.0128
11.3400,0.1892,0.4602,0.0129
11.3600,0.1895,0.4623,0.0130
11.3800,0.1897,0.4643,0.0130
11.4000,0.1900,0.4663,0.0131
11.4200,0.1903,0.4683,0.0131
11.4400,0.1906,0.4702,0.0132
11.4600,0.1908,0.4719,0.0132
11.4800,0.1911,0.4741,0.0132
11.5000,0.1915,0.4763,0.0133
11.5200,0.1919,0.4789,0.0134
11.5400,0.1924,0.4822,0.0134
11.5600,0.1928,0.4856,0.0135
11.5800,0.1932,0.4890,0.0136
11.6000,0.1936,0.4919,0.0137
11.6200,0.1939,0.4948,0.0138
11.6400,0.1942,0.4975,0.0138
11.6600,0.1945,0.4997,0.0139
11.6800,0.1948,0.5019,0.0139
11.7000,0.1951,0.5036,0.0140
11.7200,0.1953,0.5054,0.0140
11.7400,0.1956,0.5073,0.0141
11.7600,0.1959,0.5094,0.0141
11.7800,0.1962,0.5116,0.0142
11.8000,0.1966,0.5139,0.0142
11.8200,0.1970,0.5166,0.0143
11.8400,0.1974,0.5199,0.0144
11.8600,0.1978,0.5233,0.0145
11.8800,0.1982,0.5267,0.0146
11.9000,0.1986,0.5299,0.0146
11.9200,0.1989,0.5326,0.0147
11.9400,0.1992,0.5352,0.0147
11.9600,0.1995,0.5374,0.0148
11.9800,0.1998,0.5395,0.0148
12.0000,0.2000,0.5418,0.0149
12.0200,0.2004,0.5440,0.0149
12.0400,0.2006,0.5461,0.0150
12.0600,0.2009,0.5482,0.0151
12.0800,0.2012,0.5502,0.0151
12.1000,0.2015,0.5524,0.0152
12.1200,0.2019,0.5549,0.0152
12.1400,0.2023,0.5580,0.0153
12.1600,0.2028,0.5612,0.0154
12.1800,0.2032,0.5647,0.0155
12.2000,0.2036,0.5683,0.0156
12.2200,0.2039,0.5715,0.0156
12.2400,0.2043,0.5745,0.0157
12.2600,0.2045,0.5769,0.0158
12.2800,0.2048,0.5790,0.0158
12.3000,0.2051,0.5812,0.0159
12.3200,0.2053,0.5833,0.0160
12.3400,0.2056,0.5853,0.0160
12.3600,0.2059,0.5872,0.0160
12.3800,0.2062,0.5893,0.0161
12.4000,0.2065,0.5915,0.0161
12.4200,0.2069,0.5941,0.0162
12.4400,0.2073,0.5972,0.0163
12.4600,0.2077,0.6007,0.0163
12.4800,0.2082,0.6042,0.0164
12.5000,0.2086,0.6078,0.0165
12.5200,0.2089,0.6110,0.0166
12.5400,0.2092,0.6137,0.0167
12.5600,0.2095,0.6162,0.0167
12.5800,0.2098,0.6187,0.0168
12.6000,0.2101,0.6211,0.0169
12.6200,0.2104,0.6233,0.0169
12.6400,0.2106,0.6254,0.0170
12.6600,0.2109,0.6274,0.0170
12.6800,0.2112,0.6294,0.0170
12.7000,0.2115,0.6316,0.0171
12.7200,0.2119,0.6342,0.0172
12.7400,0.2123,0.6371,0.0173
12.7600,0.2127,0.6403,0.0174
12.7800,0.2132,0.6438,0.0174
12.8000,0.2135,0.6475,0.0175
12.8200,0.2139,0.6510,0.0176
12.8400,0.2143,0.6542,0.0177
12.8600,0.2146,0.6570,0.0177
12.8800,0.2148,0.6592,0.0178
12.9000,0.2151,0.6615,0.0179
12.9200,0.2154,0.6637,0.0179
12.9400,0.2156,0.6656,0.0180
12.9600,0.2159,0.6676,0.0180
12.9800,0.2162,0.6696,0.0180
13.0000,0.2165,0.6718,0.0181
13.0200,0.2169,0.6745,0.0181
13.0400,0.2172,0.6775,0.0182
13.0600,0.2177,0.6807,0.0183
13.0800,0.2181,0.6843,0.0184
13.1000,0.2186,0.6881,0.0185
13.1200,0.2189,0.6918,0.0186
13.1400,0.2192,0.6948,0.0187
13.1600,0.2195,0.6973,0.0187
13.1800,0.2199,0.6998,0.0188
13.2000,0.2201,0.7025,0.0189
13.2200,0.2204,0.7048,0.0189
13.2400,0.2207,0.7071,0.0190
13.2600,0.2210,0.7093,0.0190
13.2800,0.2212,0.7113,0.0191
13.3000,0.2215,0.7136,0.0191
13.3200,0.2218,0.7159,0.0192
13.3400,0.2222,0.7186,0.0193
13.3600,0.2226,0.7218,0.0193
13.3800,0.2231,0.7256,0.0194
13.4000,0.2235,0.7295,0.0195
13.4200,0.2239,0.7332,0.0196
13.4400,0.2242,0.7366,0.0197
13.4600,0.2246,0.7398,0.0197
13.4800,0.2248,0.7423,0.0198
13.5000,0.2252,0.7446,0.0199
13.5200,0.2254,0.7469,0.0199
13.5400,0.2256,0.7491,0.0200
13.5600,0.2259,0.7513,0.0200
13.5800,0.2262,0.7534,0.0201
13.6000,0.2265,0.7553,0.0202
13.6200,0.2268,0.7577,0.0202
13.6400,0.2272,0.7606,0.0202
13.6600,0.2276,0.7641,0.0203
13.6800,0.2281,0.7680,0.0204
13.7000,0.2285,0.7721,0.0205
13.7200,0.2289,0.7761,0.0206
13.7400,0.2293,0.7795,0.0207
13.7600,0.2296,0.7825,0.0208
13.7800,0.2299,0.7852,0.0209
13.8000,0.2302,0.7878,0.0209
13.8200,0.2305,0.7903,0.0210
13.8400,0.2307,0.7926,0.0210
13.8600,0.2310,0.7948,0.0211
13.8800,0.2313,0.7970,0.0211
13.9000,0.2315,0.7992,0.0212
13.9200,0.2319,0.8015,0.0212
