Time,Displacement,Force,Strain 1
0.98000,0.01640,0.02820,0.00350
1.00000,0.01680,0.02920,0.00350
1.02000,0.01720,0.03010,0.00360
1.04000,0.01760,0.03100,0.00360
1.06000,0.01790,0.03180,0.00370
1.08000,0.01820,0.03260,0.00380
1.10000,0.01840,0.03320,0.00380
1.12000,0.01870,0.03370,0.00390
1.14000,0.01900,0.03430,0.00390
1.16000,0.01920,0.03500,0.00390
1.18000,0.01950,0.03560,0.00390
1.20000,0.01980,0.03610,0.00400
1.22000,0.02010,0.03680,0.00400
1.24000,0.02060,0.03760,0.00400
1.26000,0.02100,0.03860,0.00410
1.28000,0.02150,0.03980,0.00420
1.30000,0.02190,0.04070,0.00420
1.32000,0.02220,0.04160,0.00430
1.34000,0.02260,0.04240,0.00430
1.36000,0.02290,0.04310,0.00430
1.38000,0.02320,0.04370,0.00440
1.40000,0.02350,0.04450,0.00440
1.42000,0.02380,0.04510,0.00440
1.44000,0.02410,0.04560,0.00450
1.46000,0.02430,0.04620,0.00450
1.48000,0.02460,0.04680,0.00450
1.50000,0.02480,0.04740,0.00460
1.52000,0.02510,0.04810,0.00460
1.54000,0.02550,0.04870,0.00460
1.56000,0.02590,0.04930,0.00470
1.58000,0.02640,0.05020,0.00480
1.60000,0.02680,0.05110,0.00490
1.62000,0.02720,0.05220,0.00490
1.64000,0.02750,0.05320,0.00500
1.66000,0.02790,0.05400,0.00510
1.68000,0.02820,0.05460,0.00510
1.70000,0.02850,0.05500,0.00520
1.72000,0.02880,0.05560,0.00520
1.74000,0.02900,0.05630,0.00530
1.76000,0.02930,0.05690,0.00530
1.78000,0.02960,0.05750,0.00530
1.80000,0.02980,0.05790,0.00540
1.82000,0.03020,0.05860,0.00540
1.84000,0.03050,0.05930,0.00550
1.86000,0.03100,0.06010,0.00560
1.88000,0.03140,0.06100,0.00570
1.90000,0.03180,0.06200,0.00570
1.92000,0.03220,0.06290,0.00580
1.94000,0.03260,0.06380,0.00590
1.96000,0.03290,0.06450,0.00600
1.98000,0.03330,0.06520,0.00600
2.00000,0.03350,0.06590,0.00610
2.02000,0.03380,0.06640,0.00610
2.04000,0.03410,0.06700,0.00620
2.06000,0.03430,0.06750,0.00620
2.08000,0.03460,0.06810,0.00620
2.10000,0.03490,0.06870,0.00620
2.12000,0.03510,0.06920,0.00630
2.14000,0.03550,0.06980,0.00630
2.16000,0.03580,0.07070,0.00640
2.18000,0.03630,0.07160,0.00640
2.20000,0.03670,0.07260,0.00650
2.22000,0.03710,0.07360,0.00660
2.24000,0.03760,0.07450,0.00660
2.26000,0.03790,0.07530,0.00670
2.28000,0.03820,0.07600,0.00670
2.30000,0.03850,0.07660,0.00680
2.32000,0.03880,0.07690,0.00680
2.34000,0.03910,0.07730,0.00680
2.36000,0.03940,0.07780,0.00680
2.38000,0.03960,0.07820,0.00690
2.40000,0.03990,0.07860,0.00690
2.42000,0.04020,0.07910,0.00700
2.44000,0.04060,0.07980,0.00700
2.46000,0.04090,0.08060,0.00710
2.48000,0.04140,0.08140,0.00720
2.50000,0.04180,0.08220,0.00730
2.52000,0.04220,0.08310,0.00730
2.54000,0.04260,0.08410,0.00740
2.56000,0.04290,0.08490,0.00750
2.58000,0.04320,0.08560,0.00750
2.60000,0.04360,0.08610,0.00760
2.62000,0.04380,0.08670,0.00760
2.64000,0.04410,0.08730,0.00770
2.66000,0.04440,0.08780,0.00770
2.68000,0.04460,0.08850,0.00770
2.70000,0.04490,0.08890,0.00780
2.72000,0.04520,0.08940,0.00780
2.74000,0.04550,0.09000,0.00790
2.76000,0.04580,0.09070,0.00790
2.78000,0.04620,0.09140,0.00800
2.80000,0.04670,0.09220,0.00800
2.82000,0.04710,0.09320,0.00810
2.84000,0.04750,0.09430,0.00820
2.86000,0.04790,0.09520,0.00830
2.88000,0.04830,0.09590,0.00840
2.90000,0.04860,0.09680,0.00840
2.92000,0.04890,0.09740,0.00850
2.94000,0.04920,0.09790,0.00850
2.96000,0.04940,0.09850,0.00860
2.98000,0.04970,0.09890,0.00860
3.00000,0.04990,0.09940,0.00870
3.02000,0.05020,0.10000,0.00870
3.04000,0.05050,0.10050,0.00880
3.06000,0.05090,0.10110,0.00880
3.08000,0.05130,0.10190,0.00890
3.10000,0.05170,0.10280,0.00900
3.12000,0.05220,0.10380,0.00900
3.14000,0.05260,0.10490,0.00910
3.16000,0.05290,0.10590,0.00920
3.18000,0.05320,0.10660,0.00920
3.20000,0.05350,0.10710,0.00930
3.22000,0.05380,0.10780,0.00930
3.24000,0.05410,0.10850,0.00940
3.26000,0.05440,0.10920,0.00940
3.28000,0.05470,0.10960,0.00950
3.30000,0.05500,0.11020,0.00960
3.32000,0.05520,0.11070,0.00960
3.34000,0.05550,0.11150,0.00970
3.36000,0.05580,0.11220,0.00980
3.38000,0.05620,0.11320,0.00990
3.40000,0.05660,0.11400,0.01000
3.42000,0.05710,0.11490,0.01010
3.44000,0.05750,0.11600,0.01020
3.46000,0.05790,0.11710,0.01040
3.48000,0.05830,0.11810,0.01050
3.50000,0.05860,0.11900,0.01060
3.52000,0.05890,0.11970,0.01070
3.54000,0.05920,0.12030,0.01070
3.56000,0.05950,0.12080,0.01080
3.58000,0.05970,0.12130,0.01090
3.60000,0.06000,0.12190,0.01100
3.62000,0.06020,0.12240,0.01100
3.64000,0.06050,0.12290,0.01110
3.66000,0.06090,0.12330,0.01120
3.68000,0.06120,0.12400,0.01120
3.70000,0.06160,0.12500,0.01140
3.72000,0.06210,0.12610,0.01150
3.74000,0.06250,0.12720,0.01160
3.76000,0.06280,0.12820,0.01170
3.78000,0.06320,0.12890,0.01180
3.80000,0.06350,0.12950,0.01180
3.82000,0.06390,0.13010,0.01190
3.84000,0.06420,0.13070,0.01200
3.86000,0.06440,0.13130,0.01210
3.88000,0.06470,0.13190,0.01210
3.90000,0.06500,0.13240,0.01220
3.92000,0.06520,0.13290,0.01220
3.94000,0.06550,0.13350,0.01230
3.96000,0.06580,0.13400,0.01240
3.98000,0.06620,0.13460,0.01240
4.00000,0.06650,0.13530,0.01250
4.02000,0.06700,0.13630,0.01260
4.04000,0.06740,0.13730,0.01270
4.06000,0.06790,0.13810,0.01280
4.08000,0.06820,0.13920,0.01290
4.10000,0.06860,0.14010,0.01300
4.12000,0.06890,0.14070,0.01310
4.14000,0.06920,0.14120,0.01310
4.16000,0.06950,0.14160,0.01320
4.18000,0.06970,0.14190,0.01320
4.20000,0.07000,0.14250,0.01330
4.22000,0.07020,0.14290,0.01330
4.24000,0.07050,0.14340,0.01340
4.26000,0.07080,0.14390,0.01340
4.28000,0.07110,0.14450,0.01350
4.30000,0.07160,0.14520,0.01360
4.32000,0.07200,0.14620,0.01370
4.34000,0.07240,0.14720,0.01380
4.36000,0.07290,0.14820,0.01390
4.38000,0.07320,0.14900,0.01400
4.40000,0.07360,0.14970,0.01400
4.42000,0.07390,0.15020,0.01410
4.44000,0.07420,0.15080,0.01410
4.46000,0.07450,0.15130,0.01420
4.48000,0.07470,0.15170,0.01430
4.50000,0.07510,0.15210,0.01430
4.52000,0.07530,0.15260,0.01430
4.54000,0.07560,0.15300,0.01440
4.56000,0.07590,0.15350,0.01440
4.58000,0.07610,0.15400,0.01440
4.60000,0.07650,0.15460,0.01450
4.62000,0.07690,0.15550,0.01460
4.64000,0.07740,0.15640,0.01470
4.66000,0.07780,0.15720,0.01470
4.68000,0.07820,0.15830,0.01490
4.70000,0.07860,0.15930,0.01500
4.72000,0.07890,0.15990,0.01500
4.74000,0.07920,0.16030,0.01510
4.76000,0.07950,0.16060,0.01520
4.78000,0.07980,0.16080,0.01520
4.80000,0.08000,0.16130,0.01520
4.82000,0.08030,0.16180,0.01530
4.84000,0.08050,0.16230,0.01530
4.86000,0.08080,0.16260,0.01530
4.88000,0.08120,0.16320,0.01540
4.90000,0.08150,0.16380,0.01540
4.92000,0.08190,0.16460,0.01550
4.94000,0.08240,0.16560,0.01560
4.96000,0.08280,0.16650,0.01570
4.98000,0.08320,0.16760,0.01580
5.00000,0.08360,0.16860,0.01590
5.02000,0.08390,0.16920,0.01600
5.04000,0.08420,0.16990,0.01610
5.06000,0.08450,0.17050,0.01610
5.08000,0.08480,0.17120,0.01620
5.10000,0.08510,0.17160,0.01620
5.12000,0.08540,0.17190,0.01630
5.14000,0.08560,0.17240,0.01630
5.16000,0.08590,0.17300,0.01640
5.18000,0.08620,0.17350,0.01640
5.20000,0.08650,0.17400,0.01650
5.22000,0.08690,0.17490,0.01650
5.24000,0.08730,0.17590,0.01660
5.26000,0.08770,0.17710,0.01670
5.28000,0.08820,0.17820,0.01680
5.30000,0.08860,0.17930,0.01690
5.32000,0.08890,0.18030,0.01700
5.34000,0.08920,0.18120,0.01720
5.36000,0.08950,0.18180,0.01720
5.38000,0.08980,0.18230,0.01720
5.40000,0.09010,0.18280,0.01720
5.42000,0.09040,0.18340,0.01730
5.44000,0.09060,0.18400,0.01740
5.46000,0.09090,0.18470,0.01750
5.48000,0.09120,0.18530,0.01750
5.50000,0.09150,0.18600,0.01760
5.52000,0.09190,0.18690,0.01760
5.54000,0.09230,0.18790,0.01780
5.56000,0.09280,0.18900,0.01790
5.58000,0.09320,0.19040,0.01800
5.60000,0.09360,0.19170,0.01810
5.62000,0.09400,0.19280,0.01810
5.64000,0.09430,0.19360,0.01820
5.66000,0.09460,0.19440,0.01830
5.68000,0.09490,0.19510,0.01840
5.70000,0.09510,0.19570,0.01840
5.72000,0.09540,0.19640,0.01850
5.74000,0.09570,0.19690,0.01850
5.76000,0.09590,0.19740,0.01860
5.78000,0.09620,0.19800,0.01870
5.80000,0.09650,0.19860,0.01870
5.82000,0.09690,0.19950,0.01880
5.84000,0.09720,0.20040,0.01890
5.86000,0.09770,0.20140,0.01900
5.88000,0.09810,0.20270,0.01910
5.90000,0.09850,0.20390,0.01920
5.92000,0.09890,0.20520,0.01930
5.94000,0.09920,0.20620,0.01940
5.96000,0.09950,0.20710,0.01950
5.98000,0.09990,0.20790,0.01960
6.00000,0.10010,0.20860,0.01960
6.02000,0.10040,0.20920,0.01970
6.04000,0.10070,0.20970,0.01970
6.06000,0.10090,0.21040,0.01980
6.08000,0.10120,0.21100,0.01990
6.10000,0.10150,0.21160,0.01990
6.12000,0.10180,0.21240,0.02000
6.14000,0.10230,0.21350,0.02010
6.16000,0.10270,0.21480,0.02010
6.18000,0.10310,0.21610,0.02030
6.20000,0.10360,0.21760,0.02040
6.22000,0.10390,0.21870,0.02050
6.24000,0.10420,0.21960,0.02060
6.26000,0.10460,0.22050,0.02060
6.28000,0.10490,0.22130,0.02070
6.30000,0.10520,0.22200,0.02080
6.32000,0.10540,0.22260,0.02080
6.34000,0.10570,0.22310,0.02090
6.36000,0.10600,0.22360,0.02090
6.38000,0.10620,0.22420,0.02090
6.40000,0.10650,0.22490,0.02100
6.42000,0.10680,0.22570,0.02100
6.44000,0.10720,0.22640,0.02110
6.46000,0.10760,0.22750,0.02120
6.48000,0.10810,0.22890,0.02130
6.50000,0.10850,0.23030,0.02140
6.52000,0.10890,0.23160,0.02150
6.54000,0.10920,0.23290,0.02160
6.56000,0.10960,0.23390,0.02170
6.58000,0.10990,0.23480,0.02180
6.60000,0.11010,0.23550,0.02190
6.62000,0.11050,0.23600,0.02190
6.64000,0.11070,0.23660,0.02200
6.66000,0.11090,0.23720,0.02200
6.68000,0.11120,0.23780,0.02210
6.70000,0.11150,0.23840,0.02210
6.72000,0.11190,0.23900,0.02210
6.74000,0.11220,0.23990,0.02220
6.76000,0.11270,0.24100,0.02230
6.78000,0.11310,0.24250,0.02240
6.80000,0.11350,0.24410,0.02250
6.82000,0.11390,0.24530,0.02260
6.84000,0.11420,0.24640,0.02270
6.86000,0.11450,0.24720,0.02280
6.88000,0.11490,0.24790,0.02280
6.90000,0.11520,0.24850,0.02290
6.92000,0.11540,0.24930,0.02290
6.94000,0.11570,0.25000,0.02300
6.96000,0.11600,0.25060,0.02300
6.98000,0.11620,0.25130,0.02300
7.00000,0.11650,0.25180,0.02310
7.02000,0.11680,0.25240,0.02310
7.04000,0.11720,0.25310,0.02320
7.06000,0.11750,0.25410,0.02330
7.08000,0.11800,0.25530,0.02340
7.10000,0.11840,0.25680,0.02350
7.12000,0.11880,0.25810,0.02360
7.14000,0.11920,0.25940,0.02370
7.16000,0.11960,0.26060,0.02380
7.18000,0.11990,0.26150,0.02390
7.20000,0.12020,0.26230,0.02400
7.22000,0.12050,0.26290,0.02400
7.24000,0.12070,0.26360,0.02400
7.26000,0.12100,0.26410,0.02410
7.28000,0.12130,0.26490,0.02420
7.30000,0.12160,0.26540,0.02420
7.32000,0.12190,0.26600,0.02420
7.34000,0.12220,0.26690,0.02430
7.36000,0.12260,0.26790,0.02440
7.38000,0.12310,0.26910,0.02450
7.40000,0.12350,0.27060,0.02460
7.42000,0.12390,0.27180,0.02470
7.44000,0.12420,0.27300,0.02480
7.46000,0.12460,0.27400,0.02490
7.48000,0.12490,0.27480,0.02490
7.50000,0.12520,0.27560,0.02500
7.52000,0.12550,0.27650,0.02500
7.54000,0.12580,0.27720,0.02510
7.56000,0.12600,0.27790,0.02510
7.58000,0.12630,0.27860,0.02510
7.60000,0.12650,0.27910,0.02520
7.62000,0.12690,0.27970,0.02530
7.64000,0.12710,0.28030,0.02530
7.66000,0.12750,0.28110,0.02540
7.68000,0.12790,0.28230,0.02550
7.70000,0.12840,0.28370,0.02560
7.72000,0.12880,0.28520,0.02570
7.74000,0.12920,0.28660,0.02580
7.76000,0.12960,0.28790,0.02590
7.78000,0.13000,0.28890,0.02600
7.80000,0.13020,0.28990,0.02600
7.82000,0.13060,0.29080,0.02610
7.84000,0.13080,0.29140,0.02620
7.86000,0.13110,0.29200,0.02620
7.88000,0.13130,0.29250,0.02630
7.90000,0.13160,0.29320,0.02630
7.92000,0.13180,0.29380,0.02640
7.94000,0.13220,0.29470,0.02640
7.96000,0.13250,0.29570,0.02650
7.98000,0.13300,0.29680,0.02660
8.00000,0.13340,0.29810,0.02660
8.02000,0.13380,0.29970,0.02680
8.04000,0.13420,0.30120,0.02690
8.06000,0.13460,0.30250,0.02700
8.08000,0.13490,0.30350,0.02710
8.10000,0.13520,0.30430,0.02720
8.12000,0.13550,0.30530,0.02720
8.14000,0.13580,0.30620,0.02730
8.16000,0.13610,0.30670,0.02730
8.18000,0.13640,0.30750,0.02740
8.20000,0.13660,0.30830,0.02750
8.22000,0.13690,0.30900,0.02750
8.24000,0.13720,0.30990,0.02760
8.26000,0.13750,0.31070,0.02760
8.28000,0.13790,0.31160,0.02770
8.30000,0.13830,0.31300,0.02780
8.32000,0.13880,0.31450,0.02790
8.34000,0.13920,0.31610,0.02810
8.36000,0.13960,0.31760,0.02820
8.38000,0.14000,0.31880,0.02830
8.40000,0.14030,0.32010,0.02840
8.42000,0.14060,0.32110,0.02850
8.44000,0.14080,0.32170,0.02860
8.46000,0.14110,0.32230,0.02860
8.48000,0.14140,0.32300,0.02860
8.50000,0.14160,0.32360,0.02860
8.52000,0.14190,0.32430,0.02870
8.54000,0.14220,0.32480,0.02870
8.56000,0.14250,0.32560,0.02880
8.58000,0.14290,0.32670,0.02890
8.60000,0.14330,0.32820,0.02900
8.62000,0.14370,0.32980,0.02920
8.64000,0.14420,0.33140,0.02930
8.66000,0.14450,0.33290,0.02940
8.68000,0.14490,0.33400,0.02950
8.70000,0.14520,0.33500,0.02960
8.72000,0.14560,0.33610,0.02970
8.74000,0.14590,0.33690,0.02970
8.76000,0.14610,0.33770,0.02980
8.78000,0.14640,0.33840,0.02990
8.80000,0.14670,0.33900,0.02990
8.82000,0.14690,0.33970,0.03000
8.84000,0.14720,0.34070,0.03000
8.86000,0.14750,0.34160,0.03010
8.88000,0.14790,0.34220,0.03020
8.90000,0.14830,0.34340,0.03030
8.92000,0.14870,0.34490,0.03040
8.94000,0.14910,0.34640,0.03050
8.96000,0.14960,0.34800,0.03070
8.98000,0.14990,0.34950,0.03080
9.00000,0.15030,0.35080,0.03090
9.02000,0.15050,0.35190,0.03090
9.04000,0.15090,0.35260,0.03100
9.06000,0.15110,0.35310,0.03110
9.08000,0.15130,0.35370,0.03110
9.10000,0.15170,0.35450,0.03120
9.12000,0.15190,0.35530,0.03120
9.14000,0.15210,0.35600,0.03130
9.16000,0.15250,0.35670,0.03140
9.18000,0.15280,0.35760,0.03140
9.20000,0.15330,0.35890,0.03150
9.22000,0.15370,0.36050,0.03170
9.24000,0.15410,0.36210,0.03180
9.26000,0.15460,0.36370,0.03200
9.28000,0.15490,0.36530,0.03200
9.30000,0.15520,0.36640,0.03210
9.32000,0.15560,0.36740,0.03220
9.34000,0.15580,0.36830,0.03230
9.36000,0.15620,0.36910,0.03240
9.38000,0.15640,0.36990,0.03240
9.40000,0.15670,0.37070,0.03250
9.42000,0.15700,0.37140,0.03250
9.44000,0.15720,0.37210,0.03260
9.46000,0.15760,0.37290,0.03270
9.48000,0.15790,0.37380,0.03270
9.50000,0.15820,0.37480,0.03280
9.52000,0.15860,0.37610,0.03290
9.54000,0.15910,0.37770,0.03310
9.56000,0.15940,0.37940,0.03320
9.58000,0.15990,0.38090,0.03330
9.60000,0.16020,0.38220,0.03340
9.62000,0.16060,0.38340,0.03350
9.64000,0.16080,0.38440,0.03360
9.66000,0.16110,0.38500,0.03360
9.68000,0.16140,0.38580,0.03370
9.70000,0.16170,0.38660,0.03380
9.72000,0.16190,0.38740,0.03380
9.74000,0.16220,0.38810,0.03390
9.76000,0.16250,0.38890,0.03390
9.78000,0.16280,0.38970,0.03400
9.80000,0.16320,0.39080,0.03410
9.82000,0.16360,0.39220,0.03420
9.84000,0.16400,0.39360,0.03430
9.86000,0.16450,0.39530,0.03440
9.88000,0.16490,0.39710,0.03460
9.90000,0.16520,0.39860,0.03470
9.92000,0.16560,0.39970,0.03480
9.94000,0.16590,0.40070,0.03490
9.96000,0.16620,0.40160,0.03490
9.98000,0.16650,0.40240,0.03500
10.00000,0.16680,0.40320,0.03510
10.02000,0.16700,0.40400,0.03510
10.04000,0.16720,0.40480,0.03520
10.06000,0.16750,0.40540,0.03530
10.08000,0.16780,0.40610,0.03530
10.10000,0.16820,0.40710,0.03540
10.12000,0.16850,0.40830,0.03550
10.14000,0.16900,0.40960,0.03560
10.16000,0.16940,0.41120,0.03570
10.18000,0.16980,0.41290,0.03590
10.20000,0.17020,0.41460,0.03600
10.22000,0.17050,0.41610,0.03610
10.24000,0.17080,0.41730,0.03620
10.26000,0.17120,0.41830,0.03630
10.28000,0.17140,0.41910,0.03630
10.30000,0.17170,0.42000,0.03640
10.32000,0.17200,0.42090,0.03650
10.34000,0.17220,0.42180,0.03650
10.36000,0.17250,0.42270,0.03660
10.38000,0.17280,0.42350,0.03670
10.40000,0.17320,0.42460,0.03680
10.42000,0.17360,0.42590,0.03690
10.44000,0.17410,0.42740,0.03700
10.46000,0.17450,0.42930,0.03710
10.48000,0.17490,0.43100,0.03730
10.50000,0.17530,0.43270,0.03740
10.52000,0.17560,0.43410,0.03750
10.54000,0.17590,0.43530,0.03760
10.56000,0.17620,0.43640,0.03770
10.58000,0.17650,0.43740,0.03780
10.60000,0.17670,0.43800,0.03780
10.62000,0.17710,0.43900,0.03790
10.64000,0.17730,0.43980,0.03800
10.66000,0.17760,0.44060,0.03800
10.68000,0.17790,0.44140,0.03810
10.70000,0.17820,0.44250,0.03820
10.72000,0.17850,0.44370,0.03830
10.74000,0.17890,0.44520,0.03840
10.76000,0.17940,0.44680,0.03850
10.78000,0.17980,0.44870,0.03870
10.80000,0.18020,0.45040,0.03880
10.82000,0.18060,0.45200,0.03890
10.84000,0.18090,0.45350,0.03910
10.86000,0.18120,0.45480,0.03920
10.88000,0.18150,0.45590,0.03930
10.90000,0.18180,0.45680,0.03930
10.92000,0.18200,0.45760,0.03940
10.94000,0.18230,0.45840,0.03940
10.96000,0.18260,0.45920,0.03950
10.98000,0.18280,0.45990,0.03960
11.00000,0.18320,0.46100,0.03970
11.02000,0.18360,0.46210,0.03970
11.04000,0.18400,0.46370,0.03990
11.06000,0.18440,0.46550,0.04000
11.08000,0.18490,0.46730,0.04020
11.10000,0.18520,0.46920,0.04030
11.12000,0.18560,0.47080,0.04040
11.14000,0.18590,0.47210,0.04050
11.16000,0.18620,0.47310,0.04060
11.18000,0.18650,0.47410,0.04070
11.20000,0.18680,0.47510,0.04080
11.22000,0.18710,0.47600,0.04090
11.24000,0.18730,0.47700,0.04090
11.26000,0.18760,0.47780,0.04100
11.28000,0.18790,0.47870,0.04110
11.30000,0.18820,0.47960,0.04120
11.32000,0.18850,0.48080,0.04130
11.34000,0.18890,0.48220,0.04130
11.36000,0.18930,0.48360,0.04150
11.38000,0.18970,0.48540,0.04160
11.40000,0.19020,0.48730,0.04180
11.42000,0.19060,0.48930,0.04190
11.44000,0.19090,0.49110,0.04200
11.46000,0.19120,0.49240,0.04210
11.48000,0.19160,0.49370,0.04220
11.50000,0.19180,0.49490,0.04230
11.52000,0.19210,0.49590,0.04230
11.54000,0.19240,0.49690,0.04240
11.56000,0.19260,0.49800,0.04240
11.58000,0.19290,0.49890,0.04250
11.60000,0.19320,0.50000,0.04260
11.62000,0.19360,0.50120,0.04270
11.64000,0.19390,0.50260,0.04280
11.66000,0.19440,0.50430,0.04290
11.68000,0.19480,0.50620,0.04300
11.70000,0.19520,0.50830,0.04310
11.72000,0.19550,0.51030,0.04330
11.74000,0.19590,0.51200,0.04330
11.76000,0.19620,0.51350,0.04350
11.78000,0.19650,0.51480,0.04350
11.80000,0.19680,0.51610,0.04360
11.82000,0.19710,0.51730,0.04370
11.84000,0.19740,0.51850,0.04380
11.86000,0.19770,0.51950,0.04390
11.88000,0.19790,0.52060,0.04390
11.90000,0.19820,0.52180,0.04400
11.92000,0.19850,0.52290,0.04410
11.94000,0.19890,0.52430,0.04420
11.96000,0.19920,0.52580,0.04420
11.98000,0.19970,0.52760,0.04430
12.00000,0.20010,0.52960,0.04450
12.02000,0.20050,0.53170,0.04460
12.04000,0.20090,0.53370,0.04480
12.06000,0.20130,0.53550,0.04490
12.08000,0.20160,0.53720,0.04500
12.10000,0.20190,0.53860,0.04510
12.12000,0.20220,0.53970,0.04520
12.14000,0.20240,0.54090,0.04520
12.16000,0.20270,0.54190,0.04530
12.18000,0.20290,0.54290,0.04530
12.20000,0.20320,0.54390,0.04540
12.22000,0.20350,0.54490,0.04540
12.24000,0.20380,0.54620,0.04550
12.26000,0.20420,0.54790,0.04560
12.28000,0.20460,0.54960,0.04580
12.30000,0.20510,0.55170,0.04590
12.32000,0.20550,0.55400,0.04610
12.34000,0.20590,0.55610,0.04620
12.36000,0.20620,0.55790,0.04630
12.38000,0.20650,0.55950,0.04640
12.40000,0.20680,0.56090,0.04650
12.42000,0.20710,0.56230,0.04650
12.44000,0.20740,0.56350,0.04660
12.46000,0.20770,0.56460,0.04670
12.48000,0.20800,0.56570,0.04680
12.50000,0.20820,0.56690,0.04680
12.52000,0.20850,0.56800,0.04690
12.54000,0.20880,0.56930,0.04700
12.56000,0.20920,0.57070,0.04710
12.58000,0.20960,0.57230,0.04720
12.60000,0.21010,0.57430,0.04730
12.62000,0.21050,0.57640,0.04750
12.64000,0.21090,0.57860,0.04760
12.66000,0.21130,0.58060,0.04780
12.68000,0.21160,0.58240,0.04790
12.70000,0.21190,0.58400,0.04800
12.72000,0.21220,0.58540,0.04810
12.74000,0.21240,0.58640,0.04820
12.76000,0.21270,0.58750,0.04820
12.78000,0.21290,0.58850,0.04830
12.80000,0.21320,0.58960,0.04830
12.82000,0.21350,0.59070,0.04840
12.84000,0.21380,0.59190,0.04850
12.86000,0.21420,0.59330,0.04860
12.88000,0.21460,0.59520,0.04870
12.90000,0.21500,0.59740,0.04880
12.92000,0.21550,0.59950,0.04900
12.94000,0.21580,0.60190,0.04910
12.96000,0.21620,0.60390,0.04920
12.98000,0.21650,0.60550,0.04940
13.00000,0.21690,0.60710,0.04950
13.02000,0.21720,0.60850,0.04960
13.04000,0.21750,0.61000,0.04970
13.06000,0.21770,0.61120,0.04980
13.08000,0.21800,0.61240,0.04980
13.10000,0.21830,0.61350,0.04990
13.12000,0.21860,0.61460,0.05000
13.14000,0.21880,0.61590,0.05000
13.16000,0.21920,0.61730,0.05020
13.18000,0.21960,0.61890,0.05030
13.20000,0.22000,0.62090,0.05040
13.22000,0.22040,0.62310,0.05050
13.24000,0.22090,0.62550,0.05070
13.26000,0.22120,0.62770,0.05080
13.28000,0.22160,0.62970,0.05100
13.30000,0.22190,0.63150,0.05110
13.32000,0.22220,0.63280,0.05120
13.34000,0.22250,0.63420,0.05130
13.36000,0.22270,0.63540,0.05140
13.38000,0.22300,0.63660,0.05140
13.40000,0.22330,0.63770,0.05150
13.42000,0.22350,0.63890,0.05160
13.44000,0.22380,0.64010,0.05170
13.46000,0.22410,0.64150,0.05170
13.48000,0.22460,0.64310,0.05190
13.50000,0.22500,0.64500,0.05210
13.52000,0.22540,0.64740,0.05220
13.54000,0.22590,0.64990,0.05240
13.56000,0.22620,0.65230,0.05250
13.58000,0.22660,0.65420,0.05270
13.60000,0.22690,0.65580,0.05280
13.62000,0.22720,0.65750,0.05290
13.64000,0.22760,0.65900,0.05300
13.66000,0.22780,0.66050,0.05310
13.68000,0.22810,0.66160,0.05320
13.70000,0.22830,0.66280,0.05320
13.72000,0.22860,0.66400,0.05330
13.74000,0.22890,0.66520,0.05340
13.76000,0.22920,0.66650,0.05350
13.78000,0.22960,0.66800,0.05360
13.80000,0.22990,0.66960,0.05370
13.82000,0.23040,0.67170,0.05390
13.84000,0.23080,0.67400,0.05400
13.86000,0.23120,0.67630,0.05420
13.88000,0.23150,0.67860,0.05430
13.90000,0.23190,0.68050,0.05450
13.92000,0.23220,0.68220,0.05460
