Time,Displacement,Force,Strain 1
(s),(mm),(kN),(%)
32.9400,0.5491,2.9656,0.2217
32.9600,0.5496,2.9691,0.2220
32.9800,0.5500,2.9724,0.2222
33.0000,0.5503,2.9754,0.2224
33.0200,0.5506,2.9780,0.2226
33.0400,0.5509,2.9801,0.2228
33.0600,0.5512,2.9823,0.2230
33.0800,0.5515,2.9842,0.2231
33.1000,0.5517,2.9860,0.2232
33.1200,0.5520,2.9878,0.2233
33.1400,0.5522,2.9894,0.2234
33.1600,0.5525,2.9911,0.2236
33.1800,0.5528,2.9930,0.2237
33.2000,0.5531,2.9951,0.2239
33.2200,0.5536,2.9975,0.2240
33.2400,0.5540,3.0001,0.2243
33.2600,0.5544,3.0034,0.2245
33.2800,0.5548,3.0068,0.2248
33.3000,0.5552,3.0101,0.2250
33.3200,0.5555,3.0131,0.2252
33.3400,0.5559,3.0157,0.2254
33.3600,0.5562,3.0182,0.2255
33.3800,0.5564,3.0205,0.2257
33.4000,0.5567,3.0222,0.2259
33.4200,0.5570,3.0241,0.2260
33.4400,0.5572,3.0259,0.2261
33.4600,0.5576,3.0277,0.2263
33.4800,0.5578,3.0295,0.2264
33.5000,0.5582,3.0315,0.2265
33.5200,0.5586,3.0339,0.2267
33.5400,0.5591,3.0368,0.2269
33.5600,0.5595,3.0400,0.2272
33.5800,0.5599,3.0435,0.2274
33.6000,0.5602,3.0468,0.2277
33.6200,0.5606,3.0496,0.2279
33.6400,0.5609,3.0519,0.2281
33.6600,0.5612,3.0540,0.2282
33.6800,0.5615,3.0560,0.2283
33.7000,0.5617,3.0580,0.2285
33.7200,0.5620,3.0599,0.2286
33.7400,0.5623,3.0617,0.2288
33.7600,0.5626,3.0636,0.2289
33.7800,0.5628,3.0655,0.2290
33.8000,0.5631,3.0675,0.2292
33.8200,0.5635,3.0696,0.2293
33.8400,0.5639,3.0720,0.2295
33.8600,0.5644,3.0751,0.2297
33.8800,0.5648,3.0785,0.2300
33.9000,0.5652,3.0819,0.2303
33.9200,0.5656,3.0851,0.2305
33.9400,0.5659,3.0880,0.2307
33.9600,0.5662,3.0907,0.2309
33.9800,0.5665,3.0929,0.2311
34.0000,0.5668,3.0950,0.2312
34.0200,0.5671,3.0969,0.2313
34.0400,0.5673,3.0986,0.2315
34.0600,0.5676,3.1003,0.2316
34.0800,0.5679,3.1021,0.2317
34.1000,0.5682,3.1039,0.2319
34.1200,0.5686,3.1061,0.2320
34.1400,0.5690,3.1087,0.2322
34.1600,0.5694,3.1116,0.2325
34.1800,0.5698,3.1150,0.2327
34.2000,0.5702,3.1183,0.2329
34.2200,0.5706,3.1213,0.2332
34.2400,0.5709,3.1238,0.2333
34.2600,0.5712,3.1261,0.2335
34.2800,0.5715,3.1285,0.2337
34.3000,0.5718,3.1307,0.2339
34.3200,0.5721,3.1327,0.2340
34.3400,0.5724,3.1346,0.2341
34.3600,0.5726,3.1365,0.2343
34.3800,0.5729,3.1384,0.2344
34.4000,0.5732,3.1404,0.2346
34.4200,0.5735,3.1425,0.2347
34.4400,0.5739,3.1449,0.2349
34.4600,0.5743,3.1476,0.2351
34.4800,0.5748,3.1506,0.2353
34.5000,0.5752,3.1540,0.2356
34.5200,0.5756,3.1571,0.2358
34.5400,0.5760,3.1603,0.2360
34.5600,0.5763,3.1633,0.2362
34.5800,0.5766,3.1658,0.2364
34.6000,0.5769,3.1679,0.2366
34.6200,0.5772,3.1699,0.2367
34.6400,0.5774,3.1716,0.2368
34.6600,0.5777,3.1734,0.2369
34.6800,0.5779,3.1752,0.2371
34.7000,0.5782,3.1769,0.2372
34.7200,0.5785,3.1787,0.2374
34.7400,0.5789,3.1809,0.2375
34.7600,0.5793,3.1837,0.2377
34.7800,0.5797,3.1868,0.2379
34.8000,0.5802,3.1900,0.2382
34.8200,0.5806,3.1933,0.2384
34.8400,0.5809,3.1961,0.2387
34.8600,0.5812,3.1988,0.2389
34.8800,0.5816,3.2013,0.2391
34.9000,0.5818,3.2036,0.2392
34.9200,0.5821,3.2057,0.2393
34.9400,0.5824,3.2077,0.2395
34.9600,0.5826,3.2095,0.2397
34.9800,0.5829,3.2113,0.2398
35.0000,0.5832,3.2132,0.2399
35.0200,0.5835,3.2150,0.2401
35.0400,0.5839,3.2172,0.2402
35.0600,0.5842,3.2196,0.2404
35.0800,0.5847,3.2225,0.2406
35.1000,0.5851,3.2258,0.2409
35.1200,0.5855,3.2292,0.2411
35.1400,0.5859,3.2326,0.2413
35.1600,0.5863,3.2355,0.2415
35.1800,0.5866,3.2383,0.2417
35.2000,0.5869,3.2408,0.2419
35.2200,0.5871,3.2428,0.2421
35.2400,0.5874,3.2445,0.2422
35.2600,0.5877,3.2462,0.2423
35.2800,0.5879,3.2481,0.2425
35.3000,0.5882,3.2497,0.2426
35.3200,0.5885,3.2515,0.2427
35.3400,0.5889,3.2534,0.2429
35.3600,0.5892,3.2559,0.2430
35.3800,0.5897,3.2588,0.2432
35.4000,0.5901,3.2621,0.2435
35.4200,0.5905,3.2656,0.2437
35.4400,0.5909,3.2688,0.2440
35.4600,0.5912,3.2717,0.2442
35.4800,0.5916,3.2742,0.2444
35.5000,0.5919,3.2764,0.2446
35.5200,0.5922,3.2786,0.2447
35.5400,0.5924,3.2807,0.2449
35.5600,0.5927,3.2826,0.2450
35.5800,0.5930,3.2843,0.2451
35.6000,0.5932,3.2861,0.2452
35.6200,0.5935,3.2880,0.2454
35.6400,0.5938,3.2899,0.2456
35.6600,0.5942,3.2921,0.2457
35.6800,0.5946,3.2945,0.2459
35.7000,0.5951,3.2975,0.2461
35.7200,0.5955,3.3008,0.2464
35.7400,0.5959,3.3043,0.2466
35.7600,0.5962,3.3076,0.2469
35.7800,0.5966,3.3102,0.2471
35.8000,0.5968,3.3125,0.2472
35.8200,0.5972,3.3146,0.2474
35.8400,0.5974,3.3165,0.2475
35.8600,0.5977,3.3185,0.2477
35.8800,0.5980,3.3204,0.2478
35.9000,0.5982,3.3220,0.2479
35.9200,0.5985,3.3237,0.2481
35.9400,0.5988,3.3256,0.2482
35.9600,0.5991,3.3279,0.2483
35.9800,0.5996,3.3305,0.2485
36.0000,0.6000,3.3335,0.2488
36.0200,0.6005,3.3368,0.2490
36.0400,0.6009,3.3402,0.2493
36.0600,0.6012,3.3433,0.2495
36.0800,0.6016,3.3462,0.2497
36.1000,0.6019,3.3486,0.2499
36.1200,0.6022,3.3510,0.2501
36.1400,0.6025,3.3533,0.2502
36.1600,0.6028,3.3554,0.2504
36.1800,0.6030,3.3570,0.2505
36.2000,0.6033,3.3586,0.2506
36.2200,0.6035,3.3603,0.2507
36.2400,0.6039,3.3621,0.2509
36.2600,0.6042,3.3641,0.2511
36.2800,0.6046,3.3665,0.2512
36.3000,0.6050,3.3693,0.2514
36.3200,0.6054,3.3725,0.2517
36.3400,0.6058,3.3758,0.2519
36.3600,0.6062,3.3788,0.2521
36.3800,0.6065,3.3816,0.2523
36.4000,0.6069,3.3843,0.2525
36.4200,0.6072,3.3868,0.2527
36.4400,0.6074,3.3890,0.2529
36.4600,0.6078,3.3910,0.2530
36.4800,0.6080,3.3929,0.2532
36.5000,0.6082,3.3947,0.2533
36.5200,0.6085,3.3965,0.2534
36.5400,0.6088,3.3983,0.2536
36.5600,0.6092,3.4002,0.2537
36.5800,0.6096,3.4024,0.2539
36.6000,0.6100,3.4053,0.2540
36.6200,0.6104,3.4087,0.2543
36.6400,0.6109,3.4121,0.2545
36.6600,0.6112,3.4154,0.2548
36.6800,0.6116,3.4183,0.2551
36.7000,0.6119,3.4210,0.2552
36.7200,0.6123,3.4234,0.2554
36.7400,0.6126,3.4255,0.2556
36.7600,0.6128,3.4275,0.2557
36.7800,0.6131,3.4293,0.2558
36.8000,0.6133,3.4312,0.2560
36.8200,0.6136,3.4329,0.2561
36.8400,0.6139,3.4346,0.2562
36.8600,0.6141,3.4364,0.2564
36.8800,0.6145,3.4385,0.2565
36.9000,0.6149,3.4409,0.2567
36.9200,0.6153,3.4436,0.2569
36.9400,0.6157,3.4467,0.2572
36.9600,0.6162,3.4503,0.2574
36.9800,0.6166,3.4538,0.2576
37.0000,0.6169,3.4568,0.2579
37.0200,0.6172,3.4593,0.2580
37.0400,0.6175,3.4617,0.2582
37.0600,0.6178,3.4640,0.2584
37.0800,0.6181,3.4661,0.2585
37.1000,0.6183,3.4679,0.2587
37.1200,0.6186,3.4697,0.2588
37.1400,0.6189,3.4714,0.2589
37.1600,0.6192,3.4731,0.2591
37.1800,0.6196,3.4751,0.2592
37.2000,0.6200,3.4776,0.2594
37.2200,0.6204,3.4807,0.2596
37.2400,0.6208,3.4842,0.2599
37.2600,0.6213,3.4877,0.2601
37.2800,0.6216,3.4910,0.2604
37.3000,0.6220,3.4938,0.2606
37.3200,0.6223,3.4963,0.2608
37.3400,0.6226,3.4986,0.2610
37.3540,0.6228,3.5001,0.2611
