Time,Displacement,Force,Strain 1
2.4000,0.0402,0.1443,-0.0043
2.4200,0.0405,0.1462,-0.0043
2.4400,0.0408,0.1477,-0.0042
2.4600,0.0410,0.1492,-0.0042
2.4800,0.0413,0.1507,-0.0042
2.5000,0.0415,0.1521,-0.0042
2.5200,0.0418,0.1536,-0.0041
2.5400,0.0421,0.1552,-0.0040
2.5600,0.0424,0.1569,-0.0040
2.5800,0.0428,0.1587,-0.0040
2.6000,0.0432,0.1607,-0.0039
2.6200,0.0437,0.1632,-0.0038
2.6400,0.0441,0.1660,-0.0039
2.6600,0.0445,0.1687,-0.0038
2.6800,0.0448,0.1710,-0.0037
2.7000,0.0452,0.1732,-0.0037
2.7200,0.0455,0.1752,-0.0037
2.7400,0.0458,0.1770,-0.0035
2.7600,0.0461,0.1790,-0.0035
2.7800,0.0463,0.1806,-0.0036
2.8000,0.0466,0.1821,-0.0035
2.8200,0.0469,0.1839,-0.0034
2.8400,0.0471,0.1856,-0.0034
2.8600,0.0475,0.1871,-0.0034
2.8800,0.0478,0.1889,-0.0033
2.9000,0.0482,0.1911,-0.0033
2.9200,0.0486,0.1936,-0.0033
2.9400,0.0490,0.1965,-0.0032
2.9600,0.0494,0.1993,-0.0031
2.9800,0.0498,0.2020,-0.0030
3.0000,0.0501,0.2046,-0.0030
3.0200,0.0505,0.2068,-0.0030
3.0400,0.0508,0.2086,-0.0029
3.0600,0.0511,0.2105,-0.0029
3.0800,0.0513,0.2124,-0.0029
3.1000,0.0516,0.2142,-0.0028
3.1200,0.0519,0.2159,-0.0028
3.1400,0.0521,0.2176,-0.0028
3.1600,0.0524,0.2193,-0.0027
3.1800,0.0528,0.2213,-0.0026
3.2000,0.0531,0.2238,-0.0026
3.2200,0.0536,0.2264,-0.0026
3.2400,0.0541,0.2293,-0.0025
3.2600,0.0545,0.2325,-0.0024
3.2800,0.0549,0.2354,-0.0024
3.3000,0.0552,0.2380,-0.0023
3.3200,0.0555,0.2403,-0.0022
3.3400,0.0558,0.2423,-0.0022
3.3600,0.0561,0.2442,-0.0022
3.3800,0.0564,0.2461,-0.0021
3.4000,0.0567,0.2482,-0.0021
3.4200,0.0569,0.2499,-0.0021
3.4400,0.0572,0.2517,-0.0021
3.4600,0.0575,0.2533,-0.0020
3.4800,0.0577,0.2552,-0.0020
3.5000,0.0581,0.2573,-0.0020
3.5200,0.0585,0.2596,-0.0019
3.5400,0.0589,0.2625,-0.0018
3.5600,0.0594,0.2655,-0.0017
3.5800,0.0598,0.2684,-0.0017
3.6000,0.0602,0.2713,-0.0016
3.6200,0.0605,0.2739,-0.0015
3.6400,0.0607,0.2762,-0.0016
3.6600,0.0611,0.2782,-0.0015
3.6800,0.0613,0.2802,-0.0014
3.7000,0.0616,0.2820,-0.0014
3.7200,0.0619,0.2838,-0.0013
3.7400,0.0621,0.2856,-0.0013
3.7600,0.0625,0.2875,-0.0012
3.7800,0.0628,0.2894,-0.0013
3.8000,0.0631,0.2914,-0.0012
3.8200,0.0635,0.2941,-0.0011
3.8400,0.0640,0.2971,-0.0010
3.8600,0.0645,0.3005,-0.0010
3.8800,0.0649,0.3040,-0.0009
3.9000,0.0652,0.3068,-0.0008
3.9200,0.0655,0.3093,-0.0008
3.9400,0.0658,0.3116,-0.0007
3.9600,0.0662,0.3138,-0.0007
3.9800,0.0664,0.3158,-0.0006
4.0000,0.0667,0.3177,-0.0006
4.0200,0.0670,0.3195,-0.0006
4.0400,0.0672,0.3215,-0.0005
4.0600,0.0674,0.3233,-0.0005
4.0800,0.0678,0.3253,-0.0005
4.1000,0.0681,0.3274,-0.0004
4.1200,0.0685,0.3297,-0.0004
4.1400,0.0689,0.3324,-0.0003
4.1600,0.0693,0.3354,-0.0002
4.1800,0.0697,0.3387,-0.0001
4.2000,0.0702,0.3420,-0.0001
4.2200,0.0705,0.3450,0.0000
4.2400,0.0708,0.3476,0.0000
4.2600,0.0711,0.3499,0.0001
4.2800,0.0714,0.3520,0.0002
4.3000,0.0717,0.3540,0.0002
4.3200,0.0719,0.3560,0.0002
4.3400,0.0722,0.3579,0.0003
4.3600,0.0725,0.3596,0.0003
4.3800,0.0728,0.3615,0.0004
4.4000,0.0731,0.3637,0.0004
4.4200,0.0735,0.3661,0.0004
4.4400,0.0740,0.3689,0.0005
4.4600,0.0744,0.3723,0.0006
4.4800,0.0748,0.3759,0.0007
4.5000,0.0752,0.3793,0.0008
4.5200,0.0755,0.3821,0.0008
4.5400,0.0759,0.3845,0.0009
4.5600,0.0761,0.3867,0.0009
4.5800,0.0764,0.3888,0.0010
4.6000,0.0767,0.3909,0.0010
4.6200,0.0770,0.3929,0.0011
4.6400,0.0772,0.3948,0.0011
4.6600,0.0775,0.3969,0.0011
4.6800,0.0778,0.3989,0.0012
4.7000,0.0781,0.4009,0.0012
4.7200,0.0784,0.4031,0.0013
4.7400,0.0788,0.4057,0.0013
4.7600,0.0793,0.4087,0.0014
4.7800,0.0797,0.4121,0.0014
4.8000,0.0801,0.4155,0.0015
4.8200,0.0805,0.4188,0.0016
4.8400,0.0809,0.4216,0.0017
4.8600,0.0812,0.4242,0.0017
4.8800,0.0815,0.4265,0.0018
4.9000,0.0817,0.4286,0.0018
4.9200,0.0820,0.4306,0.0018
4.9400,0.0823,0.4327,0.0019
4.9600,0.0826,0.4347,0.0020
4.9800,0.0828,0.4365,0.0020
5.0000,0.0831,0.4384,0.0020
5.0200,0.0835,0.4407,0.0021
5.0400,0.0839,0.4435,0.0022
5.0600,0.0843,0.4466,0.0022
5.0800,0.0847,0.4501,0.0023
5.1000,0.0852,0.4538,0.0024
5.1200,0.0855,0.4572,0.0024
5.1400,0.0858,0.4598,0.0025
5.1600,0.0861,0.4623,0.0026
5.1800,0.0865,0.4646,0.0026
5.2000,0.0867,0.4668,0.0027
5.2200,0.0870,0.4689,0.0027
5.2400,0.0873,0.4709,0.0028
5.2600,0.0875,0.4730,0.0028
5.2800,0.0879,0.4750,0.0029
5.3000,0.0881,0.4772,0.0029
5.3200,0.0884,0.4791,0.0030
5.3400,0.0888,0.4817,0.0030
5.3600,0.0892,0.4845,0.0031
5.3800,0.0896,0.4878,0.0031
5.4000,0.0901,0.4913,0.0033
5.4200,0.0905,0.4948,0.0033
5.4400,0.0909,0.4979,0.0034
5.4600,0.0912,0.5009,0.0034
5.4800,0.0915,0.5035,0.0035
5.5000,0.0918,0.5057,0.0036
5.5200,0.0920,0.5079,0.0036
5.5400,0.0923,0.5099,0.0037
5.5600,0.0926,0.5118,0.0037
5.5800,0.0928,0.5137,0.0037
5.6000,0.0931,0.5155,0.0038
5.6200,0.0934,0.5176,0.0039
5.6400,0.0938,0.5199,0.0039
5.6600,0.0942,0.5227,0.0039
5.6800,0.0946,0.5261,0.0040
5.7000,0.0950,0.5297,0.0041
5.7200,0.0955,0.5332,0.0042
5.7400,0.0958,0.5365,0.0043
5.7600,0.0961,0.5395,0.0043
5.7800,0.0964,0.5421,0.0044
5.8000,0.0967,0.5446,0.0044
5.8200,0.0971,0.5470,0.0045
5.8400,0.0973,0.5491,0.0045
5.8600,0.0976,0.5512,0.0046
5.8800,0.0979,0.5533,0.0047
5.9000,0.0981,0.5554,0.0047
5.9200,0.0984,0.5576,0.0048
5.9400,0.0988,0.5597,0.0048
5.9600,0.0992,0.5622,0.0049
5.9800,0.0996,0.5653,0.0049
6.0000,0.1000,0.5689,0.0050
6.0200,0.1004,0.5724,0.0051
6.0400,0.1008,0.5759,0.0052
6.0600,0.1012,0.5792,0.0052
6.0800,0.1015,0.5821,0.0053
6.1000,0.1018,0.5846,0.0054
6.1200,0.1021,0.5869,0.0054
6.1400,0.1024,0.5890,0.0055
6.1600,0.1026,0.5911,0.0055
6.1800,0.1029,0.5930,0.0056
6.2000,0.1031,0.5949,0.0056
6.2200,0.1034,0.5967,0.0057
6.2400,0.1038,0.5989,0.0057
6.2600,0.1041,0.6017,0.0058
6.2800,0.1046,0.6049,0.0059
6.3000,0.1050,0.6085,0.0059
6.3200,0.1054,0.6122,0.0060
6.3400,0.1058,0.6159,0.0061
6.3600,0.1061,0.6192,0.0062
6.3800,0.1065,0.6220,0.0062
6.4000,0.1068,0.6245,0.0063
6.4200,0.1071,0.6271,0.0063
6.4400,0.1074,0.6292,0.0064
6.4600,0.1077,0.6315,0.0065
6.4800,0.1079,0.6336,0.0066
6.5000,0.1082,0.6357,0.0066
6.5200,0.1085,0.6377,0.0067
6.5400,0.1088,0.6400,0.0067
6.5600,0.1091,0.6425,0.0067
6.5800,0.1096,0.6454,0.0068
6.6000,0.1100,0.6489,0.0069
6.6200,0.1104,0.6525,0.0070
6.6400,0.1108,0.6564,0.0071
6.6600,0.1112,0.6599,0.0071
6.6800,0.1115,0.6630,0.0072
6.7000,0.1118,0.6656,0.0073
6.7200,0.1121,0.6678,0.0073
6.7400,0.1124,0.6702,0.0074
6.7600,0.1126,0.6723,0.0074
6.7800,0.1129,0.6744,0.0075
6.8000,0.1132,0.6765,0.0075
6.8200,0.1135,0.6785,0.0076
6.8400,0.1137,0.6808,0.0077
6.8600,0.1141,0.6834,0.0077
6.8800,0.1145,0.6863,0.0078
6.9000,0.1150,0.6897,0.0079
6.9200,0.1154,0.6935,0.0080
6.9400,0.1158,0.6973,0.0081
6.9600,0.1162,0.7009,0.0081
6.9800,0.1165,0.7041,0.0082
7.0000,0.1168,0.7069,0.0083
7.0200,0.1172,0.7095,0.0083
7.0400,0.1175,0.7121,0.0084
7.0600,0.1177,0.7143,0.0084
7.0800,0.1180,0.7164,0.0085
7.1000,0.1182,0.7183,0.0085
7.1200,0.1185,0.7203,0.0086
7.1400,0.1188,0.7224,0.0086
7.1600,0.1191,0.7247,0.0087
7.1800,0.1195,0.7276,0.0088
7.2000,0.1199,0.7308,0.0089
7.2200,0.1203,0.7342,0.0089
7.2400,0.1207,0.7380,0.0090
7.2600,0.1211,0.7417,0.0091
7.2800,0.1215,0.7453,0.0092
7.3000,0.1218,0.7483,0.0093
7.3200,0.1221,0.7510,0.0093
7.3400,0.1224,0.7534,0.0094
7.3600,0.1227,0.7558,0.0095
7.3800,0.1229,0.7580,0.0095
7.4000,0.1232,0.7602,0.0096
7.4200,0.1235,0.7624,0.0096
7.4400,0.1238,0.7645,0.0097
7.4600,0.1241,0.7669,0.0097
7.4800,0.1244,0.7696,0.0098
7.5000,0.1249,0.7728,0.0098
7.5200,0.1254,0.7765,0.0099
7.5400,0.1258,0.7805,0.0100
7.5600,0.1262,0.7844,0.0101
7.5800,0.1265,0.7880,0.0102
7.6000,0.1269,0.7910,0.0103
7.6200,0.1272,0.7937,0.0103
7.6400,0.1275,0.7963,0.0104
7.6600,0.1278,0.7989,0.0105
7.6800,0.1280,0.8012,0.0105
7.7000,0.1283,0.8032,0.0106
7.7200,0.1286,0.8051,0.0107
7.7400,0.1288,0.8072,0.0107
7.7600,0.1291,0.8095,0.0108
7.7800,0.1294,0.8118,0.0108
7.8000,0.1298,0.8147,0.0109
7.8200,0.1302,0.8179,0.0109
7.8400,0.1307,0.8216,0.0110
7.8600,0.1311,0.8255,0.0111
7.8800,0.1315,0.8292,0.0112
7.9000,0.1318,0.8327,0.0113
7.9200,0.1322,0.8359,0.0114
7.9400,0.1325,0.8388,0.0115
7.9600,0.1327,0.8412,0.0116
7.9800,0.1330,0.8434,0.0116
8.0000,0.1333,0.8457,0.0117
8.0200,0.1336,0.8479,0.0117
8.0400,0.1338,0.8501,0.0118
8.0600,0.1341,0.8523,0.0118
8.0800,0.1345,0.8549,0.0119
8.1000,0.1348,0.8579,0.0120
8.1200,0.1353,0.8613,0.0120
8.1400,0.1357,0.8652,0.0121
8.1600,0.1362,0.8695,0.0123
8.1800,0.1366,0.8734,0.0124
8.2000,0.1369,0.8768,0.0124
8.2200,0.1372,0.8795,0.0125
8.2400,0.1375,0.8822,0.0125
8.2600,0.1378,0.8847,0.0126
8.2800,0.1381,0.8871,0.0127
8.3000,0.1383,0.8895,0.0127
8.3200,0.1385,0.8916,0.0128
8.3400,0.1388,0.8936,0.0128
8.3600,0.1391,0.8956,0.0129
8.3800,0.1394,0.8979,0.0130
8.4000,0.1398,0.9006,0.0131
8.4200,0.1401,0.9037,0.0131
8.4400,0.1406,0.9072,0.0132
8.4600,0.1410,0.9111,0.0133
8.4800,0.1414,0.9150,0.0134
8.5000,0.1418,0.9188,0.0135
8.5200,0.1422,0.9223,0.0136
8.5400,0.1425,0.9255,0.0136
8.5600,0.1428,0.9281,0.0137
8.5800,0.1430,0.9307,0.0138
8.6000,0.1433,0.9332,0.0138
8.6200,0.1436,0.9354,0.0139
8.6400,0.1438,0.9375,0.0139
8.6600,0.1441,0.9395,0.0140
8.6800,0.1444,0.9418,0.0141
8.7000,0.1448,0.9445,0.0141
8.7200,0.1452,0.9478,0.0142
8.7400,0.1457,0.9516,0.0143
8.7600,0.1461,0.9558,0.0144
8.7800,0.1465,0.9599,0.0145
8.8000,0.1468,0.9636,0.0146
8.8200,0.1472,0.9666,0.0147
8.8400,0.1475,0.9694,0.0147
8.8600,0.1478,0.9721,0.0148
8.8800,0.1481,0.9746,0.0149
8.9000,0.1483,0.9769,0.0150
8.9200,0.1486,0.9790,0.0150
8.9400,0.1488,0.9813,0.0151
8.9600,0.1491,0.9835,0.0151
8.9800,0.1494,0.9859,0.0152
9.0000,0.1497,0.9883,0.0152
9.0200,0.1501,0.9913,0.0153
9.0400,0.1505,0.9949,0.0154
9.0600,0.1510,0.9988,0.0155
9.0800,0.1514,1.0029,0.0156
9.1000,0.1518,1.0070,0.0157
9.1200,0.1522,1.0109,0.0158
9.1400,0.1525,1.0143,0.0159
9.1600,0.1528,1.0174,0.0159
9.1800,0.1531,1.0200,0.0160
9.2000,0.1534,1.0223,0.0161
9.2200,0.1536,1.0247,0.0162
9.2400,0.1539,1.0268,0.0162
9.2600,0.1542,1.0289,0.0163
9.2800,0.1544,1.0312,0.0163
9.3000,0.1548,1.0336,0.0164
9.3200,0.1552,1.0365,0.0165
9.3400,0.1556,1.0401,0.0165
9.3600,0.1561,1.0442,0.0167
9.3800,0.1565,1.0483,0.0168
9.4000,0.1568,1.0522,0.0168
9.4200,0.1572,1.0558,0.0169
9.4400,0.1575,1.0589,0.0170
9.4600,0.1578,1.0616,0.0171
9.4800,0.1581,1.0644,0.0172
9.5000,0.1584,1.0670,0.0172
9.5200,0.1586,1.0697,0.0172
9.5400,0.1589,1.0721,0.0173
9.5600,0.1592,1.0743,0.0174
9.5800,0.1594,1.0768,0.0175
9.6000,0.1597,1.0793,0.0175
9.6200,0.1601,1.0820,0.0176
9.6400,0.1605,1.0851,0.0177
9.6600,0.1609,1.0886,0.0178
9.6800,0.1614,1.0928,0.0179
9.7000,0.1618,1.0973,0.0180
9.7200,0.1622,1.1016,0.0181
9.7400,0.1625,1.1053,0.0182
9.7600,0.1629,1.1083,0.0183
9.7800,0.1632,1.1111,0.0183
9.8000,0.1634,1.1136,0.0184
9.8200,0.1637,1.1160,0.0184
9.8400,0.1639,1.1184,0.0185
9.8600,0.1642,1.1206,0.0186
9.8800,0.1645,1.1229,0.0186
9.9000,0.1648,1.1251,0.0187
9.9200,0.1652,1.1277,0.0188
9.9400,0.1655,1.1309,0.0188
9.9600,0.1660,1.1347,0.0189
9.9800,0.1664,1.1390,0.0190
10.0000,0.1668,1.1434,0.0191
10.0200,0.1671,1.1472,0.0192
10.0400,0.1675,1.1506,0.0193
10.0600,0.1678,1.1537,0.0194
10.0800,0.1681,1.1566,0.0195
10.1000,0.1684,1.1596,0.0195
10.1200,0.1687,1.1623,0.0196
10.1400,0.1690,1.1648,0.0197
10.1600,0.1692,1.1670,0.0197
10.1800,0.1695,1.1693,0.0198
10.2000,0.1698,1.1718,0.0199
10.2200,0.1701,1.1745,0.0199
10.2400,0.1705,1.1775,0.0200
10.2600,0.1709,1.1809,0.0201
10.2800,0.1713,1.1850,0.0202
10.3000,0.1718,1.1893,0.0203
10.3200,0.1722,1.1936,0.0204
10.3400,0.1726,1.1976,0.0205
10.3600,0.1729,1.2011,0.0206
10.3800,0.1732,1.2042,0.0207
10.4000,0.1735,1.2069,0.0207
10.4200,0.1737,1.2094,0.0208
10.4400,0.1739,1.2117,0.0209
10.4600,0.1742,1.2138,0.0209
10.4800,0.1745,1.2160,0.0210
10.5000,0.1747,1.2184,0.0210
10.5200,0.1751,1.2209,0.0211
10.5400,0.1754,1.2239,0.0212
10.5600,0.1759,1.2275,0.0213
10.5800,0.1764,1.2316,0.0214
10.6000,0.1768,1.2362,0.0215
10.6200,0.1772,1.2405,0.0216
10.6400,0.1775,1.2443,0.0217
10.6600,0.1778,1.2477,0.0218
10.6800,0.1781,1.2507,0.0218
10.7000,0.1784,1.2537,0.0219
10.7200,0.1787,1.2563,0.0220
10.7400,0.1790,1.2589,0.0220
10.7600,0.1793,1.2614,0.0221
10.7800,0.1795,1.2639,0.0222
10.8000,0.1798,1.2662,0.0222
10.8200,0.1801,1.2686,0.0223
10.8400,0.1805,1.2712,0.0224
10.8600,0.1809,1.2744,0.0224
10.8800,0.1813,1.2783,0.0226
10.9000,0.1817,1.2826,0.0227
10.9200,0.1821,1.2871,0.0228
10.9400,0.1825,1.2913,0.0229
10.9600,0.1829,1.2951,0.0230
10.9800,0.1832,1.2984,0.0230
11.0000,0.1834,1.3011,0.0231
11.0200,0.1837,1.3035,0.0232
11.0400,0.1840,1.3060,0.0232
11.0600,0.1842,1.3085,0.0233
11.0800,0.1845,1.3108,0.0234
11.1000,0.1848,1.3133,0.0235
11.1200,0.1851,1.3158,0.0235
11.1400,0.1854,1.3186,0.0236
11.1600,0.1858,1.3218,0.0236
11.1800,0.1863,1.3256,0.0237
11.2000,0.1867,1.3300,0.0238
11.2200,0.1871,1.3344,0.0240
11.2400,0.1875,1.3386,0.0241
11.2600,0.1878,1.3424,0.0242
11.2800,0.1882,1.3458,0.0242
11.3000,0.1885,1.3487,0.0243
11.3200,0.1888,1.3517,0.0244
11.3400,0.1891,1.3543,0.0245
11.3600,0.1893,1.3566,0.0245
11.3800,0.1896,1.3591,0.0246
11.4000,0.1899,1.3616,0.0247
11.4200,0.1901,1.3641,0.0247
11.4400,0.1904,1.3667,0.0248
11.4600,0.1908,1.3697,0.0249
11.4800,0.1912,1.3732,0.0250
11.5000,0.1916,1.3770,0.0251
11.5200,0.1921,1.3816,0.0251
11.5400,0.1925,1.3862,0.0253
11.5600,0.1929,1.3902,0.0254
11.5800,0.1931,1.3938,0.0254
11.6000,0.1934,1.3967,0.0255
11.6200,0.1938,1.3995,0.0256
11.6400,0.1940,1.4022,0.0257
11.6600,0.1943,1.4047,0.0257
11.6800,0.1946,1.4074,0.0258
11.7000,0.1948,1.4099,0.0259
11.7200,0.1951,1.4122,0.0259
11.7400,0.1954,1.4147,0.0260
11.7600,0.1958,1.4179,0.0261
11.7800,0.1962,1.4213,0.0261
11.8000,0.1967,1.4254,0.0262
11.8200,0.1971,1.4299,0.0264
11.8400,0.1975,1.4344,0.0265
11.8600,0.1979,1.4386,0.0266
11.8800,0.1982,1.4424,0.0267
11.9000,0.1985,1.4458,0.0268
11.9200,0.1988,1.4489,0.0268
11.9400,0.1991,1.4516,0.0269
11.9600,0.1994,1.4542,0.0270
11.9800,0.1997,1.4567,0.0270
12.0000,0.1999,1.4592,0.0271
12.0200,0.2002,1.4616,0.0272
12.0400,0.2005,1.4642,0.0272
12.0600,0.2008,1.4667,0.0273
12.0800,0.2012,1.4698,0.0274
12.1000,0.2015,1.4733,0.0274
12.1200,0.2020,1.4776,0.0275
12.1400,0.2024,1.4821,0.0277
12.1600,0.2028,1.4866,0.0278
12.1800,0.2031,1.4906,0.0279
12.2000,0.2035,1.4941,0.0280
12.2200,0.2038,1.4972,0.0280
12.2400,0.2041,1.5003,0.0281
12.2600,0.2044,1.5031,0.0282
12.2800,0.2046,1.5056,0.0283
12.3000,0.2049,1.5082,0.0283
12.3200,0.2052,1.5106,0.0284
12.3400,0.2054,1.5130,0.0285
12.3600,0.2058,1.5159,0.0285
12.3800,0.2061,1.5193,0.0286
12.4000,0.2066,1.5231,0.0287
12.4200,0.2071,1.5274,0.0288
12.4400,0.2075,1.5319,0.0289
12.4600,0.2079,1.5363,0.0291
12.4800,0.2082,1.5404,0.0292
12.5000,0.2086,1.5441,0.0292
12.5200,0.2089,1.5472,0.0293
12.5400,0.2091,1.5502,0.0294
12.5600,0.2094,1.5531,0.0295
12.5800,0.2097,1.5556,0.0295
12.6000,0.2099,1.5579,0.0296
12.6200,0.2102,1.5603,0.0296
12.6400,0.2105,1.5628,0.0297
12.6600,0.2107,1.5655,0.0298
12.6800,0.2111,1.5683,0.0299
12.7000,0.2115,1.5717,0.0299
12.7200,0.2119,1.5756,0.0300
12.7400,0.2124,1.5802,0.0302
12.7600,0.2128,1.5848,0.0303
12.7800,0.2132,1.5891,0.0304
12.8000,0.2135,1.5931,0.0305
12.8200,0.2138,1.5965,0.0305
12.8400,0.2141,1.5996,0.0306
12.8600,0.2144,1.6026,0.0307
12.8800,0.2147,1.6054,0.0308
12.9000,0.2150,1.6079,0.0308
12.9200,0.2152,1.6104,0.0309
12.9400,0.2155,1.6129,0.0309
12.9600,0.2158,1.6156,0.0310
12.9800,0.2162,1.6185,0.0311
13.0000,0.2165,1.6219,0.0312
13.0200,0.2170,1.6260,0.0313
13.0400,0.2174,1.6309,0.0314
13.0600,0.2178,1.6355,0.0315
13.0800,0.2182,1.6398,0.0316
13.1000,0.2185,1.6436,0.0317
13.1200,0.2188,1.6467,0.0318
13.1400,0.2191,1.6496,0.0319
13.1600,0.2194,1.6525,0.0320
13.1800,0.2197,1.6552,0.0320
13.2000,0.2199,1.6576,0.0321
13.2200,0.2202,1.6601,0.0322
13.2400,0.2205,1.6626,0.0322
13.2600,0.2208,1.6651,0.0323
13.2800,0.2211,1.6677,0.0324
13.3000,0.2215,1.6710,0.0325
13.3200,0.2218,1.6748,0.0325
13.3400,0.2223,1.6789,0.0326
13.3600,0.2227,1.6834,0.0328
13.3800,0.2231,1.6882,0.0329
13.4000,0.2235,1.6926,0.0330
13.4200,0.2238,1.6965,0.0331
13.4400,0.2241,1.7000,0.0332
13.4600,0.2245,1.7031,0.0333
13.4800,0.2247,1.7059,0.0333
13.5000,0.2250,1.7085,0.0334
13.5200,0.2253,1.7109,0.0335
13.5400,0.2255,1.7132,0.0335
13.5600,0.2258,1.7157,0.0336
13.5800,0.2261,1.7184,0.0336
13.6000,0.2265,1.7216,0.0337
13.6200,0.2269,1.7252,0.0338
13.6400,0.2274,1.7296,0.0339
13.6600,0.2278,1.7344,0.0341
13.6800,0.2282,1.7388,0.0342
13.7000,0.2285,1.7428,0.0343
