Time,Displacement,Force,Strain 1
4.7200,0.0786,0.4281,0.0285
4.7400,0.0790,0.4306,0.0287
4.7600,0.0794,0.4334,0.0289
4.7800,0.0799,0.4363,0.0292
4.8000,0.0802,0.4389,0.0294
4.8200,0.0805,0.4410,0.0295
4.8400,0.0808,0.4429,0.0296
4.8600,0.0812,0.4448,0.0297
4.8800,0.0814,0.4467,0.0298
4.9000,0.0817,0.4485,0.0301
4.9200,0.0820,0.4499,0.0302
4.9400,0.0822,0.4514,0.0303
4.9600,0.0825,0.4528,0.0303
4.9800,0.0828,0.4544,0.0305
5.0000,0.0831,0.4561,0.0307
5.0200,0.0835,0.4580,0.0309
5.0400,0.0838,0.4603,0.0310
5.0600,0.0843,0.4630,0.0311
5.0800,0.0847,0.4659,0.0313
5.1000,0.0852,0.4689,0.0316
5.1200,0.0856,0.4717,0.0319
5.1400,0.0859,0.4741,0.0320
5.1600,0.0862,0.4761,0.0321
5.1800,0.0865,0.4780,0.0322
5.2000,0.0868,0.4796,0.0324
5.2200,0.0871,0.4812,0.0326
5.2400,0.0873,0.4828,0.0327
5.2600,0.0875,0.4843,0.0327
5.2800,0.0878,0.4858,0.0328
5.3000,0.0882,0.4872,0.0330
5.3200,0.0886,0.4891,0.0332
5.3400,0.0889,0.4915,0.0334
5.3600,0.0894,0.4941,0.0336
5.3800,0.0898,0.4968,0.0337
5.4000,0.0902,0.4995,0.0339
5.4200,0.0905,0.5020,0.0342
5.4400,0.0909,0.5043,0.0344
5.4600,0.0912,0.5063,0.0346
5.4800,0.0914,0.5081,0.0346
5.5000,0.0918,0.5099,0.0347
5.5200,0.0920,0.5115,0.0348
5.5400,0.0923,0.5130,0.0350
5.5600,0.0926,0.5147,0.0352
5.5800,0.0928,0.5163,0.0352
5.6000,0.0931,0.5179,0.0353
5.6200,0.0934,0.5198,0.0354
5.6400,0.0939,0.5218,0.0356
5.6600,0.0942,0.5242,0.0359
5.6800,0.0947,0.5270,0.0361
5.7000,0.0951,0.5302,0.0362
5.7200,0.0956,0.5334,0.0364
5.7400,0.0959,0.5360,0.0366
5.7600,0.0962,0.5383,0.0369
5.7800,0.0965,0.5403,0.0371
5.8000,0.0968,0.5420,0.0372
5.8200,0.0971,0.5435,0.0372
5.8400,0.0973,0.5452,0.0373
5.8600,0.0976,0.5467,0.0375
5.8800,0.0979,0.5482,0.0376
5.9000,0.0981,0.5497,0.0377
5.9200,0.0985,0.5516,0.0378
5.9400,0.0989,0.5537,0.0379
5.9600,0.0993,0.5563,0.0382
5.9800,0.0997,0.5590,0.0385
6.0000,0.1001,0.5619,0.0387
6.0200,0.1005,0.5647,0.0388
6.0400,0.1008,0.5672,0.0389
6.0600,0.1012,0.5694,0.0391
6.0800,0.1015,0.5716,0.0394
6.1000,0.1018,0.5735,0.0395
6.1200,0.1021,0.5753,0.0396
6.1400,0.1023,0.5771,0.0397
6.1600,0.1026,0.5788,0.0398
6.1800,0.1029,0.5804,0.0400
6.2000,0.1032,0.5820,0.0402
6.2200,0.1034,0.5838,0.0403
6.2400,0.1038,0.5858,0.0404
6.2600,0.1042,0.5879,0.0405
6.2800,0.1047,0.5906,0.0407
6.3000,0.1051,0.5936,0.0410
6.3200,0.1055,0.5966,0.0413
6.3400,0.1059,0.5995,0.0415
6.3600,0.1062,0.6022,0.0416
6.3800,0.1066,0.6045,0.0417
6.4000,0.1068,0.6064,0.0420
6.4200,0.1071,0.6080,0.0421
6.4400,0.1074,0.6096,0.0422
6.4600,0.1076,0.6113,0.0422
6.4800,0.1079,0.6130,0.0423
6.5000,0.1082,0.6145,0.0425
6.5200,0.1085,0.6162,0.0427
6.5400,0.1088,0.6182,0.0429
6.5600,0.1092,0.6206,0.0429
6.5800,0.1097,0.6231,0.0431
6.6000,0.1101,0.6261,0.0434
6.6200,0.1105,0.6291,0.0437
6.6400,0.1108,0.6319,0.0439
6.6600,0.1112,0.6342,0.0440
6.6800,0.1115,0.6363,0.0441
6.7000,0.1118,0.6383,0.0443
6.7200,0.1121,0.6402,0.0445
6.7400,0.1124,0.6420,0.0447
6.7600,0.1127,0.6438,0.0448
6.7800,0.1129,0.6454,0.0449
6.8000,0.1132,0.6472,0.0450
6.8200,0.1135,0.6489,0.0452
6.8400,0.1138,0.6504,0.0454
6.8600,0.1142,0.6524,0.0455
6.8800,0.1146,0.6547,0.0456
6.9000,0.1150,0.6576,0.0458
6.9200,0.1155,0.6607,0.0460
6.9400,0.1159,0.6637,0.0463
6.9600,0.1162,0.6666,0.0466
6.9800,0.1165,0.6690,0.0467
7.0000,0.1168,0.6710,0.0468
7.0200,0.1171,0.6728,0.0468
7.0400,0.1174,0.6746,0.0470
7.0600,0.1176,0.6763,0.0473
7.0800,0.1179,0.6781,0.0474
7.1000,0.1182,0.6798,0.0475
7.1200,0.1184,0.6815,0.0476
7.1400,0.1188,0.6834,0.0477
7.1600,0.1191,0.6855,0.0479
7.1800,0.1196,0.6880,0.0482
7.2000,0.1200,0.6908,0.0483
7.2200,0.1205,0.6939,0.0485
7.2400,0.1209,0.6970,0.0487
7.2600,0.1212,0.6996,0.0489
7.2800,0.1216,0.7020,0.0492
7.3000,0.1219,0.7041,0.0493
7.3200,0.1221,0.7060,0.0494
7.3400,0.1224,0.7080,0.0495
7.3600,0.1227,0.7097,0.0496
7.3800,0.1230,0.7113,0.0499
7.4000,0.1233,0.7130,0.0501
7.4200,0.1235,0.7147,0.0501
7.4400,0.1238,0.7163,0.0501
7.4600,0.1241,0.7182,0.0503
7.4800,0.1246,0.7203,0.0505
7.5000,0.1250,0.7228,0.0508
7.5200,0.1254,0.7257,0.0510
7.5400,0.1258,0.7286,0.0511
7.5600,0.1262,0.7315,0.0513
7.5800,0.1265,0.7340,0.0515
7.6000,0.1269,0.7361,0.0518
7.6200,0.1271,0.7381,0.0520
7.6400,0.1274,0.7401,0.0520
7.6600,0.1277,0.7420,0.0521
7.6800,0.1279,0.7437,0.0522
7.7000,0.1282,0.7453,0.0524
7.7200,0.1285,0.7470,0.0526
7.7400,0.1288,0.7490,0.0527
7.7600,0.1292,0.7508,0.0528
7.7800,0.1295,0.7529,0.0529
7.8000,0.1300,0.7555,0.0532
7.8200,0.1304,0.7585,0.0535
7.8400,0.1308,0.7617,0.0538
7.8600,0.1312,0.7648,0.0539
7.8800,0.1316,0.7674,0.0540
7.9000,0.1319,0.7697,0.0542
7.9200,0.1322,0.7719,0.0545
7.9400,0.1325,0.7741,0.0547
7.9600,0.1327,0.7760,0.0548
7.9800,0.1330,0.7776,0.0548
8.0000,0.1333,0.7794,0.0549
8.0200,0.1336,0.7812,0.0551
8.0400,0.1338,0.7829,0.0553
8.0600,0.1341,0.7846,0.0554
8.0800,0.1345,0.7866,0.0555
8.1000,0.1349,0.7888,0.0556
8.1200,0.1353,0.7914,0.0558
8.1400,0.1357,0.7944,0.0561
8.1600,0.1362,0.7973,0.0564
8.1800,0.1365,0.8003,0.0565
8.2000,0.1369,0.8029,0.0567
8.2200,0.1372,0.8052,0.0568
8.2400,0.1375,0.8074,0.0570
8.2600,0.1377,0.8094,0.0573
8.2800,0.1380,0.8112,0.0574
8.3000,0.1383,0.8129,0.0574
8.3200,0.1385,0.8146,0.0575
8.3400,0.1388,0.8162,0.0577
8.3600,0.1391,0.8179,0.0579
8.3800,0.1395,0.8200,0.0581
8.4000,0.1399,0.8225,0.0582
8.4200,0.1404,0.8253,0.0583
8.4400,0.1408,0.8283,0.0586
8.4600,0.1412,0.8315,0.0589
8.4800,0.1416,0.8345,0.0591
8.5000,0.1419,0.8371,0.0593
8.5200,0.1422,0.8394,0.0594
8.5400,0.1425,0.8415,0.0595
8.5600,0.1428,0.8436,0.0597
8.5800,0.1430,0.8457,0.0600
8.6000,0.1433,0.8473,0.0601
8.6200,0.1436,0.8489,0.0601
8.6400,0.1438,0.8507,0.0602
8.6600,0.1441,0.8524,0.0604
8.6800,0.1445,0.8541,0.0606
8.7000,0.1449,0.8563,0.0608
8.7200,0.1452,0.8589,0.0610
8.7400,0.1457,0.8619,0.0610
8.7600,0.1461,0.8649,0.0613
8.7800,0.1465,0.8679,0.0616
8.8000,0.1468,0.8706,0.0619
8.8200,0.1472,0.8731,0.0620
8.8400,0.1475,0.8755,0.0621
8.8600,0.1478,0.8777,0.0622
8.8800,0.1481,0.8796,0.0624
8.9000,0.1483,0.8813,0.0626
8.9200,0.1486,0.8830,0.0628
8.9400,0.1489,0.8848,0.0628
8.9600,0.1491,0.8865,0.0629
8.9800,0.1495,0.8884,0.0631
9.0000,0.1499,0.8907,0.0633
9.0200,0.1503,0.8933,0.0635
9.0400,0.1507,0.8962,0.0637
9.0600,0.1512,0.8995,0.0639
9.0800,0.1516,0.9027,0.0641
9.1000,0.1519,0.9054,0.0643
9.1200,0.1522,0.9076,0.0646
9.1400,0.1525,0.9097,0.0647
9.1600,0.1528,0.9117,0.0648
9.1800,0.1531,0.9136,0.0649
9.2000,0.1533,0.9155,0.0650
9.2200,0.1536,0.9172,0.0653
9.2400,0.1539,0.9190,0.0654
9.2600,0.1541,0.9207,0.0655
9.2800,0.1544,0.9225,0.0655
9.3000,0.1548,0.9245,0.0657
9.3200,0.1552,0.9269,0.0660
9.3400,0.1556,0.9297,0.0662
9.3600,0.1561,0.9328,0.0664
9.3800,0.1565,0.9360,0.0666
9.4000,0.1569,0.9391,0.0667
9.4200,0.1572,0.9416,0.0670
9.4400,0.1576,0.9440,0.0672
9.4600,0.1578,0.9463,0.0674
9.4800,0.1581,0.9482,0.0674
9.5000,0.1584,0.9501,0.0675
9.5200,0.1586,0.9519,0.0677
9.5400,0.1589,0.9535,0.0679
9.5600,0.1592,0.9551,0.0681
9.5800,0.1595,0.9568,0.0681
9.6000,0.1599,0.9591,0.0682
9.6200,0.1602,0.9616,0.0684
9.6400,0.1607,0.9644,0.0687
9.6600,0.1611,0.9675,0.0690
9.6800,0.1615,0.9706,0.0692
9.7000,0.1618,0.9734,0.0693
9.7200,0.1622,0.9757,0.0694
9.7400,0.1625,0.9781,0.0696
9.7600,0.1628,0.9803,0.0699
9.7800,0.1631,0.9823,0.0701
9.8000,0.1633,0.9844,0.0701
9.8200,0.1636,0.9865,0.0702
9.8400,0.1639,0.9885,0.0703
9.8600,0.1641,0.9903,0.0706
9.8800,0.1645,0.9921,0.0708
9.9000,0.1648,0.9940,0.0708
9.9200,0.1652,0.9961,0.0709
9.9400,0.1655,0.9986,0.0711
9.9600,0.1660,1.0015,0.0714
9.9800,0.1664,1.0046,0.0717
10.0000,0.1668,1.0076,0.0719
10.0200,0.1672,1.0106,0.0720
10.0400,0.1676,1.0133,0.0721
10.0600,0.1678,1.0156,0.0724
10.0800,0.1682,1.0177,0.0726
10.1000,0.1684,1.0195,0.0728
10.1200,0.1686,1.0212,0.0729
10.1400,0.1689,1.0229,0.0729
10.1600,0.1692,1.0247,0.0731
10.1800,0.1695,1.0266,0.0733
10.2000,0.1698,1.0285,0.0735
10.2200,0.1702,1.0308,0.0736
10.2400,0.1706,1.0332,0.0737
10.2600,0.1710,1.0360,0.0739
10.2800,0.1714,1.0390,0.0741
10.3000,0.1718,1.0419,0.0745
10.3200,0.1722,1.0447,0.0747
10.3400,0.1725,1.0473,0.0748
10.3600,0.1728,1.0495,0.0749
10.3800,0.1731,1.0516,0.0751
10.4000,0.1734,1.0538,0.0753
10.4200,0.1737,1.0558,0.0755
10.4400,0.1739,1.0577,0.0756
10.4600,0.1742,1.0596,0.0757
10.4800,0.1745,1.0614,0.0758
10.5000,0.1748,1.0633,0.0760
10.5200,0.1751,1.0654,0.0762
10.5400,0.1756,1.0678,0.0763
10.5600,0.1760,1.0706,0.0765
10.5800,0.1764,1.0737,0.0767
10.6000,0.1768,1.0768,0.0769
10.6200,0.1772,1.0799,0.0772
10.6400,0.1776,1.0828,0.0774
10.6600,0.1779,1.0854,0.0776
10.6800,0.1782,1.0877,0.0777
10.7000,0.1784,1.0898,0.0778
10.7200,0.1787,1.0916,0.0780
10.7400,0.1790,1.0932,0.0782
10.7600,0.1792,1.0949,0.0783
10.7800,0.1795,1.0965,0.0784
10.8000,0.1798,1.0985,0.0785
10.8200,0.1802,1.1005,0.0787
10.8400,0.1805,1.1026,0.0789
10.8600,0.1810,1.1052,0.0791
10.8800,0.1814,1.1083,0.0793
10.9000,0.1818,1.1116,0.0795
10.9200,0.1822,1.1146,0.0797
10.9400,0.1825,1.1174,0.0800
10.9600,0.1828,1.1198,0.0802
10.9800,0.1832,1.1221,0.0804
11.0000,0.1835,1.1245,0.0804
11.0200,0.1837,1.1266,0.0805
11.0400,0.1840,1.1283,0.0807
11.0600,0.1843,1.1300,0.0809
11.0800,0.1846,1.1318,0.0811
11.1000,0.1848,1.1338,0.0812
11.1200,0.1851,1.1357,0.0813
11.1400,0.1855,1.1379,0.0815
11.1600,0.1859,1.1404,0.0817
11.1800,0.1864,1.1434,0.0819
11.2000,0.1868,1.1468,0.0821
11.2200,0.1872,1.1499,0.0822
11.2400,0.1876,1.1528,0.0825
11.2600,0.1879,1.1555,0.0827
11.2800,0.1882,1.1577,0.0830
11.3000,0.1885,1.1597,0.0831
11.3200,0.1887,1.1615,0.0832
11.3400,0.1890,1.1634,0.0833
11.3600,0.1893,1.1652,0.0835
11.3800,0.1895,1.1669,0.0836
11.4000,0.1898,1.1685,0.0838
11.4200,0.1901,1.1704,0.0839
11.4400,0.1905,1.1727,0.0840
11.4600,0.1909,1.1753,0.0842
11.4800,0.1914,1.1783,0.0845
11.5000,0.1918,1.1815,0.0847
11.5200,0.1922,1.1847,0.0849
11.5400,0.1925,1.1878,0.0851
11.5600,0.1929,1.1904,0.0853
11.5800,0.1932,1.1926,0.0855
11.6000,0.1935,1.1948,0.0857
11.6200,0.1938,1.1971,0.0859
11.6400,0.1941,1.1991,0.0859
11.6600,0.1943,1.2009,0.0860
11.6800,0.1946,1.2027,0.0862
11.7000,0.1949,1.2044,0.0864
11.7200,0.1952,1.2062,0.0865
11.7400,0.1955,1.2082,0.0866
11.7600,0.1959,1.2105,0.0868
11.7800,0.1963,1.2133,0.0870
11.8000,0.1968,1.2165,0.0873
11.8200,0.1971,1.2197,0.0876
11.8400,0.1975,1.2228,0.0877
11.8600,0.1978,1.2257,0.0879
11.8800,0.1982,1.2281,0.0880
11.9000,0.1985,1.2303,0.0883
11.9200,0.1987,1.2323,0.0884
11.9400,0.1991,1.2343,0.0886
11.9600,0.1993,1.2362,0.0887
11.9800,0.1996,1.2380,0.0888
12.0000,0.1998,1.2398,0.0889
12.0200,0.2001,1.2415,0.0891
12.0400,0.2005,1.2434,0.0893
12.0600,0.2008,1.2457,0.0895
12.0800,0.2013,1.2485,0.0896
12.1000,0.2017,1.2517,0.0898
12.1200,0.2022,1.2549,0.0901
12.1400,0.2026,1.2581,0.0904
12.1600,0.2029,1.2609,0.0906
12.1800,0.2032,1.2632,0.0907
12.2000,0.2035,1.2654,0.0909
12.2200,0.2038,1.2675,0.0910
12.2400,0.2041,1.2694,0.0912
12.2600,0.2044,1.2714,0.0914
12.2800,0.2046,1.2733,0.0915
12.3000,0.2049,1.2750,0.0916
12.3200,0.2052,1.2768,0.0917
12.3400,0.2054,1.2787,0.0919
12.3600,0.2058,1.2809,0.0921
12.3800,0.2062,1.2833,0.0922
12.4000,0.2066,1.2860,0.0924
12.4200,0.2071,1.2891,0.0926
12.4400,0.2074,1.2924,0.0929
12.4600,0.2078,1.2954,0.0932
12.4800,0.2082,1.2982,0.0934
12.5000,0.2084,1.3009,0.0935
12.5200,0.2088,1.3032,0.0937
12.5400,0.2091,1.3055,0.0938
12.5600,0.2093,1.3075,0.0940
12.5800,0.2096,1.3094,0.0941
12.6000,0.2098,1.3111,0.0942
12.6200,0.2102,1.3130,0.0943
12.6400,0.2105,1.3149,0.0945
12.6600,0.2108,1.3171,0.0947
12.6800,0.2112,1.3195,0.0949
12.7000,0.2117,1.3222,0.0951
12.7200,0.2121,1.3255,0.0953
12.7400,0.2126,1.3288,0.0955
12.7600,0.2129,1.3320,0.0957
12.7800,0.2132,1.3345,0.0960
12.8000,0.2135,1.3368,0.0962
12.8200,0.2139,1.3389,0.0963
12.8400,0.2141,1.3411,0.0964
12.8600,0.2144,1.3430,0.0965
12.8800,0.2147,1.3448,0.0967
12.9000,0.2149,1.3466,0.0969
12.9200,0.2151,1.3483,0.0970
12.9400,0.2155,1.3501,0.0971
12.9600,0.2158,1.3521,0.0972
12.9800,0.2161,1.3544,0.0975
13.0000,0.2165,1.3569,0.0977
13.0200,0.2170,1.3598,0.0979
13.0400,0.2174,1.3632,0.0981
13.0600,0.2178,1.3666,0.0983
13.0800,0.2182,1.3697,0.0985
13.1000,0.2185,1.3724,0.0988
13.1200,0.2188,1.3748,0.0989
13.1400,0.2192,1.3771,0.0991
13.1600,0.2194,1.3792,0.0992
13.1800,0.2197,1.3812,0.0994
13.2000,0.2199,1.3829,0.0995
13.2200,0.2202,1.3847,0.0996
13.2400,0.2205,1.3864,0.0998
13.2600,0.2208,1.3883,0.0999
13.2800,0.2212,1.3906,0.1000
13.3000,0.2216,1.3935,0.1003
13.3200,0.2221,1.3966,0.1005
13.3400,0.2225,1.4000,0.1008
13.3600,0.2229,1.4034,0.1010
13.3800,0.2232,1.4063,0.1012
13.4000,0.2236,1.4089,0.1014
13.4200,0.2238,1.4110,0.1016
13.4400,0.2241,1.4130,0.1018
13.4600,0.2244,1.4151,0.1019
13.4800,0.2247,1.4170,0.1020
13.5000,0.2249,1.4189,0.1021
13.5200,0.2252,1.4208,0.1023
13.5400,0.2255,1.4226,0.1024
13.5600,0.2258,1.4244,0.1026
13.5800,0.2261,1.4265,0.1026
13.6000,0.2265,1.4290,0.1028
13.6200,0.2270,1.4319,0.1031
13.6400,0.2274,1.4351,0.1034
13.6600,0.2278,1.4383,0.1036
13.6800,0.2282,1.4414,0.1038
13.7000,0.2286,1.4445,0.1040
13.7200,0.2289,1.4472,0.1042
13.7400,0.2292,1.4497,0.1044
13.7600,0.2295,1.4519,0.1046
13.7800,0.2297,1.4538,0.1047
13.8000,0.2300,1.4556,0.1047
13.8200,0.2302,1.4574,0.1049
13.8400,0.2305,1.4592,0.1050
13.8600,0.2308,1.4610,0.1052
13.8800,0.2312,1.4631,0.1054
13.9000,0.2316,1.4655,0.1055
